query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
5,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Ashbay, Zorcove, Eastspire, Lochmoor",,baseline,"Based on the provided data, Pinecove does not appear to be listed in the text you've provided. Therefore, I cannot determine which cities share a border with Pinecove from the information given. If Pinecove is part of another dataset or if more context is available, I would be able to help further.",0,0.25,1.0,,,120015,large
5,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Ashbay, Zorcove, Eastspire, Lochmoor",,hgrag,"Ashbay, Zorcove, and Eastspire share a border with Pinecove.",2,0.0,1.0,,,1212,large
6,Which cities does Portmere have trade relations with?,neighborhood,Portmere,Portmere,Edgebay,,baseline,"Portmere has trade relations with Edgebay, as indicated by the ""trade_with"" relationship between Halden and Sandfield, where Halden contains Portmere. Edgebay is also listed as a city that Halden trades with, and it borders Portmere through the city of Sandfield.",2,0.0,1.0,,,120015,large
6,Which cities does Portmere have trade relations with?,neighborhood,Portmere,Portmere,Edgebay,,hgrag,Portmere has trade relations with Edgebay.,2,0.0,1.0,,,1245,large
7,What planet is Jornpeak on?,hierarchical,Jornpeak,Jornpeak,Umbriel,,baseline,"The provided text does not specify a planet for Jornpeak. It appears to be a location within a fantasy world, but no specific planet is mentioned.",0,0.0,1.0,,,120015,large
7,What planet is Jornpeak on?,hierarchical,Jornpeak,Jornpeak,Umbriel,,hgrag,"Jornpeak is located in Halvor, which is a country on Umbriel.",2,0.0,1.0,,,1228,large
8,Which cities share a border with Xenmark?,neighborhood,Xenmark,Xenmark,"Fernford, Jornfell",,baseline,"Based on the provided data, there is no city named ""Xenmark"" in the list. Therefore, no city shares a border with Xenmark.",0,0.333,1.0,,,120015,large
8,Which cities share a border with Xenmark?,neighborhood,Xenmark,Xenmark,"Fernford, Jornfell",,hgrag,Fernford and Jornfell share a border with Xenmark.,2,0.0,1.0,,,1001,large
9,Which cities share a border with Oakwick?,neighborhood,Oakwick,Oakwick,"Thorndale, Xarbridge, Zorbridge, Grimford",,baseline,"Based on the provided data, Oakwick does not appear to be listed among the cities in this dataset. Therefore, I cannot determine which cities share a border with Oakwick from the given information.",0,0.333,1.0,,,120015,large
9,Which cities share a border with Oakwick?,neighborhood,Oakwick,Oakwick,"Thorndale, Xarbridge, Zorbridge, Grimford",,hgrag,"Oakwick shares a border with Xarbridge, Zorbridge, and Thorndale.",2,0.0,1.0,,,1207,large
10,Which planet does the country Bennis belong to?,hierarchical,Bennis,Bennis,Dravos,,baseline,"The provided text does not mention any planets or countries named ""Bennis"". Therefore, it is impossible to determine which planet Bennis belongs to based on the given information.",0,0.333,1.0,,,120015,large
10,Which planet does the country Bennis belong to?,hierarchical,Bennis,Bennis,Dravos,,hgrag,The country Bennis belongs to the planet Dravos.,2,0.0,1.0,,,1840,large
11,What does Ironfell export?,local_fact,Ironfell,Ironfell,"technology, pharmaceuticals",,baseline,"Based on the provided data, Ironfell is not explicitly mentioned in the list you've provided. Therefore, I cannot determine what Ironfell exports without more specific information about its trade relations and resources.",0,0.333,1.0,,,120015,large
11,What does Ironfell export?,local_fact,Ironfell,Ironfell,"technology, pharmaceuticals",,hgrag,Ironfell exports technology and pharmaceuticals.,2,0.0,1.0,,,1087,large
12,What does Veldbay export?,local_fact,Veldbay,Veldbay,"timber, coal",,baseline,"Based on the provided data, Veldbay is not explicitly mentioned in the list. Therefore, I cannot determine what Veldbay exports without more specific information about its trade relations and resources.",0,0.333,1.0,,,120015,large
12,What does Veldbay export?,local_fact,Veldbay,Veldbay,"timber, coal",,hgrag,Veldbay exports timber and coal.,2,0.0,1.0,,,1093,large
13,Which cities does Bluehaven have trade relations with?,neighborhood,Bluehaven,Bluehaven,Jornford,,baseline,"Based on the provided data, Bluehaven is not explicitly mentioned in the list you've provided. Therefore, I cannot definitively say which cities Bluehaven has trade relations with according to the information given.",0,0.333,1.0,,,120015,large
13,Which cities does Bluehaven have trade relations with?,neighborhood,Bluehaven,Bluehaven,Jornford,,hgrag,Bluehaven has trade relations with Jornford.,2,0.0,1.0,,,1269,large
14,Trevak has declared war on a neighboring country. Which country may that be and why?,multi_hop,Trevak,Trevak,Braxis Feroth Qundis,"The most likely target would be Braxis, Feroth, Qundis. Trevak has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, Trevak does not appear to have declared war on any specific neighboring country in the given information. The list only shows trade relationships and geographical locations between different regions, but no wars or conflicts are mentioned.",0,0.0,1.0,1.0,The AI response does not provide a correct answer as it fails to identify any specific country Trevak may have declared war on.,120015,large
14,Trevak has declared war on a neighboring country. Which country may that be and why?,multi_hop,Trevak,Trevak,Braxis Feroth Qundis,"The most likely target would be Braxis, Feroth, Qundis. Trevak has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Trevak is hostile towards Feroth, Braxis, and Qundis in the context provided. Since Trevak has high stability, it's less likely to declare war on countries with lower stability (Qundis and Feroth). Therefore, the most probable neighboring country that Trevak may have declared war on is Braxis due to their unfriendly relationship and similar stability levels.",2,0.2,1.0,4.0,"The AI correctly identifies the potential target countries (Feroth, Braxis, Qundis) but incorrectly assumes that Trevak would not declare war on countries with lower stability. However, the reasoning approach is valid and only one entity (Qundis) is incorrect.",1813,large
15,Which planet does the country Kalden belong to?,hierarchical,Kalden,Kalden,Umbriel,,baseline,"The provided text does not mention any planets or countries named ""Kalden"". Therefore, I cannot determine which planet the country Kalden belongs to based on the given information.",0,0.333,1.0,,,120015,large
15,Which planet does the country Kalden belong to?,hierarchical,Kalden,Kalden,Umbriel,,hgrag,The country Kalden belongs to Umbriel.,2,0.0,1.0,,,1820,large
16,Crestwatch is experiencing a labor strike that halts the export of chemicals and technology. Which cities are affected by this and why?,multi_hop,Crestwatch,Crestwatch,Yorkdale,The cities affected are Yorkdale. They rely on Crestwatch for imported goods: Yorkdale (imports chemicals from Crestwatch). The labor strike halting exports of chemicals and technology directly disrupts their supply.,baseline,"The labor strike at Crestwatch affects several cities due to the halt in the export of chemicals and technology. Here's a list of cities potentially impacted, along with reasons for their potential connection:

1. Amberkeep - Since Amberkeep trades with Pinecross (which borders Crestwatch), any disruption in exports from Crestwatch could impact Amberkeep's supply of chemicals and technology.

2. Runehold - Similar to Amberkeep, Runehold also trades with Pinecross, making it potentially affected by the labor strike at Crestwatch.

3. Lakevale - Lakevale trades with Irongate, which borders Crestwatch. Any disruption in exports from Crestwatch could impact Lakevale's supply of chemicals and technology through Irongate.

4. Sandwood - Sandwood trades with Duskcliff, which borders Crestwatch. If the labor strike at Crestwatch disrupts exports, it may affect Sandwood's supply of",0,0.077,0.125,3.0,"Some correct entities are present, some wrong reasoning as it lists multiple cities potentially affected instead of explicitly stating Yorkdale as the city affected by the import disruption from Crestwatch.",120015,large
16,Crestwatch is experiencing a labor strike that halts the export of chemicals and technology. Which cities are affected by this and why?,multi_hop,Crestwatch,Crestwatch,Yorkdale,The cities affected are Yorkdale. They rely on Crestwatch for imported goods: Yorkdale (imports chemicals from Crestwatch). The labor strike halting exports of chemicals and technology directly disrupts their supply.,hgrag,"The labor strike in Crestwatch affects Yorkdale, as it imports chemicals from Crestwatch. Additionally, since Crestwatch does not import any goods, no other city is directly affected by the halt in technology exports.",2,0.2,1.0,5.0,"The AI correctly identified and explained the relationship between Crestwatch and Yorkdale, accurately naming the city that imports chemicals from Crestwatch (Yorkdale) and providing a valid reasoning for why it would be affected by the labor strike.",1229,large
17,What is the stability level of Veldbay?,local_fact,Veldbay,Veldbay,Unstable,,baseline,"Based on the provided data, there is no information about the stability level of Veldbay in this text. The text only contains geographical and political information about various locations, but not about their stability levels.",0,0.0,1.0,,,120015,large
17,What is the stability level of Veldbay?,local_fact,Veldbay,Veldbay,Unstable,,hgrag,The stability level of Veldbay is Unstable.,2,0.5,1.0,,,1093,large
18,Which planet does the country Halvor belong to?,hierarchical,Halvor,Halvor,Umbriel,,baseline,"The text provided doesn't mention any planets or countries named ""Halvor."" It appears to be a list of locations and territories within a fictional world, possibly for a game or a book. Therefore, it is not possible to determine which planet ""Halvor"" belongs to based on the information given.",0,0.333,1.0,,,120015,large
18,Which planet does the country Halvor belong to?,hierarchical,Halvor,Halvor,Umbriel,,hgrag,The country Halvor belongs to Umbriel (a planet).,2,0.0,1.0,,,1820,large
19,What is the stability level of Ashbay?,local_fact,Ashbay,Ashbay,High,,baseline,"The provided data does not include information about a location named ""Ashbay"". Therefore, I cannot determine the stability level of Ashbay.",0,0.333,1.0,,,120015,large
19,What is the stability level of Ashbay?,local_fact,Ashbay,Ashbay,High,,hgrag,The stability level of Ashbay is High.,2,0.0,1.0,,,730,large
20,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Firehold,,baseline,"Based on the provided data, Pinecove is not explicitly mentioned in the list. However, since Halden contains Pinecross and they have trade relations, it can be inferred that Pinecove might also have trade relations with cities that Halden trades with, such as Ironford, Edgebay, Nordgrove, Highspire, Darkpeak, Veldgate, Amberridge, Eastcliff, Bellwick, Wrenhold, Xengrove, Quenmoor, Moorford, Crestspire, Zealford,",0,0.048,0.056,,,120015,large
20,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Firehold,,hgrag,Pinecove trades with Firehold.,2,0.0,1.0,,,1212,large
21,What is the population of Ironfell?,local_fact,Ironfell,Ironfell,695k,,baseline,The provided text does not contain information about the population of Ironfell. This data might be missing or it could be located in a different part of the text.,0,0.0,1.0,,,120015,large
21,What is the population of Ironfell?,local_fact,Ironfell,Ironfell,695k,,hgrag,The population of Ironfell is 695k.,2,0.0,1.0,,,1087,large
22,Which cities share a border with Bluehaven?,neighborhood,Bluehaven,Bluehaven,"Bellcross, Darkstead, Stormhaven, Jadedale",,baseline,"From the provided data, it appears that Bluehaven is not explicitly mentioned in the list. However, if we assume that Bluehaven is one of the cities in this world, then based on the information given, the following cities share a border with Bluehaven:

1. Amberkeep (assuming Bluehaven and Amberkeep are adjacent)
2. Holtcliff (if Bluehaven and Holtcliff are adjacent)
3. Umbrestrand (if Bluehaven and Umbrestrand are adjacent)
4. Eastm",0,0.143,0.25,,,120015,large
22,Which cities share a border with Bluehaven?,neighborhood,Bluehaven,Bluehaven,"Bellcross, Darkstead, Stormhaven, Jadedale",,hgrag,Bellcross and Darkstead share a border with Bluehaven.,1,0.0,1.0,,,1269,large
23,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Archus,"The most likely target would be Archus. Ormis has a hostile relationship with Archus, making military escalation the expected outcome.",baseline,"Based on the provided data, Ormis is not explicitly mentioned as declaring war on any neighboring country in this list. However, if we look at the countries that Halden is neutral with, it includes Feroth and Qundis. If Ormis is a country adjacent to either of these two (Feroth or Qundis), then it could potentially declare war due to the neutral status between them. But without more specific information about Ormis' location, I can't definitively say which country it might be at war with.",0,0.2,0.25,2.0,The AI response provides a plausible reasoning approach but incorrectly identifies potential countries involved in the scenario based on insufficient data provided.,120015,large
23,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Archus,"The most likely target would be Archus. Ormis has a hostile relationship with Archus, making military escalation the expected outcome.",hgrag,"The country that Ormis might have declared war on is Pelcor, as their relationship is listed as 'hostile' in the context provided.",0,0.0,1.0,5.0,The AI correctly identified the country (Archus) that Ormis might have declared war on based on the given information about their hostile relationship.,1828,large
24,What is the population of Veldbay?,local_fact,Veldbay,Veldbay,68k,,baseline,"I'm sorry for any confusion, but the provided text does not contain information about the population of Veldbay. The text appears to be a list of locations and their relationships (borders, contains, trades with, etc.) in a fantasy world, but it doesn't provide population data for any of the locations.",0,0.0,1.0,,,120015,large
24,What is the population of Veldbay?,local_fact,Veldbay,Veldbay,68k,,hgrag,The population of Veldbay is 68k.,2,0.0,1.0,,,1093,large
25,Which cities share a border with Oakholm?,neighborhood,Oakholm,Oakholm,"Jornbridge, Onyxburg, Thornfell, Pineford",,baseline,"Based on the provided data, Oakholm does not appear to be listed among the cities in this dataset. Therefore, it is not possible to determine which cities share a border with Oakholm from the given information.",0,0.333,1.0,,,120015,large
25,Which cities share a border with Oakholm?,neighborhood,Oakholm,Oakholm,"Jornbridge, Onyxburg, Thornfell, Pineford",,hgrag,"Jornbridge, Onyxburg, and Coldwick share a border with Oakholm.",1,0.0,1.0,,,1394,large
26,Nordton is experiencing a labor strike that halts the export of silk and gems. Which cities are affected by this and why?,multi_hop,Nordton,Nordton,Edgewood,The cities affected are Edgewood. They rely on Nordton for imported goods: Edgewood (imports gems from Nordton). The labor strike halting exports of silk and gems directly disrupts their supply.,baseline,"The labor strike in Nordton affects the following cities due to the halt in the export of silk and gems:

1. Amberkeep: Amberkeep imports silk and gems from Nordton, so the strike will disrupt their supply.
2. Highspire: Highspire also imports silk and gems from Nordton, causing a shortage or price increase due to the strike.
3. Holtbay: Holtbay might experience a shortage of silk and gems as they are imported from Nordton.
4. Veldgate: Veldgate imports silk and gems from Nordton, so their supply will be affected by the strike.
5. Pinecross: Pinecross imports silk and gems from Nordton, leading to a potential shortage or price increase due to the strike.
6. Eastcliff: Eastcliff imports silk and gems from Nordton, causing a disruption in their supply chain.
7. Amberridge: Amberridge might experience a shortage of silk and g",0,0.0,1.0,2.0,The AI response includes cities not mentioned in the expected answer but follows a valid reasoning approach.,120015,large
26,Nordton is experiencing a labor strike that halts the export of silk and gems. Which cities are affected by this and why?,multi_hop,Nordton,Nordton,Edgewood,The cities affected are Edgewood. They rely on Nordton for imported goods: Edgewood (imports gems from Nordton). The labor strike halting exports of silk and gems directly disrupts their supply.,hgrag,"The cities affected by the labor strike in Nordton are Zorfield and Edgewood, as both cities trade with Nordton and import silk and gems respectively.",2,0.0,1.0,5.0,The AI correctly identified the city affected (Edgewood) and provided a valid reason for why it is affected.,874,large
27,What country is Moorgate located in?,hierarchical,Moorgate,Moorgate,Strevon,,baseline,"Based on the provided data, there is no location named ""Moorgate"" mentioned in the list. Therefore, it's impossible to determine which country Moorgate would be located in from this information.",0,0.333,1.0,,,120015,large
27,What country is Moorgate located in?,hierarchical,Moorgate,Moorgate,Strevon,,hgrag,Moorgate is located in Strevon.,2,0.0,1.0,,,1082,large
28,What does Cresthaven export?,local_fact,Cresthaven,Cresthaven,"gems, grain",,baseline,"Based on the provided data, there is no information given about what Cresthaven exports. However, since Crestholm and Yorewatch are its neighboring regions, it can be inferred that they might trade goods with each other. But without specific details, it's impossible to determine exactly what Cresthaven exports.",0,0.333,0.333,,,120015,large
28,What does Cresthaven export?,local_fact,Cresthaven,Cresthaven,"gems, grain",,hgrag,Cresthaven exports gems and grain.,2,0.0,1.0,,,1111,large
29,Zorport has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Zorport,Zorport,Ironkeep,"The cities that would take an economic hit are Ironkeep. They supply goods to Zorport: Ironkeep (exports spices to Zorport). With Zorport halting all imports, these trade partners lose a key market.",baseline,"The cities that would take an economic hit from Zorport halting imports of goods temporarily are those that have trade relationships with Zorport, such as:

1. Ironford (contains Halden)
2. Edgebay (contains Halden)
3. Nordgrove (contains Halden)
4. Highspire (contains Halden)
5. Darkpeak (contains Halden)
6. Holtbay (contains Halden)
7. Veldgate (contains Halden)
8. Pinecross (contains Halden)
9. Eastcliff (contains Halden)
10. Amberridge (contains Halden)
11. Bellwick (contains Halden)
12. Wrenhold (contains Halden)
13. Xengrove (contains Halden)
14. Quenmoor (contains Halden)
15. Moorford (contains Halden)
16. Valecliff (contains Halden)
17",0,0.0,0.056,1.0,"The AI response does not correctly identify the city that would take an economic hit, as it lists multiple cities containing Halden instead of Ironkeep.",120015,large
29,Zorport has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Zorport,Zorport,Ironkeep,"The cities that would take an economic hit are Ironkeep. They supply goods to Zorport: Ironkeep (exports spices to Zorport). With Zorport halting all imports, these trade partners lose a key market.",hgrag,"Stormport, Ironkeep, and Zealbay would take an economic hit from Zorport's decision to halt imports as they export goods to Zorport.",2,0.0,1.0,2.0,"While the reasoning is sound, only Ironkeep was explicitly mentioned as a city that exports spices to Zorport in the provided context. Stormport and Zealbay were not named as such.",1218,large
30,Espar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Espar,Espar,Halvor Lomber,"The most likely target would be Halvor, Lomber. Espar has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, Espar is not explicitly mentioned in the list of countries. However, if we assume that Espar is one of the countries in this world, we can infer potential neighbors by looking at the borders between the listed countries.

Espar could potentially be bordered by the following countries:
1. Tyrion (to the north)
2. Halden (to the east)
3. Feroth (to the southeast)
4. Qundis (to the south)
5. Lyssen (to the west)

Espar declaring war on a neighboring country could be due to various reasons such as territorial disputes, resource conflicts, ideological differences, or historical grievances. Without more specific information about Espar's situation, it is impossible to determine exactly why they might declare war.",0,0.25,0.2,2.0,The AI response provides a valid reasoning approach but does not correctly identify the country that Espar may be declaring war on based on the provided context.,120015,large
30,Espar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Espar,Espar,Halvor Lomber,"The most likely target would be Halvor, Lomber. Espar has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Halvor is a neighboring country of Espar that is hostile towards it, as stated in the context.",1,0.0,1.0,5.0,The AI correctly identified the neighboring country (Halvor) and provided a valid reason for the hostility between the two countries.,1818,large
31,What country is Jornpeak located in?,hierarchical,Jornpeak,Jornpeak,Halvor,,baseline,"Based on the provided data, there is no location named ""Jornpeak"" in the given list. Therefore, it's impossible to determine which country it would be in.",0,0.5,1.0,,,120015,large
31,What country is Jornpeak located in?,hierarchical,Jornpeak,Jornpeak,Halvor,,hgrag,Jornpeak is located in Halvor.,2,0.0,1.0,,,1228,large
32,Which planet does the country Strevon belong to?,hierarchical,Strevon,Strevon,Vortan,,baseline,"The provided text does not mention any planets or countries named ""Strevon"". Therefore, it is impossible to determine which planet Strevon belongs to based on the given information.",0,0.333,1.0,,,120015,large
32,Which planet does the country Strevon belong to?,hierarchical,Strevon,Strevon,Vortan,,hgrag,The country Strevon belongs to the planet Vortan.,2,0.0,1.0,,,1832,large
33,What country is Yorkvale located in?,hierarchical,Yorkvale,Yorkvale,Bennis,,baseline,"Based on the provided data, there is no ""Yorkvale"" mentioned in the list of locations. Therefore, it's impossible to determine which country Yorkvale would be located in according to this information.",0,0.333,1.0,,,120015,large
33,What country is Yorkvale located in?,hierarchical,Yorkvale,Yorkvale,Bennis,,hgrag,Yorkvale is located in Bennis.,2,0.0,1.0,,,1435,large
34,What is the stability level of Ironfell?,local_fact,Ironfell,Ironfell,Medium,,baseline,"To determine the stability level of Ironfell, we would need to analyze the relationships and conflicts between the various regions and territories listed in the provided data. However, the data you've given only lists the geographical connections between these places without providing any information about their political or social dynamics.

To assess the stability of Ironfell, we would need additional information such as:

1. The nature of the relationships between the regions (allies, rivals, neutral).
2. Any ongoing conflicts or tensions between them.
3. The presence of powerful leaders",0,0.333,1.0,,,120015,large
34,What is the stability level of Ironfell?,local_fact,Ironfell,Ironfell,Medium,,hgrag,The stability level of Ironfell is Medium.,2,0.0,1.0,,,1087,large
35,Nalden has declared war on a neighboring country. Which country may that be and why?,multi_hop,Nalden,Nalden,Korith Pelcor,"The most likely target would be Korith, Pelcor. Nalden has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, it is not possible to determine which country Nalden has declared war on as there is no mention of any country named ""Nalden"" in the given information. The map appears to show various regions, cities, and territories, but no countries are explicitly named. Therefore, more context or additional information would be needed to accurately answer this question.",0,0.333,1.0,1.0,The response does not provide a correct answer as it fails to identify the specific country Nalden declared war on.,120015,large
35,Nalden has declared war on a neighboring country. Which country may that be and why?,multi_hop,Nalden,Nalden,Korith Pelcor,"The most likely target would be Korith, Pelcor. Nalden has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Nalden may have declared war on Korith, as they are listed as hostile to each other in the context provided.",1,0.0,1.0,5.0,The AI correctly identified the country (Korith) involved in the scenario based on the provided information.,1830,large
36,What does Ashbay export?,local_fact,Ashbay,Ashbay,"coal, grain",,baseline,"The provided text does not mention ""Ashbay"" anywhere, so I cannot determine what Ashbay exports based on the information given.",0,0.0,1.0,,,120015,large
36,What does Ashbay export?,local_fact,Ashbay,Ashbay,"coal, grain",,hgrag,Ashbay exports coal and grain.,2,0.0,1.0,,,730,large
37,Which cities share a border with Jornport?,neighborhood,Jornport,Jornport,"Yorkstead, Bellmoor, Zealwick, Islepeak",,baseline,"Based on the provided data, Jornport shares a border with the following cities:

1. Holtcliff
2. Umbrestrand
3. Eastmere
4. Sandwick
5. Valeridge",0,0.0,1.0,,,120015,large
37,Which cities share a border with Jornport?,neighborhood,Jornport,Jornport,"Yorkstead, Bellmoor, Zealwick, Islepeak",,hgrag,"Yorkstead, Bellmoor, and Islepeak share a border with Jornport.",2,0.0,1.0,,,1092,large
38,Which cities does Oakwick have trade relations with?,neighborhood,Oakwick,Oakwick,Marshspire,,baseline,"From the provided data, Oakwick is not explicitly mentioned in the list. Therefore, it's impossible to determine which cities Oakwick has trade relations with based on the given information.",0,0.333,1.0,,,120015,large
38,Which cities does Oakwick have trade relations with?,neighborhood,Oakwick,Oakwick,Marshspire,,hgrag,Oakwick has trade relations with Marshspire.,2,0.0,1.0,,,1207,large
39,What is the stability level of Cresthaven?,local_fact,Cresthaven,Cresthaven,Medium,,baseline,"To determine the stability level of Cresthaven, we need to analyze its relations with neighboring regions. However, Cresthaven is not explicitly mentioned in the provided data. If you have more information about where Cresthaven is located and its connections with nearby areas, I can help you infer its stability level based on those relationships.",0,0.25,1.0,,,120015,large
39,What is the stability level of Cresthaven?,local_fact,Cresthaven,Cresthaven,Medium,,hgrag,The stability level of Cresthaven is Medium.,2,0.0,1.0,,,1111,large
40,What planet is Onyxford on?,hierarchical,Onyxford,Onyxford,Umbriel,,baseline,"The provided text does not specify a planet for Onyxford. It appears to be a collection of locations within a fantasy world, but no specific planet is mentioned.",0,0.0,1.0,,,120015,large
40,What planet is Onyxford on?,hierarchical,Onyxford,Onyxford,Umbriel,,hgrag,"Onyxford is located in Umbriel, a planet.",2,0.0,1.0,,,1217,large
41,Firehaven has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Firehaven,Firehaven,Grimmere,"The cities that would take an economic hit are Grimmere. They supply goods to Firehaven: Grimmere (exports spices to Firehaven). With Firehaven halting all imports, these trade partners lose a key market.",baseline,"The cities that would take an economic hit from Firehaven halting imports of goods are those that have trade relationships with Firehaven, specifically:

1. Holtcliff (trade with Rockwatch)
2. Sandfield (trade with Umbremere and Bluecliff)
3. Krayfield (trade with Fernwatch)
4. Portholm (trade with Umbremere)
5. Islekeep (trade with Lakevale)
6. Duskcliff (trade with Sandwood)
7. Veldcross (trade with Veldgate)
8. Grimwood (trade with Veldgate)
9. Bluecliff (trade with Sandfield)
10. Umbremere (trade with Sandfield and Portholm)

These cities rely on imports from Firehaven for their goods, so a halt in imports would negatively impact their economies.",0,0.038,0.062,1.0,The AI response does not match the expected answer as it lists multiple cities that are not mentioned in the scenario and does not correctly identify Grimmere as the city that would take an economic hit due to Firehaven halting imports.,120015,large
41,Firehaven has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Firehaven,Firehaven,Grimmere,"The cities that would take an economic hit are Grimmere. They supply goods to Firehaven: Grimmere (exports spices to Firehaven). With Firehaven halting all imports, these trade partners lose a key market.",hgrag,"Grimmere, as it trades with Firehaven and imports medicine.",2,0.0,1.0,4.0,"The AI correctly identified one of the cities involved (Grimmere), but missed mentioning that Grimmere exports spices to Firehaven, which is a key detail in the expected answer.",1252,large
42,Braxis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Braxis,Braxis,Trevak,"The most likely target would be Trevak. Braxis has a hostile relationship with Trevak, making military escalation the expected outcome.",baseline,"Based on the provided data, Braxis does not declare war on any specific country in this text. However, it is mentioned that Braxis has trade relations with several countries such as Morthal, Feroth, Qundis, and Lyssen. If a war were to occur, it would likely be between Braxis and one of these neighboring countries due to political or economic tensions. But without additional context or information, it's impossible to definitively determine which country Braxis might have declared war on.",0,0.2,1.0,2.0,"The AI response does not provide the exact entity (country) named in the Expected Answer, but the reasoning approach is valid as it considers potential reasons for conflict based on the given context.",120015,large
42,Braxis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Braxis,Braxis,Trevak,"The most likely target would be Trevak. Braxis has a hostile relationship with Trevak, making military escalation the expected outcome.",hgrag,"Feroth is the neighboring country that Braxis has declared war on, as indicated by the 'hostile' relation in the context.",0,0.0,1.0,2.0,"The AI response named a country (Feroth) not mentioned in the Expected Answer, but the reasoning approach is valid since it correctly identified the factor of a hostile relationship between Braxis and a neighboring country as relevant to determining the target of the war declaration.",1813,large
43,What planet is Moorgate on?,hierarchical,Moorgate,Moorgate,Vortan,,baseline,"The provided text does not specify a planet for Moorgate. It appears to be a geographical location within the context of a fantasy world, but no planet is mentioned in the provided information.",0,0.0,1.0,,,120015,large
43,What planet is Moorgate on?,hierarchical,Moorgate,Moorgate,Vortan,,hgrag,Moorgate is located on Vortan.,2,0.0,1.0,,,1082,large
