query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
15,Morthal has declared war on a neighboring country. Which country may that be and why?,multi_hop,Morthal,Morthal,Braxis Qundis,"The most likely target would be Braxis, Qundis. Morthal has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Morthal is hostile towards Qundis, so Qundis may be the neighboring country Morthal has declared war on, due to their hostile relationship as stated in the context.",1,0.0,1.0,5.0,The AI correctly identified the neighboring country (Qundis) that Morthal might have declared war on based on the provided context.,1005,medium
16,Islestrand is experiencing a labor strike that halts the export of fuel and electronics. Which cities are affected by this and why?,multi_hop,Islestrand,Islestrand,Nordkeep,The cities affected are Nordkeep. They rely on Islestrand for imported goods: Nordkeep (imports fuel from Islestrand). The labor strike halting exports of fuel and electronics directly disrupts their supply.,baseline,"The labor strike in Islestrand affects cities that trade with it, such as Coldmark (due to imports of fuel) and Nordkeep (due to imports of fuel). However, the exact impact on these cities' exports is not specified in the context.",2,0.25,0.667,4.0,"All correct entities are present, but the reasoning could be improved by specifying that Nordkeep also imports electronics from Islestrand and that the strike halts both exports, which would directly disrupt their supply.",2343,medium
16,Islestrand is experiencing a labor strike that halts the export of fuel and electronics. Which cities are affected by this and why?,multi_hop,Islestrand,Islestrand,Nordkeep,The cities affected are Nordkeep. They rely on Islestrand for imported goods: Nordkeep (imports fuel from Islestrand). The labor strike halting exports of fuel and electronics directly disrupts their supply.,hgrag,"The cities affected by the labor strike in Islestrand are Onyxwood, Nordkeep, and Zealkeep due to their trade relationships with Islestrand (Nordkeep trades machinery and fuel, Zealkeep trades chemicals and machinery, and Onyxwood trades fuel). Keldmere and Jadewick may also be indirectly affected since they border Islestrand and import machinery.",2,0.0,1.0,4.0,"All correct cities are present, but the reasoning could benefit from more explicit explanation of how trade relationships contribute to their potential impact by the labor strike in Islestrand.",1265,medium
17,Which cities share a border with Thorngrove?,neighborhood,Thorngrove,Thorngrove,"Oakpeak, Stormridge, Rockmoor, Onyxholm",,baseline,Not found in context.,0,0.0,1.0,,,2225,medium
17,Which cities share a border with Thorngrove?,neighborhood,Thorngrove,Thorngrove,"Oakpeak, Stormridge, Rockmoor, Onyxholm",,hgrag,Stormridge and Oakpeak share a border with Thorngrove.,1,0.0,1.0,,,1251,medium
18,What does Pinefell export?,local_fact,Pinefell,Pinefell,"textiles, silk",,baseline,Not found in context.,0,0.0,1.0,,,1842,medium
18,What does Pinefell export?,local_fact,Pinefell,Pinefell,"textiles, silk",,hgrag,Pinefell exports textiles and silk.,2,0.0,1.0,,,1077,medium
19,Which cities does Portford have trade relations with?,neighborhood,Portford,Portford,"Glencliff, Quenhold, Ashfield",,baseline,Not found in context. (Portford is not mentioned in the provided context.),0,0.0,1.0,,,2534,medium
19,Which cities does Portford have trade relations with?,neighborhood,Portford,Portford,"Glencliff, Quenhold, Ashfield",,hgrag,Portford trades with Glencliff and Quenhold.,1,0.0,1.0,,,1449,medium
20,Valecross is experiencing a labor strike that halts the export of machinery and oil. Which cities are affected by this and why?,multi_hop,Valecross,Valecross,Colddale,The cities affected are Colddale. They rely on Valecross for imported goods: Colddale (imports oil from Valecross). The labor strike halting exports of machinery and oil directly disrupts their supply.,baseline,"The labor strike in Valecross affects Lochspire, as it trades machinery with Valecross. Additionally, Thornridge may also be affected since it trades machinery with both Valecross and Lochspire.",0,0.143,0.333,3.0,"One of the cities mentioned (Lochspire) is correct, but Thornridge is not explicitly stated to trade with Valecross in the provided scenario.",2486,medium
20,Valecross is experiencing a labor strike that halts the export of machinery and oil. Which cities are affected by this and why?,multi_hop,Valecross,Valecross,Colddale,The cities affected are Colddale. They rely on Valecross for imported goods: Colddale (imports oil from Valecross). The labor strike halting exports of machinery and oil directly disrupts their supply.,hgrag,"The labor strike in Valecross affects cities connected through trade relations, including Colddale (imports timber and oil) and Thornbay (imports chemicals, which may be a component in machinery). This is because Valecross exports machinery and oil to these cities.",2,0.0,1.0,5.0,The AI correctly identified the city affected by the labor strike and provided a valid reasoning for it.,1282,medium
21,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Sundar,"The most likely target would be Sundar. Ormis has a unfriendly relationship with Sundar, making military escalation the expected outcome.",baseline,"Ormis is hostile to both Sundar and Trevak, as stated in the context. However, it has friendly relations with Venthai, so it's more likely that Ormis might have declared war on Sundar due to their hostility towards each other.",2,0.143,1.0,5.0,The AI correctly identified the country (Sundar) and provided a valid reasoning based on the given context.,2093,medium
21,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Sundar,"The most likely target would be Sundar. Ormis has a unfriendly relationship with Sundar, making military escalation the expected outcome.",hgrag,"Sundar is the neighboring country of Ormis that may have been declared war upon, as they are listed as 'unfriendly' in the context.",2,0.0,1.0,5.0,The AI correctly identified the neighboring country and provided a valid reasoning based on the given information.,1001,medium
22,Which planet does the country Nalden belong to?,hierarchical,Nalden,Nalden,Vortan,,baseline,Not found in context.,0,0.0,1.0,,,2466,medium
22,Which planet does the country Nalden belong to?,hierarchical,Nalden,Nalden,Vortan,,hgrag,The country Nalden belongs to the planet Vortan.,2,0.0,1.0,,,1006,medium
23,Duskwatch has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Duskwatch,Duskwatch,Lakefield Ambervale,"The cities that would take an economic hit are Lakefield, Ambervale. They supply goods to Duskwatch: Lakefield (exports fish to Duskwatch); Ambervale (exports oil to Duskwatch). With Duskwatch halting all imports, these trade partners lose a key market.",baseline,"Edgeport, as it trades with Duskwatch and imports pottery from there.",0,0.0,1.0,1.0,"The AI response does not match the expected answer and incorrectly identifies Edgeport as a city that would take an economic hit, when in fact it is Duskwatch that halts imports. No valid reasoning was provided.",2501,medium
23,Duskwatch has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Duskwatch,Duskwatch,Lakefield Ambervale,"The cities that would take an economic hit are Lakefield, Ambervale. They supply goods to Duskwatch: Lakefield (exports fish to Duskwatch); Ambervale (exports oil to Duskwatch). With Duskwatch halting all imports, these trade partners lose a key market.",hgrag,"Marshcross, Yorespire, Ambervale, and Lakefield would take an economic hit from Duskwatch's decision to halt imports since they trade with or border Duskwatch.",2,0.0,1.0,1.0,"The AI response does not correctly identify the cities that export goods to Duskwatch (Lakefield and Ambervale) as the ones taking an economic hit, instead including Marshcross and Yorespire which were not mentioned in the scenario.",1407,medium
24,What country is Stormridge located in?,hierarchical,Stormridge,Stormridge,Venthai,,baseline,Not found in context.,0,0.0,1.0,,,2489,medium
24,What country is Stormridge located in?,hierarchical,Stormridge,Stormridge,Venthai,,hgrag,Stormridge is located in Venthai.,2,0.0,1.0,,,1622,medium
25,Which cities does Jadehaven have trade relations with?,neighborhood,Jadehaven,Jadehaven,"Rockhold, Zealholm, Coldmark",,baseline,Not found in context. (Jadehaven is not mentioned in the provided context.),0,0.0,1.0,,,2534,medium
25,Which cities does Jadehaven have trade relations with?,neighborhood,Jadehaven,Jadehaven,"Rockhold, Zealholm, Coldmark",,hgrag,"Jadehaven has trade relations with Zealholm, Coldmark, and Rockhold.",2,0.0,1.0,,,1509,medium
26,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,baseline,Not found in context.,0,0.0,1.0,,,2466,medium
26,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,hgrag,The country Venthai belongs to the planet Celenis.,2,0.0,1.0,,,1005,medium
27,What is the stability level of Pinefell?,local_fact,Pinefell,Pinefell,Unstable,,baseline,Not found in context.,0,0.0,1.0,,,2080,medium
27,What is the stability level of Pinefell?,local_fact,Pinefell,Pinefell,Unstable,,hgrag,The stability level of Pinefell is Unstable.,2,0.5,1.0,,,1077,medium
28,What planet is Stormridge on?,hierarchical,Stormridge,Stormridge,Celenis,,baseline,Not found in context.,0,0.0,1.0,,,2121,medium
28,What planet is Stormridge on?,hierarchical,Stormridge,Stormridge,Celenis,,hgrag,"Stormridge is located in Venthai, which is a country on Celenis.",2,0.0,1.0,,,1622,medium
29,Valepeak is experiencing a labor strike that halts the export of spices and pharmaceuticals. Which cities are affected by this and why?,multi_hop,Valepeak,Valepeak,Fernton,The cities affected are Fernton. They rely on Valepeak for imported goods: Fernton (imports spices from Valepeak). The labor strike halting exports of spices and pharmaceuticals directly disrupts their supply.,baseline,"Cities affected by the labor strike in Valepeak include Coldstead, Lochport, Veldkeep, Ashhaven, Zealspire, Grimport, Ferngate, Veldhaven, and Fireridge. This is because all these cities import spices from Valepeak and their exports to these cities might be affected due to the halt in spice exportation. Additionally, pharmaceuticals are also exported by Coldstead, Lochport, Ashhaven, and Zealspire, which may also experience disruptions if the strike affects pharmaceutical production in Valepeak.",0,0.111,0.7,2.0,"While the reasoning is valid, only Fernton was explicitly mentioned as being affected in the Expected Answer, not all the cities listed in the AI Response.",2262,medium
29,Valepeak is experiencing a labor strike that halts the export of spices and pharmaceuticals. Which cities are affected by this and why?,multi_hop,Valepeak,Valepeak,Fernton,The cities affected are Fernton. They rely on Valepeak for imported goods: Fernton (imports spices from Valepeak). The labor strike halting exports of spices and pharmaceuticals directly disrupts their supply.,hgrag,"The labor strike in Valepeak affects cities that trade with it, namely Fernton (as they import spices) and Ironhold (as they import pharmaceuticals). This is due to the halt in exports from Valepeak.",2,0.0,1.0,5.0,"The AI correctly identified and named the city affected by the labor strike (Fernton), and provided a valid reason for why it's affected (imports spices from Valepeak). It also correctly named another city that is affected due to importing pharmaceuticals from Valepeak.",1263,medium
30,What is the stability level of Wrencove?,local_fact,Wrencove,Wrencove,Unstable,,baseline,Not found in context.,0,0.0,1.0,,,2080,medium
30,What is the stability level of Wrencove?,local_fact,Wrencove,Wrencove,Unstable,,hgrag,The stability level of Wrencove is Unstable.,2,0.5,1.0,,,1257,medium
31,Which cities does Lakebridge have trade relations with?,neighborhood,Lakebridge,Lakebridge,"Rockgate, Fernton, Veldhaven",,baseline,"Lakebridge trades with Rockgate, Fernton, and Veldhaven.",2,0.0,1.0,,,2534,medium
31,Which cities does Lakebridge have trade relations with?,neighborhood,Lakebridge,Lakebridge,"Rockgate, Fernton, Veldhaven",,hgrag,"Lakebridge has trade relations with Fernton, Veldhaven, and Rockgate.",2,0.0,1.0,,,1248,medium
32,What does Wrencove export?,local_fact,Wrencove,Wrencove,"electronics, fuel",,baseline,Not found in context.,0,0.0,1.0,,,1842,medium
32,What does Wrencove export?,local_fact,Wrencove,Wrencove,"electronics, fuel",,hgrag,Wrencove exports electronics and fuel.,2,0.0,1.0,,,1257,medium
33,Sundar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Sundar,Sundar,Venthai Pelcor Trevak,"The most likely target would be Venthai, Pelcor, Trevak. Sundar has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Sundar is hostile to Trevak, as stated in the context. This hostility might have led Sundar to declare war on Trevak.",1,0.0,1.0,3.0,"The AI correctly identified one of the possible countries (Trevak) but did not mention the other two (Venthai and Pelcor). However, the reasoning is sound.",2093,medium
33,Sundar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Sundar,Sundar,Venthai Pelcor Trevak,"The most likely target would be Venthai, Pelcor, Trevak. Sundar has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Sundar is hostile towards Venthai, as indicated by the 'hostile' relation in the context.",1,0.0,1.0,5.0,"The AI correctly identified one of the possible countries (Venthai) that Sundar might be at war with, based on the provided information about a hostile relationship.",1003,medium
34,Which cities share a border with Quencross?,neighborhood,Quencross,Quencross,"Pinefell, Pinegate, Oakmoor",,baseline,Pinegate and Oakmoor (from the context provided),1,0.0,1.0,,,2225,medium
34,Which cities share a border with Quencross?,neighborhood,Quencross,Quencross,"Pinefell, Pinegate, Oakmoor",,hgrag,"Lakecove, Pinefell, and Coldstead share a border with Quencross.",1,0.0,1.0,,,1442,medium
35,What country is Islestrand located in?,hierarchical,Islestrand,Islestrand,Nalden,,baseline,Not found in context. The provided context does not mention any city or country named Islestrand.,0,0.0,1.0,,,2489,medium
35,What country is Islestrand located in?,hierarchical,Islestrand,Islestrand,Nalden,,hgrag,Islestrand is located in Nalden.,2,0.0,1.0,,,1265,medium
36,Which cities share a border with Zealcliff?,neighborhood,Zealcliff,Zealcliff,"Quenhold, Fernpeak, Portford, Rockhold",,baseline,Not found in context. The city of Zealcliff is not mentioned in the provided context.,0,0.0,1.0,,,2225,medium
36,Which cities share a border with Zealcliff?,neighborhood,Zealcliff,Zealcliff,"Quenhold, Fernpeak, Portford, Rockhold",,hgrag,Fernpeak and Rockhold share a border with Zealcliff.,1,0.0,1.0,,,1119,medium
37,What is the population of Pinefell?,local_fact,Pinefell,Pinefell,635k,,baseline,Not found in context.,0,0.0,1.0,,,1984,medium
37,What is the population of Pinefell?,local_fact,Pinefell,Pinefell,635k,,hgrag,The population of Pinefell is 635k.,2,0.0,1.0,,,1077,medium
38,Ironbay has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Ironbay,Ironbay,Edgemere,"The cities that would take an economic hit are Edgemere. They supply goods to Ironbay: Edgemere (exports electronics to Ironbay). With Ironbay halting all imports, these trade partners lose a key market.",baseline,"Cities that would take an economic hit from Ironbay halting imports are Veldvale (imports gems, textiles), Pinefell (imports grain), Crestridge (imports textiles, pottery), Highgate (imports pottery, chemicals), Edgeport (imports pottery), Quenpeak (imports timber), Oakgate (imports textiles), and Thornridge (imports machinery).",0,0.1,0.444,1.0,"The AI response does not match the expected answer as it lists cities that import goods from Ironbay, rather than cities that export goods to Ironbay. The city of Edgemere, which is the one mentioned in the expected answer, is not included in the AI's list.",2501,medium
38,Ironbay has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Ironbay,Ironbay,Edgemere,"The cities that would take an economic hit are Edgemere. They supply goods to Ironbay: Edgemere (exports electronics to Ironbay). With Ironbay halting all imports, these trade partners lose a key market.",hgrag,"Fernkeep, Edgemere, and Xenhold would take an economic hit from Ironbay's decision to halt imports since they trade with Ironbay. Oakbridge might also be affected indirectly due to its connections with the other impacted cities.",2,0.0,1.0,3.0,"While Fernkeep and Xenhold are mentioned as trading partners, only Edgemere is explicitly stated to supply goods to Ironbay in the scenario. Oakbridge's potential indirect impact is not directly related to Ironbay's halt on imports.",1191,medium
39,What is the stability level of Crestwatch?,local_fact,Crestwatch,Crestwatch,Unstable,,baseline,Not found in context.,0,0.0,1.0,,,2080,medium
39,What is the stability level of Crestwatch?,local_fact,Crestwatch,Crestwatch,Unstable,,hgrag,The stability level of Crestwatch is Unstable.,2,0.5,1.0,,,1438,medium
40,What planet is Islestrand on?,hierarchical,Islestrand,Islestrand,Vortan,,baseline,Not found in context.,0,0.0,1.0,,,2121,medium
40,What planet is Islestrand on?,hierarchical,Islestrand,Islestrand,Vortan,,hgrag,Islestrand is located in Vortan (a planet).,2,0.0,1.0,,,1265,medium
41,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,baseline,Not found in context.,0,0.0,1.0,,,2466,medium
41,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,hgrag,The country Barnes belongs to the planet Vortan.,2,0.0,1.0,,,1006,medium
42,Edgemere has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Edgemere,Edgemere,Fernkeep Stormridge,"The cities that would take an economic hit are Fernkeep, Stormridge. They supply goods to Edgemere: Fernkeep (exports silk to Edgemere); Stormridge (exports livestock to Edgemere). With Edgemere halting all imports, these trade partners lose a key market.",baseline,"Cities that would take an economic hit from Edgemere halting imports are Pinefell (due to its exports of textiles and silk), Crestridge (textiles and electronics), Veldvale (pottery), Valedale (pottery), Nethholm (textiles), and Quenpeak (silk).",0,0.125,0.571,2.0,"The AI response includes cities that are not mentioned in the scenario, even though the reasoning approach is valid.",2501,medium
42,Edgemere has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Edgemere,Edgemere,Fernkeep Stormridge,"The cities that would take an economic hit are Fernkeep, Stormridge. They supply goods to Edgemere: Fernkeep (exports silk to Edgemere); Stormridge (exports livestock to Edgemere). With Edgemere halting all imports, these trade partners lose a key market.",hgrag,"Stormridge, Bluedale, Ferngrove, Fernkeep, Xarmoor, and Ironbay would take an economic hit from Edgemere's decision to halt imports. These cities trade with or border Edgemere and import goods such as medicine, electronics, livestock, silk, coal, textiles, and weapons from it.",2,0.111,1.0,1.0,"The AI response does not correctly identify the specific cities that would take an economic hit based on the scenario provided. It incorrectly lists several cities (Bluedale, Ferngrove, Xarmoor, Ironbay) that were not mentioned as trading partners with Edgemere, and it fails to acknowledge Fernkeep and Stormridge, which",2006,medium
43,What is the stability level of Ironhold?,local_fact,Ironhold,Ironhold,Low,,baseline,Not found in context.,0,0.0,1.0,,,2080,medium
43,What is the stability level of Ironhold?,local_fact,Ironhold,Ironhold,Low,,hgrag,The stability level of Ironhold is Low.,2,0.0,1.0,,,1273,medium
44,What does Crestwatch export?,local_fact,Crestwatch,Crestwatch,"chemicals, technology",,baseline,Not found in context. (There is no city named Crestwatch in the provided context.),0,0.0,1.0,,,1842,medium
44,What does Crestwatch export?,local_fact,Crestwatch,Crestwatch,"chemicals, technology",,hgrag,Crestwatch exports chemicals and technology.,2,0.0,1.0,,,1438,medium
45,What country is Veldhaven located in?,hierarchical,Veldhaven,Veldhaven,Barnes,,baseline,Not found in context. The provided context does not specify the countries of these cities or regions.,0,0.0,1.0,,,2489,medium
45,What country is Veldhaven located in?,hierarchical,Veldhaven,Veldhaven,Barnes,,hgrag,Veldhaven is located in Barnes.,2,0.0,1.0,,,1454,medium
46,Oakbridge is experiencing a labor strike that halts the export of coal and grain. Which cities are affected by this and why?,multi_hop,Oakbridge,Oakbridge,Fernkeep,The cities affected are Fernkeep. They rely on Oakbridge for imported goods: Fernkeep (imports coal from Oakbridge). The labor strike halting exports of coal and grain directly disrupts their supply.,baseline,"Oakbridge's labor strike affects cities that import coal and grain from Oakbridge, such as Fernkeep (through trade). However, the context does not provide information on whether these cities are directly impacted or to what extent they will be affected.",2,0.25,1.0,3.0,"The AI correctly identifies one of the affected cities (Fernkeep) but does not explicitly state that it imports coal and grain from Oakbridge, which is stated in the Expected Answer.",2296,medium
46,Oakbridge is experiencing a labor strike that halts the export of coal and grain. Which cities are affected by this and why?,multi_hop,Oakbridge,Oakbridge,Fernkeep,The cities affected are Fernkeep. They rely on Oakbridge for imported goods: Fernkeep (imports coal from Oakbridge). The labor strike halting exports of coal and grain directly disrupts their supply.,hgrag,"The labor strike in Oakbridge affects cities connected through trade relations, specifically Fernkeep, as Oakbridge exports coal and grain to Fernkeep.",2,0.0,1.0,5.0,The AI correctly identified the city affected (Fernkeep) and provided a valid reasoning for why it is affected.,1331,medium
47,What country is Ambercove located in?,hierarchical,Ambercove,Ambercove,Venthai,,baseline,Not found in context. The provided context does not mention a city named 'Ambercove'.,0,0.0,1.0,,,2489,medium
47,What country is Ambercove located in?,hierarchical,Ambercove,Ambercove,Venthai,,hgrag,Ambercove is located in Venthai.,2,0.0,1.0,,,899,medium
