query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
12,Yoremoor is experiencing a labor strike that halts the export of technology and fuel. Which cities are affected by this and why?,multi_hop,Yoremoor,Yoremoor,Lochmoor Lochridge Onyxhaven Zealkeep Eastspire,"The cities affected are Lochmoor, Lochridge, Onyxhaven, Zealkeep, Eastspire. They rely on Yoremoor for imported goods: Lochmoor (imports fuel from Yoremoor); Lochridge (imports fuel from Yoremoor); Onyxhaven (imports technology from Yoremoor); Zealkeep (imports fuel from Yoremoor); Eastspire (imports fuel from Yoremoor). The labor strike halting exports of technology and fuel directly disrupts their supply.",hgrag,"The cities affected by the labor strike in Yoremoor are Onyxhaven, Lochridge, Zealkeep, Jadewick, Onyxwood, Eastspire, and Lochmoor. This is because Yoremoor trades technology and fuel with these cities, and the halt in exports from Yoremoor will impact their supplies.",2,0.0,1.0,3.0,"Most of the correct entities are present, but Jadewick and Onyxwood are not mentioned in the Expected Answer.",1708,small
13,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,baseline,Not found in context.,0,0.0,1.0,,,2265,small
13,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,hgrag,The country Venthai belongs to the planet Celenis.,2,0.0,1.0,,,598,small
14,What planet is Oakcliff on?,hierarchical,Oakcliff,Oakcliff,Vortan,,baseline,Not found in context. The cities mentioned do not provide information about their location on a specific planet.,0,0.0,1.0,,,1925,small
14,What planet is Oakcliff on?,hierarchical,Oakcliff,Oakcliff,Vortan,,hgrag,Oakcliff is located in Vortan (a planet).,2,0.0,1.0,,,945,small
15,Jadewick has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Jadewick,Jadewick,Pinecove Eastspire,"The cities that would take an economic hit are Pinecove, Eastspire. They supply goods to Jadewick: Pinecove (exports textiles, oil to Jadewick); Eastspire (exports oil to Jadewick). With Jadewick halting all imports, these trade partners lose a key market.",baseline,"Pinecove, Onyxwood, and Eastspire would take an economic hit from Jadewick's temporary halt on imports since they trade with it.",2,0.0,1.0,5.0,The AI correctly identified all the cities mentioned in the Expected Answer.,2185,small
15,Jadewick has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Jadewick,Jadewick,Pinecove Eastspire,"The cities that would take an economic hit are Pinecove, Eastspire. They supply goods to Jadewick: Pinecove (exports textiles, oil to Jadewick); Eastspire (exports oil to Jadewick). With Jadewick halting all imports, these trade partners lose a key market.",hgrag,"Pinecove, Eastspire, and Onyxwood would take an economic hit from Jadewick's decision to halt imports.",2,0.0,1.0,3.0,"While the AI correctly identifies two of the cities (Pinecove and Eastspire), it incorrectly includes Onyxwood, which was not mentioned as a trading partner in the scenario.",1160,small
16,What does Oakridge export?,local_fact,Oakridge,Oakridge,"machinery, medicine",,baseline,Oakridge exports spices. (Retrieved from the context of [CITY] Veldhaven and [CITY] Umbreholm.),0,0.25,1.0,,,2039,small
16,What does Oakridge export?,local_fact,Oakridge,Oakridge,"machinery, medicine",,hgrag,Oakridge exports machinery and medicine.,2,0.0,1.0,,,1435,small
17,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,baseline,Not found in context. The provided context does not specify the planet that Barnes belongs to.,0,0.0,1.0,,,2265,small
17,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,hgrag,The country Barnes belongs to the planet Vortan.,2,0.0,1.0,,,581,small
18,Which cities does Lochfield have trade relations with?,neighborhood,Lochfield,Lochfield,"Yorewood, Yorkridge",,baseline,"Lochfield has trade relations with Veldhaven, Oakridge, and Yorewood.",1,0.0,1.0,,,2381,small
18,Which cities does Lochfield have trade relations with?,neighborhood,Lochfield,Lochfield,"Yorewood, Yorkridge",,hgrag,Lochfield trades with Yorewood and Oakridge.,1,0.0,1.0,,,1188,small
19,Lochfield is experiencing a labor strike that halts the export of oil and livestock. Which cities are affected by this and why?,multi_hop,Lochfield,Lochfield,Yorewood,The cities affected are Yorewood. They rely on Lochfield for imported goods: Yorewood (imports oil from Lochfield). The labor strike halting exports of oil and livestock directly disrupts their supply.,baseline,"The cities affected by the labor strike in Lochfield are Yorkridge, Veldhaven, and possibly Yorewood, as all three trade with Lochfield and import oil and/or livestock from it.",2,0.0,1.0,3.0,"Only Yorewood is explicitly mentioned as a city that trades with Lochfield for imported goods, while Yorkridge and Veldhaven are not directly named in the scenario. However, the reasoning about the potential impact on these cities is plausible.",2256,small
19,Lochfield is experiencing a labor strike that halts the export of oil and livestock. Which cities are affected by this and why?,multi_hop,Lochfield,Lochfield,Yorewood,The cities affected are Yorewood. They rely on Lochfield for imported goods: Yorewood (imports oil from Lochfield). The labor strike halting exports of oil and livestock directly disrupts their supply.,hgrag,"Yorkridge and Veldhaven are affected by the labor strike in Lochfield, as they both trade with Lochfield and import oil and/or livestock from it.",0,0.0,1.0,4.0,"The AI correctly identifies that Yorkridge and Veldhaven are affected because they trade with Lochfield for imported goods, but only Yorewood is explicitly named as the city that imports oil from Lochfield in the Expected Answer.",1188,small
20,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Eastspire, Lochmoor",,baseline,Pinecove borders Eastspire and Lochmoor.,2,0.0,1.0,,,2257,small
20,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Eastspire, Lochmoor",,hgrag,Pinecove shares a border with Eastspire and Lochmoor.,2,0.0,1.0,,,951,small
21,What planet is Eastspire on?,hierarchical,Eastspire,Eastspire,Celenis,,baseline,Not found in context. The provided context does not specify the planet that Eastspire is located on.,0,0.0,1.0,,,1925,small
21,What planet is Eastspire on?,hierarchical,Eastspire,Eastspire,Celenis,,hgrag,"Eastspire is located in Celenis, a planet.",2,0.0,1.0,,,1363,small
22,Which cities share a border with Onyxhaven?,neighborhood,Onyxhaven,Onyxhaven,"Lochridge, Zealkeep",,baseline,Onyxhaven shares a border with Lochridge and Zealkeep.,2,0.0,1.0,,,2257,small
22,Which cities share a border with Onyxhaven?,neighborhood,Onyxhaven,Onyxhaven,"Lochridge, Zealkeep",,hgrag,Lochridge and Zealkeep share a border with Onyxhaven.,2,0.0,1.0,,,1160,small
23,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Jadewick,,baseline,"Pinecove has trade relations with Yoremoor and Lochmoor, according to the provided context.",0,0.0,1.0,,,2381,small
23,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Jadewick,,hgrag,Pinecove trades with Jadewick and Eastspire.,2,0.0,1.0,,,951,small
24,Which cities does Jadewick have trade relations with?,neighborhood,Jadewick,Jadewick,"Pinecove, Eastspire",,baseline,"Jadewick has trade relations with Yoremoor, according to the provided context.",0,0.0,1.0,,,2381,small
24,Which cities does Jadewick have trade relations with?,neighborhood,Jadewick,Jadewick,"Pinecove, Eastspire",,hgrag,"Jadewick trades with Pinecove and Eastspire, according to the provided context.",2,0.0,1.0,,,1160,small
25,Which cities share a border with Yorewood?,neighborhood,Yorewood,Yorewood,"Umbreholm, Yorkridge",,baseline,Yorewood shares a border with Umbreholm and Yorkridge.,2,0.0,1.0,,,2257,small
25,Which cities share a border with Yorewood?,neighborhood,Yorewood,Yorewood,"Umbreholm, Yorkridge",,hgrag,Umbreholm and Yorkridge share a border with Yorewood.,2,0.0,1.0,,,1598,small
26,What is the stability level of Lochmoor?,local_fact,Lochmoor,Lochmoor,Medium,,baseline,The stability level of Lochmoor is Medium.,2,0.0,1.0,,,1879,small
26,What is the stability level of Lochmoor?,local_fact,Lochmoor,Lochmoor,Medium,,hgrag,The stability level of Lochmoor is Medium.,2,0.0,1.0,,,950,small
27,Which cities share a border with Jadewick?,neighborhood,Jadewick,Jadewick,"Yoremoor, Onyxwood",,baseline,Pinecove and Onyxwood.,1,0.0,1.0,,,2257,small
27,Which cities share a border with Jadewick?,neighborhood,Jadewick,Jadewick,"Yoremoor, Onyxwood",,hgrag,Jadewick shares a border with Yoremoor and Onyxwood.,2,0.0,1.0,,,1160,small
28,What country is Eastspire located in?,hierarchical,Eastspire,Eastspire,Venthai,,baseline,Eastspire is located in Venthai.,2,0.0,1.0,,,2211,small
28,What country is Eastspire located in?,hierarchical,Eastspire,Eastspire,Venthai,,hgrag,Eastspire is located in Venthai.,2,0.0,1.0,,,1363,small
29,Which cities does Onyxhaven have trade relations with?,neighborhood,Onyxhaven,Onyxhaven,"Onyxwood, Yoremoor",,baseline,"Onyxhaven trades with Onyxwood, Yoremoor, and Lochridge.",2,0.0,1.0,,,2381,small
29,Which cities does Onyxhaven have trade relations with?,neighborhood,Onyxhaven,Onyxhaven,"Onyxwood, Yoremoor",,hgrag,Onyxhaven trades with Onyxwood and Yoremoor.,2,0.0,1.0,,,1160,small
30,What is the stability level of Oakridge?,local_fact,Oakridge,Oakridge,Unstable,,baseline,Not found in context.,0,0.0,1.0,,,1879,small
30,What is the stability level of Oakridge?,local_fact,Oakridge,Oakridge,Unstable,,hgrag,The stability level of Oakridge is Unstable.,2,0.5,1.0,,,1435,small
31,Venthai has declared war on a neighboring country. Which country may that be and why?,multi_hop,Venthai,Venthai,Strevon,"The most likely target would be Strevon. Venthai has a hostile relationship with Strevon, making military escalation the expected outcome.",baseline,"Venthai is hostile towards Strevon, as stated in the context.",2,0.0,1.0,5.0,The AI correctly identified the countries involved and provided a valid reasoning based on the given context.,1926,small
31,Venthai has declared war on a neighboring country. Which country may that be and why?,multi_hop,Venthai,Venthai,Strevon,"The most likely target would be Strevon. Venthai has a hostile relationship with Strevon, making military escalation the expected outcome.",hgrag,"The country that Venthai is hostile towards, according to the context, is Strevon. This hostility might be due to geopolitical tensions or conflicts over resources or trade routes.",2,0.0,1.0,5.0,The AI correctly identified the country (Strevon) involved in the scenario and provided a plausible reason for the conflict.,598,small
32,What is the population of Oakridge?,local_fact,Oakridge,Oakridge,113k,,baseline,The population of Oakridge is not specified in the context.,0,0.0,1.0,,,2136,small
32,What is the population of Oakridge?,local_fact,Oakridge,Oakridge,113k,,hgrag,The population of Oakridge is 113k.,2,0.0,1.0,,,1435,small
33,Umbreholm has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Umbreholm,Umbreholm,Nethholm Veldkeep,"The cities that would take an economic hit are Nethholm, Veldkeep. They supply goods to Umbreholm: Nethholm (exports grain to Umbreholm); Veldkeep (exports chemicals to Umbreholm). With Umbreholm halting all imports, these trade partners lose a key market.",baseline,"Nethholm, Veldkeep, and Oakcliff would take an economic hit from Umbreholm's temporary halt on imports as they trade with Umbreholm.",2,0.0,1.0,3.0,"While the AI correctly identifies two of the cities (Nethholm and Veldkeep), it incorrectly includes Oakcliff, which was not mentioned in the scenario as a trading partner for Umbreholm.",2185,small
33,Umbreholm has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Umbreholm,Umbreholm,Nethholm Veldkeep,"The cities that would take an economic hit are Nethholm, Veldkeep. They supply goods to Umbreholm: Nethholm (exports grain to Umbreholm); Veldkeep (exports chemicals to Umbreholm). With Umbreholm halting all imports, these trade partners lose a key market.",hgrag,"Yorkridge, Oakridge, and Nethholm would take an economic hit from Umbreholm's decision to halt imports, as they trade with Umbreholm.",1,0.0,1.0,1.0,"The AI response does not match the expected answer, and it includes cities (Yorkridge, Oakridge) that were not mentioned in the scenario.",1632,small
34,Onyxwood has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Onyxwood,Onyxwood,Eastspire Onyxhaven,"The cities that would take an economic hit are Eastspire, Onyxhaven. They supply goods to Onyxwood: Eastspire (exports fish to Onyxwood); Onyxhaven (exports silk to Onyxwood). With Onyxwood halting all imports, these trade partners lose a key market.",baseline,"Cities that would take an economic hit from Onyxwood halting its imports are Yorewood, Umbreholm, Veldhaven, and Oakcliff (as they trade with Onyxwood). Additionally, Yorkridge might also be affected indirectly due to the trade relationship between Yorewood and Yorkridge.",0,0.182,0.167,1.0,The AI's response does not match the expected answer as it names cities that are not mentioned in the scenario.,2185,small
34,Onyxwood has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Onyxwood,Onyxwood,Eastspire Onyxhaven,"The cities that would take an economic hit are Eastspire, Onyxhaven. They supply goods to Onyxwood: Eastspire (exports fish to Onyxwood); Onyxhaven (exports silk to Onyxwood). With Onyxwood halting all imports, these trade partners lose a key market.",hgrag,"Onyxhaven and Yoremoor would take an economic hit from Onyxwood's decision to halt imports, as both cities trade with Onyxwood.",1,0.0,1.0,5.0,The AI correctly identified the cities involved in the scenario based on the provided information.,1170,small
35,Yorkridge has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm,"The cities that would take an economic hit are Veldkeep, Nethholm. They supply goods to Yorkridge: Veldkeep (exports chemicals to Yorkridge); Nethholm (exports grain to Yorkridge). With Yorkridge halting all imports, these trade partners lose a key market.",baseline,"Nethholm, Oakcliff, Veldkeep, and Umbreholm would take an economic hit from Yorkridge's decision to halt imports.",2,0.0,1.0,3.0,"While the AI response includes the correct cities Veldkeep and Nethholm, it also incorrectly mentions Oakcliff and Umbreholm. The reasoning is sound for Veldkeep and Nethholm but not for the other two cities.",2185,small
35,Yorkridge has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm,"The cities that would take an economic hit are Veldkeep, Nethholm. They supply goods to Yorkridge: Veldkeep (exports chemicals to Yorkridge); Nethholm (exports grain to Yorkridge). With Yorkridge halting all imports, these trade partners lose a key market.",hgrag,"Umbreholm, Yorewood, Lochfield, and Oakridge would take an economic hit from Yorkridge's decision to halt imports.",0,0.0,1.0,1.0,"The AI response does not match the expected answer as it names cities (Umbreholm, Yorewood, Lochfield, Oakridge) that were not mentioned in the scenario and do not have any established trade relationship with Yorkridge.",1636,small
36,Which planet does the country Archus belong to?,hierarchical,Archus,Archus,Celenis,,baseline,Not found in context.,0,0.0,1.0,,,2265,small
36,Which planet does the country Archus belong to?,hierarchical,Archus,Archus,Celenis,,hgrag,The country Archus belongs to the planet Celenis.,2,0.0,1.0,,,596,small
37,What is the stability level of Umbreholm?,local_fact,Umbreholm,Umbreholm,Medium,,baseline,The stability level of Umbreholm is Medium.,2,0.0,1.0,,,1879,small
37,What is the stability level of Umbreholm?,local_fact,Umbreholm,Umbreholm,Medium,,hgrag,The stability level of Umbreholm is Medium.,2,0.0,1.0,,,1632,small
38,What does Nethholm export?,local_fact,Nethholm,Nethholm,"grain, textiles",,baseline,Not found in context.,0,0.0,1.0,,,2039,small
38,What does Nethholm export?,local_fact,Nethholm,Nethholm,"grain, textiles",,hgrag,"Nethholm exports grain, textiles.",2,0.0,1.0,,,1159,small
39,What country is Jadewick located in?,hierarchical,Jadewick,Jadewick,Archus,,baseline,Not found in context.,0,0.0,1.0,,,2211,small
39,What country is Jadewick located in?,hierarchical,Jadewick,Jadewick,Archus,,hgrag,Jadewick is located in Archus.,2,0.0,1.0,,,1160,small
40,Yorewood is experiencing a labor strike that halts the export of textiles and machinery. Which cities are affected by this and why?,multi_hop,Yorewood,Yorewood,Lochfield Oakcliff Oakridge,"The cities affected are Lochfield, Oakcliff, Oakridge. They rely on Yorewood for imported goods: Lochfield (imports textiles from Yorewood); Oakcliff (imports textiles from Yorewood); Oakridge (imports textiles from Yorewood). The labor strike halting exports of textiles and machinery directly disrupts their supply.",baseline,"The labor strike in Yorewood affects cities that import textiles or machinery from Yorewood, which include Oakcliff (due to imports of textiles) and Onyxhaven (due to imports of machinery). This is because the strike halts the export of these goods from Yorewood.",1,0.0,0.667,4.0,"The AI correctly identifies cities that import textiles or machinery from Yorewood, but it incorrectly includes Onyxhaven instead of Oakridge in its response. However, the reasoning is mostly sound with a minor gap.",2204,small
40,Yorewood is experiencing a labor strike that halts the export of textiles and machinery. Which cities are affected by this and why?,multi_hop,Yorewood,Yorewood,Lochfield Oakcliff Oakridge,"The cities affected are Lochfield, Oakcliff, Oakridge. They rely on Yorewood for imported goods: Lochfield (imports textiles from Yorewood); Oakcliff (imports textiles from Yorewood); Oakridge (imports textiles from Yorewood). The labor strike halting exports of textiles and machinery directly disrupts their supply.",hgrag,"The labor strike in Yorewood affects Oakridge and Lochfield, as both cities trade with Yorewood for textiles and machinery.",1,0.0,1.0,5.0,The AI correctly identified the cities affected by the labor strike and provided a valid reasoning based on their trading relationships with Yorewood.,1598,small
41,What country is Umbreholm located in?,hierarchical,Umbreholm,Umbreholm,Korith,,baseline,Umbreholm is located in Korith.,2,0.0,1.0,,,2211,small
41,What country is Umbreholm located in?,hierarchical,Umbreholm,Umbreholm,Korith,,hgrag,Umbreholm is located in Korith.,2,0.0,1.0,,,1632,small
42,Yorkridge is experiencing a labor strike that halts the export of oil and medicine. Which cities are affected by this and why?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm Lochfield,"The cities affected are Veldkeep, Nethholm, Lochfield. They rely on Yorkridge for imported goods: Veldkeep (imports oil from Yorkridge); Nethholm (imports oil from Yorkridge); Lochfield (imports medicine from Yorkridge). The labor strike halting exports of oil and medicine directly disrupts their supply.",baseline,"The labor strike in Yorkridge affects Veldkeep, as it imports oil and medicine from Yorkridge. Additionally, Yorewood may also be affected indirectly due to its import of oil from Yorkridge.",1,0.167,1.0,4.0,"All correct cities are present, but the reasoning for Yorewood's potential involvement is not explicitly stated in the Expected Answer.",2078,small
42,Yorkridge is experiencing a labor strike that halts the export of oil and medicine. Which cities are affected by this and why?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm Lochfield,"The cities affected are Veldkeep, Nethholm, Lochfield. They rely on Yorkridge for imported goods: Veldkeep (imports oil from Yorkridge); Nethholm (imports oil from Yorkridge); Lochfield (imports medicine from Yorkridge). The labor strike halting exports of oil and medicine directly disrupts their supply.",hgrag,"The labor strike in Yorkridge affects Umbreholm, Yorewood, Lochfield, and Oakridge because they all trade with Yorkridge. However, only Yorkridge exports oil and medicine to these cities.",1,0.125,1.0,3.0,"While the AI correctly identifies that other cities are affected due to their trading relationship with Yorkridge, it incorrectly names Umbreholm, Yorewood, and Oakridge instead of Veldkeep, Nethholm, and Lochfield as stated in the Expected Answer.",1636,small
43,Oakcliff is experiencing a labor strike that halts the export of grain and chemicals. Which cities are affected by this and why?,multi_hop,Oakcliff,Oakcliff,Yorewood,The cities affected are Yorewood. They rely on Oakcliff for imported goods: Yorewood (imports chemicals from Oakcliff). The labor strike halting exports of grain and chemicals directly disrupts their supply.,baseline,"The labor strike in Oakcliff affects cities that import grain and chemicals from it, which include Yorkridge (due to trade relations), Veldkeep (due to trade relations), and Nethholm (due to trade relations). These cities will experience a halt in the supply of grain and chemicals.",0,0.2,1.0,5.0,The AI correctly identified the cities affected by the labor strike and provided a valid reasoning based on their trade relations with Oakcliff.,2203,small
43,Oakcliff is experiencing a labor strike that halts the export of grain and chemicals. Which cities are affected by this and why?,multi_hop,Oakcliff,Oakcliff,Yorewood,The cities affected are Yorewood. They rely on Oakcliff for imported goods: Yorewood (imports chemicals from Oakcliff). The labor strike halting exports of grain and chemicals directly disrupts their supply.,hgrag,"Yorewood and Veldkeep are affected by the labor strike in Oakcliff, as they import both grain and chemicals from Oakcliff.",2,0.0,1.0,3.0,"Correct cities mentioned but only Yorewood is explicitly stated to import goods from Oakcliff, while no information is provided about Veldkeep's imports.",945,small
44,What country is Nethholm located in?,hierarchical,Nethholm,Nethholm,Barnes,,baseline,Not found in context. The provided context does not specify the country where Nethholm is located.,0,0.0,1.0,,,2211,small
44,What country is Nethholm located in?,hierarchical,Nethholm,Nethholm,Barnes,,hgrag,Nethholm is located in Barnes.,2,0.0,1.0,,,1159,small
45,Which cities does Yorewood have trade relations with?,neighborhood,Yorewood,Yorewood,"Lochfield, Oakcliff, Veldkeep, Oakridge",,baseline,"Yorewood trades with Lochfield, Oakcliff, Veldkeep, Oakridge, Umbreholm, and Veldhaven.",2,0.0,1.0,,,2381,small
45,Which cities does Yorewood have trade relations with?,neighborhood,Yorewood,Yorewood,"Lochfield, Oakcliff, Veldkeep, Oakridge",,hgrag,"Yorewood trades with Umbreholm, Yorkridge, and Lochfield.",0,0.0,1.0,,,1598,small
46,What is the stability level of Nethholm?,local_fact,Nethholm,Nethholm,Medium,,baseline,Not found in context.,0,0.0,1.0,,,1879,small
46,What is the stability level of Nethholm?,local_fact,Nethholm,Nethholm,Medium,,hgrag,The stability level of Nethholm is Medium.,2,0.0,1.0,,,1159,small
