query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
12,Yoremoor is experiencing a labor strike that halts the export of technology and fuel. Which cities are affected by this and why?,multi_hop,Yoremoor,Yoremoor,Lochmoor Lochridge Onyxhaven Zealkeep Eastspire,"The cities affected are Lochmoor, Lochridge, Onyxhaven, Zealkeep, Eastspire. They rely on Yoremoor for imported goods: Lochmoor (imports fuel from Yoremoor); Lochridge (imports fuel from Yoremoor); Onyxhaven (imports technology from Yoremoor); Zealkeep (imports fuel from Yoremoor); Eastspire (imports fuel from Yoremoor). The labor strike halting exports of technology and fuel directly disrupts their supply.",baseline,"The labor strike in Yoremoor affects Zealkeep, Lochridge, and potentially other cities that trade with them, as both Zealkeep and Lochridge import technology and fuel from Yoremoor.",1,0.0,1.0,5.0,The AI correctly identified all the affected cities and provided a valid reasoning for their involvement in the scenario.,2159,small
12,Yoremoor is experiencing a labor strike that halts the export of technology and fuel. Which cities are affected by this and why?,multi_hop,Yoremoor,Yoremoor,Lochmoor Lochridge Onyxhaven Zealkeep Eastspire,"The cities affected are Lochmoor, Lochridge, Onyxhaven, Zealkeep, Eastspire. They rely on Yoremoor for imported goods: Lochmoor (imports fuel from Yoremoor); Lochridge (imports fuel from Yoremoor); Onyxhaven (imports technology from Yoremoor); Zealkeep (imports fuel from Yoremoor); Eastspire (imports fuel from Yoremoor). The labor strike halting exports of technology and fuel directly disrupts their supply.",hgrag,"The cities affected by Yoremoor's labor strike are Zealkeep, Lochmoor, Onyxhaven, Onyxwood, and Eastspire. These cities trade with Yoremoor and import technology or fuel from it.",2,0.125,1.0,3.0,"All the affected cities are named correctly, but Onyxwood is incorrectly listed instead of Lochridge.",1708,small
13,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,baseline,Not found in context.,0,0.0,1.0,,,2265,small
13,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,hgrag,The country Venthai belongs to the planet Celenis.,2,0.0,1.0,,,598,small
14,What planet is Oakcliff on?,hierarchical,Oakcliff,Oakcliff,Vortan,,baseline,Not found in context. The cities mentioned do not provide information about the location of Oakcliff.,0,0.0,1.0,,,1925,small
14,What planet is Oakcliff on?,hierarchical,Oakcliff,Oakcliff,Vortan,,hgrag,Oakcliff is located in Vortan (a planet).,2,0.0,1.0,,,945,small
15,Jadewick has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Jadewick,Jadewick,Pinecove Eastspire,"The cities that would take an economic hit are Pinecove, Eastspire. They supply goods to Jadewick: Pinecove (exports textiles, oil to Jadewick); Eastspire (exports oil to Jadewick). With Jadewick halting all imports, these trade partners lose a key market.",baseline,"Pinecove, Onyxwood, and Eastspire would take an economic hit from Jadewick's temporary halt on imports since they trade with it.",2,0.0,1.0,5.0,The AI correctly identified all the cities mentioned in the Expected Answer.,2185,small
15,Jadewick has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Jadewick,Jadewick,Pinecove Eastspire,"The cities that would take an economic hit are Pinecove, Eastspire. They supply goods to Jadewick: Pinecove (exports textiles, oil to Jadewick); Eastspire (exports oil to Jadewick). With Jadewick halting all imports, these trade partners lose a key market.",hgrag,"Eastspire, Onyxwood, and Pinecove would take an economic hit from Jadewick's decision to halt imports.",2,0.0,1.0,3.0,"The AI response includes the correct city, Pinecove, but incorrectly mentions two additional cities (Onyxwood and Eastspire) that were not specified as trading partners in the scenario. However, it is possible that Eastspire was mentioned due to its previous trade relationship with Jadewick, even though it wasn't",1160,small
16,What does Oakridge export?,local_fact,Oakridge,Oakridge,"machinery, medicine",,baseline,Oakridge exports spices. (Retrieved from the context of [CITY] Veldhaven and [CITY] Umbreholm.),0,0.25,1.0,,,2039,small
16,What does Oakridge export?,local_fact,Oakridge,Oakridge,"machinery, medicine",,hgrag,Oakridge exports machinery and medicine.,2,0.0,1.0,,,1435,small
17,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,baseline,"Not found in context. The provided context only mentions cities and regions, not planets or countries.",0,0.0,1.0,,,2265,small
17,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,hgrag,The country Barnes belongs to the planet Vortan.,2,0.0,1.0,,,581,small
18,Which cities does Lochfield have trade relations with?,neighborhood,Lochfield,Lochfield,"Yorewood, Yorkridge",,baseline,"Lochfield has trade relations with Veldhaven, Oakridge, and Yorewood.",1,0.0,1.0,,,2381,small
18,Which cities does Lochfield have trade relations with?,neighborhood,Lochfield,Lochfield,"Yorewood, Yorkridge",,hgrag,"Lochfield trades with Yorewood, Oakridge, and Veldhaven.",1,0.0,1.0,,,1188,small
19,Lochfield is experiencing a labor strike that halts the export of oil and livestock. Which cities are affected by this and why?,multi_hop,Lochfield,Lochfield,Yorewood,The cities affected are Yorewood. They rely on Lochfield for imported goods: Yorewood (imports oil from Lochfield). The labor strike halting exports of oil and livestock directly disrupts their supply.,baseline,"The cities affected by the labor strike in Lochfield are Yorkridge, Veldhaven, and possibly Yorewood, as all three trade with Lochfield and import oil, which is one of the exports halted during the strike.",2,0.0,1.0,4.0,"All correct cities (Yorkridge, Veldhaven, and Yorewood) are mentioned, but the reasoning could be improved by explicitly stating that Yorewood imports oil from Lochfield, as in the Expected Answer.",2256,small
19,Lochfield is experiencing a labor strike that halts the export of oil and livestock. Which cities are affected by this and why?,multi_hop,Lochfield,Lochfield,Yorewood,The cities affected are Yorewood. They rely on Lochfield for imported goods: Yorewood (imports oil from Lochfield). The labor strike halting exports of oil and livestock directly disrupts their supply.,hgrag,"Yorewood, Yorkridge, and Oakridge are affected by the labor strike in Lochfield because they trade with Lochfield for oil and livestock.",2,0.0,1.0,3.0,"Only Yorewood is explicitly mentioned as being affected due to its reliance on imports from Lochfield. The other cities (Yorkridge and Oakridge) are not directly named in the scenario as trading partners with Lochfield, so their involvement is speculative.",1188,small
20,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Eastspire, Lochmoor",,baseline,Pinecove borders Eastspire and Lochmoor.,2,0.0,1.0,,,2257,small
20,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Eastspire, Lochmoor",,hgrag,Eastspire and Lochmoor share a border with Pinecove.,2,0.0,1.0,,,951,small
21,What planet is Eastspire on?,hierarchical,Eastspire,Eastspire,Celenis,,baseline,Not found in context. The provided context does not specify the planet where Eastspire is located.,0,0.0,1.0,,,1925,small
21,What planet is Eastspire on?,hierarchical,Eastspire,Eastspire,Celenis,,hgrag,"Eastspire is located in Celenis, a planet.",2,0.0,1.0,,,1363,small
22,Which cities share a border with Onyxhaven?,neighborhood,Onyxhaven,Onyxhaven,"Lochridge, Zealkeep",,baseline,Onyxhaven shares a border with Lochridge and Zealkeep.,2,0.0,1.0,,,2257,small
22,Which cities share a border with Onyxhaven?,neighborhood,Onyxhaven,Onyxhaven,"Lochridge, Zealkeep",,hgrag,Lochridge and Zealkeep share a border with Onyxhaven.,2,0.0,1.0,,,1160,small
23,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Jadewick,,baseline,"Pinecove has trade relations with Yoremoor and Lochmoor, according to the provided context.",0,0.0,1.0,,,2381,small
23,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Jadewick,,hgrag,Pinecove trades with Jadewick and Eastspire.,2,0.0,1.0,,,951,small
24,Which cities does Jadewick have trade relations with?,neighborhood,Jadewick,Jadewick,"Pinecove, Eastspire",,baseline,"Jadewick has trade relations with Yoremoor, according to the provided context.",0,0.0,1.0,,,2381,small
24,Which cities does Jadewick have trade relations with?,neighborhood,Jadewick,Jadewick,"Pinecove, Eastspire",,hgrag,Jadewick trades with Eastspire and Pinecove.,2,0.0,1.0,,,1160,small
25,Which cities share a border with Yorewood?,neighborhood,Yorewood,Yorewood,"Umbreholm, Yorkridge",,baseline,Yorewood shares a border with Umbreholm and Yorkridge.,2,0.0,1.0,,,2257,small
25,Which cities share a border with Yorewood?,neighborhood,Yorewood,Yorewood,"Umbreholm, Yorkridge",,hgrag,Umbreholm and Yorkridge share a border with Yorewood.,2,0.0,1.0,,,1598,small
26,What is the stability level of Lochmoor?,local_fact,Lochmoor,Lochmoor,Medium,,baseline,The stability level of Lochmoor is Medium.,2,0.0,1.0,,,1879,small
26,What is the stability level of Lochmoor?,local_fact,Lochmoor,Lochmoor,Medium,,hgrag,The stability level of Lochmoor is Medium.,2,0.0,1.0,,,950,small
27,Which cities share a border with Jadewick?,neighborhood,Jadewick,Jadewick,"Yoremoor, Onyxwood",,baseline,Pinecove and Onyxwood.,1,0.0,1.0,,,2257,small
27,Which cities share a border with Jadewick?,neighborhood,Jadewick,Jadewick,"Yoremoor, Onyxwood",,hgrag,Yoremoor and Onyxwood share a border with Jadewick.,2,0.0,1.0,,,1160,small
28,What country is Eastspire located in?,hierarchical,Eastspire,Eastspire,Venthai,,baseline,Eastspire is located in Venthai.,2,0.0,1.0,,,2211,small
28,What country is Eastspire located in?,hierarchical,Eastspire,Eastspire,Venthai,,hgrag,Eastspire is located in Venthai.,2,0.0,1.0,,,1363,small
29,Which cities does Onyxhaven have trade relations with?,neighborhood,Onyxhaven,Onyxhaven,"Onyxwood, Yoremoor",,baseline,"Onyxhaven trades with Onyxwood, Yoremoor, and Lochridge.",2,0.0,1.0,,,2381,small
29,Which cities does Onyxhaven have trade relations with?,neighborhood,Onyxhaven,Onyxhaven,"Onyxwood, Yoremoor",,hgrag,"Onyxhaven trades with Lochridge, Zealkeep, Yoremoor, and Onyxwood.",2,0.0,1.0,,,1160,small
30,What is the stability level of Oakridge?,local_fact,Oakridge,Oakridge,Unstable,,baseline,Not found in context.,0,0.0,1.0,,,1879,small
30,What is the stability level of Oakridge?,local_fact,Oakridge,Oakridge,Unstable,,hgrag,The stability level of Oakridge is Unstable.,2,0.5,1.0,,,1435,small
31,Venthai has declared war on a neighboring country. Which country may that be and why?,multi_hop,Venthai,Venthai,Strevon,"The most likely target would be Strevon. Venthai has a hostile relationship with Strevon, making military escalation the expected outcome.",baseline,"Venthai is hostile towards Strevon, as stated in the context.",2,0.0,1.0,5.0,The AI correctly identified the countries involved and provided a valid reasoning based on the given context.,1926,small
31,Venthai has declared war on a neighboring country. Which country may that be and why?,multi_hop,Venthai,Venthai,Strevon,"The most likely target would be Strevon. Venthai has a hostile relationship with Strevon, making military escalation the expected outcome.",hgrag,"The country Venthai is in a hostile relationship with Strevon, so Strevon may be the neighboring country that Venthai has declared war on.",2,0.0,1.0,5.0,The AI correctly identified the target country and provided a valid reasoning based on the given scenario.,598,small
32,What is the population of Oakridge?,local_fact,Oakridge,Oakridge,113k,,baseline,The population of Oakridge is not specified in the context.,0,0.0,1.0,,,2136,small
32,What is the population of Oakridge?,local_fact,Oakridge,Oakridge,113k,,hgrag,The population of Oakridge is 113k.,2,0.0,1.0,,,1435,small
33,Umbreholm has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Umbreholm,Umbreholm,Nethholm Veldkeep,"The cities that would take an economic hit are Nethholm, Veldkeep. They supply goods to Umbreholm: Nethholm (exports grain to Umbreholm); Veldkeep (exports chemicals to Umbreholm). With Umbreholm halting all imports, these trade partners lose a key market.",baseline,"Nethholm, Veldkeep, and Oakcliff would take an economic hit from Umbreholm halting its imports, as they are listed in the context as trading partners with Umbreholm.",2,0.0,1.0,5.0,The AI correctly identified all the cities mentioned in the Expected Answer.,2185,small
33,Umbreholm has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Umbreholm,Umbreholm,Nethholm Veldkeep,"The cities that would take an economic hit are Nethholm, Veldkeep. They supply goods to Umbreholm: Nethholm (exports grain to Umbreholm); Veldkeep (exports chemicals to Umbreholm). With Umbreholm halting all imports, these trade partners lose a key market.",hgrag,"Yorkridge, Oakridge, and Veldhaven would take an economic hit from Umbreholm's decision to halt imports, as they trade with Umbreholm.",0,0.0,1.0,1.0,The AI response does not match the expected answer and incorrectly identifies cities that were not mentioned in the scenario.,1632,small
34,Onyxwood has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Onyxwood,Onyxwood,Eastspire Onyxhaven,"The cities that would take an economic hit are Eastspire, Onyxhaven. They supply goods to Onyxwood: Eastspire (exports fish to Onyxwood); Onyxhaven (exports silk to Onyxwood). With Onyxwood halting all imports, these trade partners lose a key market.",baseline,"Cities that would take an economic hit from Onyxwood halting its imports are Yorewood, Veldkeep, Umbreholm, and Yorkridge as they trade with Onyxwood.",0,0.143,0.2,1.0,"The AI's response does not match the expected answer, and it lists cities that were not mentioned in the scenario.",2185,small
34,Onyxwood has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Onyxwood,Onyxwood,Eastspire Onyxhaven,"The cities that would take an economic hit are Eastspire, Onyxhaven. They supply goods to Onyxwood: Eastspire (exports fish to Onyxwood); Onyxhaven (exports silk to Onyxwood). With Onyxwood halting all imports, these trade partners lose a key market.",hgrag,"Jadewick, Eastspire, and Yoremoor would take an economic hit from Onyxwood's decision to halt imports.",1,0.0,1.0,1.0,"The AI response does not match the expected answer as it includes cities (Jadewick, Yoremoor) that were not mentioned in the scenario as suppliers to Onyxwood.",1170,small
35,Yorkridge has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm,"The cities that would take an economic hit are Veldkeep, Nethholm. They supply goods to Yorkridge: Veldkeep (exports chemicals to Yorkridge); Nethholm (exports grain to Yorkridge). With Yorkridge halting all imports, these trade partners lose a key market.",baseline,"Nethholm, Oakcliff, Veldkeep, and Umbreholm would take an economic hit from Yorkridge's decision to halt imports.",2,0.0,1.0,3.0,"While the AI response includes the correct cities Veldkeep and Nethholm, it also mentions Oakcliff and Umbreholm without providing evidence that they supply goods to Yorkridge. Therefore, the reasoning has some gaps.",2185,small
35,Yorkridge has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm,"The cities that would take an economic hit are Veldkeep, Nethholm. They supply goods to Yorkridge: Veldkeep (exports chemicals to Yorkridge); Nethholm (exports grain to Yorkridge). With Yorkridge halting all imports, these trade partners lose a key market.",hgrag,"Nethholm, Umbreholm, Lochfield, and Oakridge would take an economic hit from Yorkridge's decision to halt imports.",1,0.0,1.0,1.0,"The AI response does not match the expected answer as it includes incorrect cities (Umbreholm, Lochfield, Oakridge) and omits Veldkeep, which is a key trading partner with Yorkridge.",1636,small
36,Which planet does the country Archus belong to?,hierarchical,Archus,Archus,Celenis,,baseline,Not found in context.,0,0.0,1.0,,,2265,small
36,Which planet does the country Archus belong to?,hierarchical,Archus,Archus,Celenis,,hgrag,The country Archus belongs to the planet Celenis.,2,0.0,1.0,,,596,small
37,What is the stability level of Umbreholm?,local_fact,Umbreholm,Umbreholm,Medium,,baseline,The stability level of Umbreholm is Medium.,2,0.0,1.0,,,1879,small
37,What is the stability level of Umbreholm?,local_fact,Umbreholm,Umbreholm,Medium,,hgrag,The stability level of Umbreholm is Medium.,2,0.0,1.0,,,1632,small
38,What does Nethholm export?,local_fact,Nethholm,Nethholm,"grain, textiles",,baseline,Not found in context.,0,0.0,1.0,,,2039,small
38,What does Nethholm export?,local_fact,Nethholm,Nethholm,"grain, textiles",,hgrag,Nethholm exports grain and textiles.,2,0.0,1.0,,,1159,small
39,What country is Jadewick located in?,hierarchical,Jadewick,Jadewick,Archus,,baseline,Not found in context.,0,0.0,1.0,,,2211,small
39,What country is Jadewick located in?,hierarchical,Jadewick,Jadewick,Archus,,hgrag,Jadewick is located in Archus.,2,0.0,1.0,,,1160,small
40,Yorewood is experiencing a labor strike that halts the export of textiles and machinery. Which cities are affected by this and why?,multi_hop,Yorewood,Yorewood,Lochfield Oakcliff Oakridge,"The cities affected are Lochfield, Oakcliff, Oakridge. They rely on Yorewood for imported goods: Lochfield (imports textiles from Yorewood); Oakcliff (imports textiles from Yorewood); Oakridge (imports textiles from Yorewood). The labor strike halting exports of textiles and machinery directly disrupts their supply.",baseline,"The labor strike in Yorewood affects cities that import textiles or machinery from Yorewood, which include Oakcliff (due to imports of textiles) and Onyxhaven (due to imports of machinery). This is because the strike halts the export of these goods from Yorewood.",1,0.0,0.667,4.0,"The AI correctly identifies cities that import textiles or machinery from Yorewood, but it incorrectly includes Onyxhaven instead of Oakridge in its response. However, the reasoning is mostly sound with a minor gap.",2204,small
40,Yorewood is experiencing a labor strike that halts the export of textiles and machinery. Which cities are affected by this and why?,multi_hop,Yorewood,Yorewood,Lochfield Oakcliff Oakridge,"The cities affected are Lochfield, Oakcliff, Oakridge. They rely on Yorewood for imported goods: Lochfield (imports textiles from Yorewood); Oakcliff (imports textiles from Yorewood); Oakridge (imports textiles from Yorewood). The labor strike halting exports of textiles and machinery directly disrupts their supply.",hgrag,"The labor strike in Yorewood affects Umbreholm, Lochfield, and Oakridge because they trade with Yorewood and import textiles and machinery from it.",1,0.0,1.0,5.0,The AI correctly identified all the cities mentioned in the Expected Answer and provided a sound reasoning for their involvement.,1598,small
41,What country is Umbreholm located in?,hierarchical,Umbreholm,Umbreholm,Korith,,baseline,Umbreholm is located in Korith.,2,0.0,1.0,,,2211,small
41,What country is Umbreholm located in?,hierarchical,Umbreholm,Umbreholm,Korith,,hgrag,Umbreholm is located in Korith.,2,0.0,1.0,,,1632,small
42,Yorkridge is experiencing a labor strike that halts the export of oil and medicine. Which cities are affected by this and why?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm Lochfield,"The cities affected are Veldkeep, Nethholm, Lochfield. They rely on Yorkridge for imported goods: Veldkeep (imports oil from Yorkridge); Nethholm (imports oil from Yorkridge); Lochfield (imports medicine from Yorkridge). The labor strike halting exports of oil and medicine directly disrupts their supply.",baseline,"The labor strike in Yorkridge affects Veldkeep, as it imports oil and medicine from Yorkridge. Additionally, Yorewood is also affected because it trades with both Yorkridge and Veldkeep.",1,0.143,1.0,4.0,"The AI correctly identifies one of the cities (Veldkeep) that is affected by the labor strike in Yorkridge due to its reliance on imported goods. However, it incorrectly mentions Yorewood instead of Lochfield as another city affected by the import of medicine from Yorkridge.",2078,small
42,Yorkridge is experiencing a labor strike that halts the export of oil and medicine. Which cities are affected by this and why?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm Lochfield,"The cities affected are Veldkeep, Nethholm, Lochfield. They rely on Yorkridge for imported goods: Veldkeep (imports oil from Yorkridge); Nethholm (imports oil from Yorkridge); Lochfield (imports medicine from Yorkridge). The labor strike halting exports of oil and medicine directly disrupts their supply.",hgrag,"The labor strike in Yorkridge affects Yorewood, Lochfield, and Oakridge because they trade with Yorkridge and import oil and/or medicine from it.",1,0.0,1.0,5.0,The AI correctly identified the cities affected by the labor strike and provided a valid reasoning for their involvement.,1636,small
43,Oakcliff is experiencing a labor strike that halts the export of grain and chemicals. Which cities are affected by this and why?,multi_hop,Oakcliff,Oakcliff,Yorewood,The cities affected are Yorewood. They rely on Oakcliff for imported goods: Yorewood (imports chemicals from Oakcliff). The labor strike halting exports of grain and chemicals directly disrupts their supply.,baseline,"The labor strike in Oakcliff affects cities that import grain and chemicals from it, which include Yorkridge (due to trade relations), Veldkeep (due to trade relations), and Nethholm (due to trade relations). These cities will experience a halt in the supply of these goods until the strike is resolved.",0,0.2,1.0,5.0,The AI correctly identified the cities affected by the labor strike and provided a valid reasoning for their involvement.,2203,small
43,Oakcliff is experiencing a labor strike that halts the export of grain and chemicals. Which cities are affected by this and why?,multi_hop,Oakcliff,Oakcliff,Yorewood,The cities affected are Yorewood. They rely on Oakcliff for imported goods: Yorewood (imports chemicals from Oakcliff). The labor strike halting exports of grain and chemicals directly disrupts their supply.,hgrag,"Yorewood and Veldkeep are affected by the labor strike in Oakcliff, as they trade with Oakcliff and import grain and chemicals from it.",2,0.0,1.0,3.0,"One correct entity (Yorewood) is present, but another city (Veldkeep) is also mentioned without explicit evidence of a trade relationship with Oakcliff.",945,small
44,What country is Nethholm located in?,hierarchical,Nethholm,Nethholm,Barnes,,baseline,Not found in context. The provided context does not specify the country where Nethholm is located.,0,0.0,1.0,,,2211,small
44,What country is Nethholm located in?,hierarchical,Nethholm,Nethholm,Barnes,,hgrag,Nethholm is located in Barnes.,2,0.0,1.0,,,1159,small
45,Which cities does Yorewood have trade relations with?,neighborhood,Yorewood,Yorewood,"Lochfield, Oakcliff, Veldkeep, Oakridge",,baseline,"Yorewood trades with Lochfield, Oakcliff, Veldkeep, Oakridge, Umbreholm, and Veldhaven.",2,0.0,1.0,,,2381,small
45,Which cities does Yorewood have trade relations with?,neighborhood,Yorewood,Yorewood,"Lochfield, Oakcliff, Veldkeep, Oakridge",,hgrag,"Yorewood trades with Umbreholm, Lochfield, and Oakridge.",1,0.0,1.0,,,1598,small
46,What is the stability level of Nethholm?,local_fact,Nethholm,Nethholm,Medium,,baseline,Not found in context.,0,0.0,1.0,,,1879,small
46,What is the stability level of Nethholm?,local_fact,Nethholm,Nethholm,Medium,,hgrag,The stability level of Nethholm is Medium.,2,0.0,1.0,,,1159,small
47,Which cities share a border with Lochfield?,neighborhood,Lochfield,Lochfield,"Veldhaven, Oakridge",,baseline,"Lochfield borders two cities, Yorewood and Veldkeep.",0,0.0,1.0,,,2257,small
