query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
19,What is the stability level of Ashbay?,local_fact,Ashbay,Ashbay,High,,hgrag,The stability level of Ashbay is High.,2,0.0,1.0,,,730,large
20,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Firehold,,baseline,"Pinecove trades with Lochmoor, according to the provided context.",0,0.0,1.0,,,2589,large
20,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Firehold,,hgrag,Pinecove trades with Firehold.,2,0.0,1.0,,,1212,large
21,What is the population of Ironfell?,local_fact,Ironfell,Ironfell,695k,,baseline,Not found in context.,0,0.0,1.0,,,2103,large
21,What is the population of Ironfell?,local_fact,Ironfell,Ironfell,695k,,hgrag,The population of Ironfell is 695k.,2,0.0,1.0,,,1087,large
22,Which cities share a border with Bluehaven?,neighborhood,Bluehaven,Bluehaven,"Bellcross, Darkstead, Stormhaven, Jadedale",,baseline,Not found in context. The city of Bluehaven is not mentioned in the provided context.,0,0.0,1.0,,,2248,large
22,Which cities share a border with Bluehaven?,neighborhood,Bluehaven,Bluehaven,"Bellcross, Darkstead, Stormhaven, Jadedale",,hgrag,Bellcross and Darkstead share a border with Bluehaven.,1,0.0,1.0,,,1269,large
23,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Archus,"The most likely target would be Archus. Ormis has a hostile relationship with Archus, making military escalation the expected outcome.",baseline,Not found in context. The provided context does not mention any declaration of war by Ormis.,0,0.0,1.0,1.0,"The question asks for the country that Ormis might declare war on, but no potential target is mentioned in the context.",2345,large
23,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Archus,"The most likely target would be Archus. Ormis has a hostile relationship with Archus, making military escalation the expected outcome.",hgrag,"Ormis may declare war on Archus, as their relationship is hostile according to the provided context.",2,0.0,1.0,5.0,The AI correctly identified the country (Archus) that Ormis might declare war on based on the given context.,1828,large
24,What is the population of Veldbay?,local_fact,Veldbay,Veldbay,68k,,baseline,Not found in context. (Veldbay is not mentioned in the provided context.),0,0.0,1.0,,,2103,large
24,What is the population of Veldbay?,local_fact,Veldbay,Veldbay,68k,,hgrag,The population of Veldbay is 68k.,2,0.0,1.0,,,1093,large
25,Which cities share a border with Oakholm?,neighborhood,Oakholm,Oakholm,"Jornbridge, Onyxburg, Thornfell, Pineford",,baseline,Not found in context. Oakholm is not mentioned in the provided context.,0,0.0,1.0,,,2248,large
25,Which cities share a border with Oakholm?,neighborhood,Oakholm,Oakholm,"Jornbridge, Onyxburg, Thornfell, Pineford",,hgrag,"Onyxburg, Jornbridge, Thornfell, and Coldwick share a border with Oakholm.",2,0.0,1.0,,,1394,large
26,Nordton is experiencing a labor strike that halts the export of silk and gems. Which cities are affected by this and why?,multi_hop,Nordton,Nordton,Edgewood,The cities affected are Edgewood. They rely on Nordton for imported goods: Edgewood (imports gems from Nordton). The labor strike halting exports of silk and gems directly disrupts their supply.,baseline,"The cities affected by the labor strike in Nordton, which halts the export of silk and gems, are Bellkeep, Xenmark, Pinecove, Xarford, Portbay, Rockholm, Umbremere, and Zealpeak. These cities are affected because they either export or import silk and/or gems with Nordton.",0,0.091,0.333,1.0,"The AI response does not match the expected answer as it lists multiple cities that were not mentioned in the question, and there is no explanation of how these cities are connected to Nordton's exports of silk and gems.",2220,large
26,Nordton is experiencing a labor strike that halts the export of silk and gems. Which cities are affected by this and why?,multi_hop,Nordton,Nordton,Edgewood,The cities affected are Edgewood. They rely on Nordton for imported goods: Edgewood (imports gems from Nordton). The labor strike halting exports of silk and gems directly disrupts their supply.,hgrag,"The labor strike in Nordton affects Edgewood, as Nordton trades with Edgewood and the halted exports include silk and gems, which are among the goods traded between these two cities.",2,0.0,1.0,5.0,The AI correctly identified the city affected (Edgewood) and provided a valid reasoning for why it is affected.,874,large
27,What country is Moorgate located in?,hierarchical,Moorgate,Moorgate,Strevon,,baseline,Not found in context. The provided context does not mention a city named 'Moorgate'.,0,0.0,1.0,,,2396,large
27,What country is Moorgate located in?,hierarchical,Moorgate,Moorgate,Strevon,,hgrag,Moorgate is located in Strevon.,2,0.0,1.0,,,1082,large
28,What does Cresthaven export?,local_fact,Cresthaven,Cresthaven,"gems, grain",,baseline,Not found in context.,0,0.0,1.0,,,1710,large
28,What does Cresthaven export?,local_fact,Cresthaven,Cresthaven,"gems, grain",,hgrag,Cresthaven exports gems and grain.,2,0.0,1.0,,,1111,large
29,Zorport has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Zorport,Zorport,Ironkeep,"The cities that would take an economic hit are Ironkeep. They supply goods to Zorport: Ironkeep (exports spices to Zorport). With Zorport halting all imports, these trade partners lose a key market.",baseline,"Thornstead, Westbay, and Darkstrand would take an economic hit from Zorport halting imports as they import pharmaceuticals, grain, and none respectively.",0,0.0,0.25,1.0,"The AI's response does not match the expected answer, and it incorrectly identifies cities that are not mentioned in the scenario.",2216,large
29,Zorport has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Zorport,Zorport,Ironkeep,"The cities that would take an economic hit are Ironkeep. They supply goods to Zorport: Ironkeep (exports spices to Zorport). With Zorport halting all imports, these trade partners lose a key market.",hgrag,"Zealbay, Stormgate, and Ironkeep would take an economic hit from Zorport's decision to halt imports since they export spices (to Zorport) and have no other listed import partners in the context.",2,0.0,1.0,3.0,"While all three cities (Zealbay, Stormgate, Ironkeep) are exporters of spices to Zorport, only Ironkeep is explicitly stated as a supplier to Zorport. The reasoning assumes that if Zorport halts imports, all suppliers will be affected equally, but the question specifies that Ironkeep",1218,large
30,Espar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Espar,Espar,Halvor Lomber,"The most likely target would be Halvor, Lomber. Espar has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Espar is hostile to Lomber, based on the context provided.",1,0.0,1.0,5.0,"The AI correctly identified the country (Lomber) that Espar might be at war with, and provided a valid reasoning based on the given context.",2345,large
30,Espar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Espar,Espar,Halvor Lomber,"The most likely target would be Halvor, Lomber. Espar has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Halvor is a neighboring country of Espar and they are in a hostile relationship, which could potentially lead to a declaration of war.",1,0.0,1.0,5.0,"The AI correctly identified the neighboring country (Halvor) that Espar may declare war on, and provided a valid reasoning for this assumption.",1818,large
31,What country is Jornpeak located in?,hierarchical,Jornpeak,Jornpeak,Halvor,,baseline,Not found in context. The provided context does not specify the country where Jornpeak is located.,0,0.0,1.0,,,2396,large
31,What country is Jornpeak located in?,hierarchical,Jornpeak,Jornpeak,Halvor,,hgrag,Jornpeak is located in Halvor.,2,0.0,1.0,,,1228,large
32,Which planet does the country Strevon belong to?,hierarchical,Strevon,Strevon,Vortan,,baseline,Not found in context.,0,0.0,1.0,,,2212,large
32,Which planet does the country Strevon belong to?,hierarchical,Strevon,Strevon,Vortan,,hgrag,The country Strevon belongs to the planet Vortan.,2,0.0,1.0,,,1832,large
33,What country is Yorkvale located in?,hierarchical,Yorkvale,Yorkvale,Bennis,,baseline,Not found in context.,0,0.0,1.0,,,2396,large
33,What country is Yorkvale located in?,hierarchical,Yorkvale,Yorkvale,Bennis,,hgrag,Yorkvale is located in Bennis.,2,0.0,1.0,,,1435,large
34,What is the stability level of Ironfell?,local_fact,Ironfell,Ironfell,Medium,,baseline,Not found in context.,0,0.0,1.0,,,2566,large
34,What is the stability level of Ironfell?,local_fact,Ironfell,Ironfell,Medium,,hgrag,The stability level of Ironfell is Medium.,2,0.0,1.0,,,1087,large
35,Nalden has declared war on a neighboring country. Which country may that be and why?,multi_hop,Nalden,Nalden,Korith Pelcor,"The most likely target would be Korith, Pelcor. Nalden has a hostile relationship with them, making military escalation the expected outcome.",baseline,Not found in context. The provided context does not mention any country named 'Nalden'.,0,0.0,1.0,1.0,The response does not provide any valid information as it refers to a non-existent entity 'Nalden'.,2345,large
35,Nalden has declared war on a neighboring country. Which country may that be and why?,multi_hop,Nalden,Nalden,Korith Pelcor,"The most likely target would be Korith, Pelcor. Nalden has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Korith is a neighboring country of Nalden that has been declared as hostile, so they may be the one Nalden has declared war on. This is based on the provided context showing their hostile relationship.",1,0.0,1.0,5.0,The AI correctly identified the countries involved and provided a valid reasoning based on the given context.,1830,large
36,What does Ashbay export?,local_fact,Ashbay,Ashbay,"coal, grain",,baseline,Not found in context.,0,0.0,1.0,,,1710,large
36,What does Ashbay export?,local_fact,Ashbay,Ashbay,"coal, grain",,hgrag,Ashbay exports coal and grain.,2,0.0,1.0,,,730,large
37,Which cities share a border with Jornport?,neighborhood,Jornport,Jornport,"Yorkstead, Bellmoor, Zealwick, Islepeak",,baseline,"Not found in context. (There is no city named ""Jornport"" in the provided context.)",0,0.0,1.0,,,2248,large
37,Which cities share a border with Jornport?,neighborhood,Jornport,Jornport,"Yorkstead, Bellmoor, Zealwick, Islepeak",,hgrag,Bellmoor and Islepeak share a border with Jornport.,1,0.0,1.0,,,1092,large
38,Which cities does Oakwick have trade relations with?,neighborhood,Oakwick,Oakwick,Marshspire,,baseline,Not found in context.,0,0.0,1.0,,,2589,large
38,Which cities does Oakwick have trade relations with?,neighborhood,Oakwick,Oakwick,Marshspire,,hgrag,Oakwick trades with Marshspire.,2,0.0,1.0,,,1207,large
39,What is the stability level of Cresthaven?,local_fact,Cresthaven,Cresthaven,Medium,,baseline,Not found in context.,0,0.0,1.0,,,2566,large
39,What is the stability level of Cresthaven?,local_fact,Cresthaven,Cresthaven,Medium,,hgrag,The stability level of Cresthaven is Medium.,2,0.0,1.0,,,1111,large
40,What planet is Onyxford on?,hierarchical,Onyxford,Onyxford,Umbriel,,baseline,Not found in context. The provided context does not mention any city named Onyxford.,0,0.0,1.0,,,2126,large
40,What planet is Onyxford on?,hierarchical,Onyxford,Onyxford,Umbriel,,hgrag,"Onyxford is located in Umbriel, a planet.",2,0.0,1.0,,,1217,large
41,Firehaven has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Firehaven,Firehaven,Grimmere,"The cities that would take an economic hit are Grimmere. They supply goods to Firehaven: Grimmere (exports spices to Firehaven). With Firehaven halting all imports, these trade partners lose a key market.",baseline,"Cities that trade with Firehaven and import goods from it are likely to experience an economic hit due to the halt in imports. These include Thornstead, Lakeport, Thornhold, Zorspire, Westbay, Sandton, Quenmoor, Duskmere, Holtwood, Glenpeak, Wrenholm, Keldcove, Lochhaven, Glengrove, and possibly others not listed in the context. However, it's important to note that the exact impact would depend on the relative importance of Firehaven as a trading partner for each city.",0,0.158,0.333,3.0,"The AI response correctly identifies that cities trading with Firehaven might be affected, but it provides a list of cities without specifying they are trading partners or exporters to Firehaven, which is not explicitly stated in the question.",2216,large
41,Firehaven has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Firehaven,Firehaven,Grimmere,"The cities that would take an economic hit are Grimmere. They supply goods to Firehaven: Grimmere (exports spices to Firehaven). With Firehaven halting all imports, these trade partners lose a key market.",hgrag,"Coldford, Zealton, and Grimmere would take an economic hit from Firehaven's decision to halt imports since they trade goods with Firehaven.",2,0.0,1.0,3.0,"While Coldford and Zealton are mentioned as trading partners of Firehaven, only Grimmere is explicitly stated to supply spices to Firehaven in the scenario. Therefore, only Grimmere can be definitively identified as taking an economic hit from Firehaven's decision to halt imports.",1252,large
42,Braxis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Braxis,Braxis,Trevak,"The most likely target would be Trevak. Braxis has a hostile relationship with Trevak, making military escalation the expected outcome.",baseline,Not found in context. The provided context does not mention any country named Braxis or any declaration of war.,0,0.0,1.0,1.0,No valid reasoning or entities mentioned in the AI Response.,2345,large
42,Braxis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Braxis,Braxis,Trevak,"The most likely target would be Trevak. Braxis has a hostile relationship with Trevak, making military escalation the expected outcome.",hgrag,"Feroth is the neighboring country that Braxis has declared war on, as they are listed as neutral in trade relations but labeled as 'hostile' in the context provided.",0,0.0,1.0,3.0,"The AI response identifies a neighboring country (Feroth) but not the correct one (Trevak). However, the reasoning approach is valid, as it considers the context of hostility between Braxis and another country.",1813,large
43,What planet is Moorgate on?,hierarchical,Moorgate,Moorgate,Vortan,,baseline,Not found in context.,0,0.0,1.0,,,2126,large
43,What planet is Moorgate on?,hierarchical,Moorgate,Moorgate,Vortan,,hgrag,Moorgate is located on Vortan.,2,0.0,1.0,,,1082,large
44,What is the population of Ashbay?,local_fact,Ashbay,Ashbay,341k,,baseline,Not found in context.,0,0.0,1.0,,,2103,large
44,What is the population of Ashbay?,local_fact,Ashbay,Ashbay,341k,,hgrag,The population of Ashbay is 341k.,2,0.0,1.0,,,730,large
45,Which cities share a border with Portmere?,neighborhood,Portmere,Portmere,"Westcross, Torport, Glenpeak, Blueridge",,baseline,Not found in context. Portmere is not mentioned in the provided context.,0,0.0,1.0,,,2248,large
45,Which cities share a border with Portmere?,neighborhood,Portmere,Portmere,"Westcross, Torport, Glenpeak, Blueridge",,hgrag,"Torport, Westcross, Glenpeak are the cities that share a border with Portmere.",2,0.0,1.0,,,1245,large
