query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
17,What is the stability level of Veldbay?,local_fact,Veldbay,Veldbay,Unstable,,hgrag,The stability level of Veldbay is Unstable.,2,0.5,1.0,,,1093,large
18,Which planet does the country Halvor belong to?,hierarchical,Halvor,Halvor,Umbriel,,baseline,"The provided text does not mention any planets or countries named ""Halvor"". It appears to be a list of locations and territories within a fictional world, possibly for a game or a book. Without more context, it is impossible to determine which planet ""Halvor"" might belong to.",0,0.333,1.0,,,120015,large
18,Which planet does the country Halvor belong to?,hierarchical,Halvor,Halvor,Umbriel,,hgrag,The country Halvor belongs to Umbriel (a planet).,2,0.0,1.0,,,1820,large
19,What is the stability level of Ashbay?,local_fact,Ashbay,Ashbay,High,,baseline,"The provided data does not include information about a location named ""Ashbay"". Therefore, I cannot determine the stability level of Ashbay.",0,0.333,1.0,,,120015,large
19,What is the stability level of Ashbay?,local_fact,Ashbay,Ashbay,High,,hgrag,The stability level of Ashbay is High.,2,0.0,1.0,,,730,large
20,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Firehold,,baseline,"Based on the provided data, Pinecove is not explicitly mentioned in the list. However, since Halden contains Pinecross and they have trade relations, it can be inferred that Pinecove might also have trade relations with cities that Halden trades with, such as Ironford, Edgebay, Nordgrove, Highspire, Darkpeak, Veldgate, Amberridge, Eastcliff, Bellwick, Wrenhold, Xengrove, Quenmoor, Moorford, Crestspire, Zealford,",0,0.048,0.056,,,120015,large
20,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Firehold,,hgrag,Pinecove trades with Firehold.,2,0.0,1.0,,,1212,large
21,What is the population of Ironfell?,local_fact,Ironfell,Ironfell,695k,,baseline,The provided text does not contain information about the population of Ironfell.,0,0.0,1.0,,,120015,large
21,What is the population of Ironfell?,local_fact,Ironfell,Ironfell,695k,,hgrag,The population of Ironfell is 695k.,2,0.0,1.0,,,1087,large
22,Which cities share a border with Bluehaven?,neighborhood,Bluehaven,Bluehaven,"Bellcross, Darkstead, Stormhaven, Jadedale",,baseline,"From the provided data, it appears that ""Bluehaven"" is not listed among the cities in this dataset. Therefore, I cannot determine which cities share a border with Bluehaven based on the information given.",0,0.333,1.0,,,120015,large
22,Which cities share a border with Bluehaven?,neighborhood,Bluehaven,Bluehaven,"Bellcross, Darkstead, Stormhaven, Jadedale",,hgrag,Bellcross and Darkstead share a border with Bluehaven.,1,0.0,1.0,,,1269,large
23,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Archus,"The most likely target would be Archus. Ormis has a hostile relationship with Archus, making military escalation the expected outcome.",baseline,"Based on the provided data, Ormis is not explicitly mentioned as declaring war on any neighboring country in this list. However, if we assume that Ormis is one of the countries listed, we can infer potential neighbors based on the connections between the countries.

One possible neighbor for Ormis could be Feroth, given their shared border at ""Ferncross."" If Ormis declared war on Feroth, it might be due to territorial disputes or political conflicts. Another possibility is Halden, as they share borders with several common neighbors such as Edgebay, Nordgrove, and Highspire. Conflicts between these countries could potentially involve Ormis if they are allied with one of the neighboring countries.

Without more specific information about Ormis' actions or relationships with its neighbors, it is difficult to definitively determine which country Ormis may have declared war on.",0,0.222,0.143,2.0,The AI response provides a plausible reasoning approach but names wrong entities as potential targets for Ormis' war declaration.,120015,large
23,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Archus,"The most likely target would be Archus. Ormis has a hostile relationship with Archus, making military escalation the expected outcome.",hgrag,"Ormis may declare war on Pelcor, as they are listed as hostile in the context.",0,0.0,1.0,2.0,"While Pelcor is mentioned as hostile, there's no explicit information provided that Ormis has a neighboring relationship with Pelcor. The expected target should be Archus due to their geographical proximity and the hostile relationship between them.",1828,large
24,What is the population of Veldbay?,local_fact,Veldbay,Veldbay,68k,,baseline,The provided data does not contain information about the population of Veldbay.,0,0.0,1.0,,,120015,large
24,What is the population of Veldbay?,local_fact,Veldbay,Veldbay,68k,,hgrag,The population of Veldbay is 68k.,2,0.0,1.0,,,1093,large
25,Which cities share a border with Oakholm?,neighborhood,Oakholm,Oakholm,"Jornbridge, Onyxburg, Thornfell, Pineford",,baseline,"Based on the provided data, Oakholm does not appear to be listed among the cities in this dataset. Therefore, it is impossible to determine which cities share a border with Oakholm from the given information.",0,0.333,1.0,,,120015,large
25,Which cities share a border with Oakholm?,neighborhood,Oakholm,Oakholm,"Jornbridge, Onyxburg, Thornfell, Pineford",,hgrag,"Onyxburg, Jornbridge, Thornfell, and Coldwick share a border with Oakholm.",2,0.0,1.0,,,1394,large
26,Nordton is experiencing a labor strike that halts the export of silk and gems. Which cities are affected by this and why?,multi_hop,Nordton,Nordton,Edgewood,The cities affected are Edgewood. They rely on Nordton for imported goods: Edgewood (imports gems from Nordton). The labor strike halting exports of silk and gems directly disrupts their supply.,baseline,"The labor strike in Nordton affects the following cities due to the halted export of silk and gems:

1. Amberkeep - because it trades with Nordgrove, which is connected to Nordton.
2. Highspire - because it trades with Nordgrove, which is connected to Nordton.
3. Holtbay - because it trades with Veldgate, which is connected to Nordgrove, which is connected to Nordton.
4. Veldgate - because it trades with Pinecross, which is connected to Nordgrove, which is connected to Nordton.
5. Pinecross - because it trades with Amberridge, which is connected to Nordgrove, which is connected to Nordton.
6. Eastcliff - because it trades with Amberridge, which is connected to Nordgrove, which is connected to Nordton.
7. Bellwick - because it trades with Wrenhold, which is connected to Xengrove, which is connected",0,0.0,1.0,1.0,"The AI response does not correctly identify the cities affected by the labor strike in Nordton as stated in the Expected Answer. Instead, it lists a series of cities that trade with other cities connected to Nordton, rather than directly importing goods from Nordton.",120015,large
26,Nordton is experiencing a labor strike that halts the export of silk and gems. Which cities are affected by this and why?,multi_hop,Nordton,Nordton,Edgewood,The cities affected are Edgewood. They rely on Nordton for imported goods: Edgewood (imports gems from Nordton). The labor strike halting exports of silk and gems directly disrupts their supply.,hgrag,"The labor strike in Nordton affects Edgewood, as Nordton trades with Edgewood and the halted exports include silk and gems, which are among the goods traded between these two cities.",2,0.0,1.0,5.0,The AI correctly identified the city affected (Edgewood) and provided a valid reasoning for why it is affected.,874,large
27,What country is Moorgate located in?,hierarchical,Moorgate,Moorgate,Strevon,,baseline,"Based on the provided data, there is no location named ""Moorgate"" mentioned in the list. Therefore, it's impossible to determine which country Moorgate would be located in according to this information.",0,0.333,1.0,,,120015,large
27,What country is Moorgate located in?,hierarchical,Moorgate,Moorgate,Strevon,,hgrag,Moorgate is located in Strevon.,2,0.0,1.0,,,1082,large
28,What does Cresthaven export?,local_fact,Cresthaven,Cresthaven,"gems, grain",,baseline,"Based on the provided data, there is no information about what Cresthaven exports. However, since Crestholm and Yorewatch are its neighboring regions, it can be inferred that Cresthaven might export similar goods as them. Crestholm trades with Sandwood and Duskcliff, while Yorewatch trades with Valestead and Zealfield. Therefore, possible exports for Cresthaven could include resources or products related to these regions.",0,0.154,0.143,,,120015,large
28,What does Cresthaven export?,local_fact,Cresthaven,Cresthaven,"gems, grain",,hgrag,Cresthaven exports gems and grain.,2,0.0,1.0,,,1111,large
29,Zorport has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Zorport,Zorport,Ironkeep,"The cities that would take an economic hit are Ironkeep. They supply goods to Zorport: Ironkeep (exports spices to Zorport). With Zorport halting all imports, these trade partners lose a key market.",baseline,"Based on the provided data, the following cities could potentially take an economic hit due to Zorport's decision to halt imports:

1. Umbremere (since it contains Zorport and has trade relations with Sandfield)
2. Sandfield (as it trades with Zorport and also has trade relations with other cities)
3. Portholm (as it borders Sandfield)
4. Halden (as it contains Umbremere, which is affected by the halt in imports)
5. Morthal (since it trades with Halden)
6. Feroth (as it trades with Halden and also has trade relations with other cities that could be indirectly affected)
7. Any city that directly or indirectly trades with any of the above cities could potentially experience some economic impact as well.",0,0.0,0.143,2.0,"The AI response does not match the expected answer exactly, but it provides a valid reasoning approach by considering cities with trade relations to Zorport and its neighboring cities. However, Ironkeep, the city that exports spices to Zorport, is missing from the list.",120015,large
29,Zorport has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Zorport,Zorport,Ironkeep,"The cities that would take an economic hit are Ironkeep. They supply goods to Zorport: Ironkeep (exports spices to Zorport). With Zorport halting all imports, these trade partners lose a key market.",hgrag,"Stormport, Ironkeep, and Zealbay would take an economic hit from Zorport's decision to halt imports as they export goods (textiles, timber, spices, medicine) to Zorport.",2,0.0,1.0,4.0,"All correct cities are mentioned, but the reasoning could be improved by explicitly stating that Ironkeep exports spices to Zorport and thus would be affected by the halt in imports.",1218,large
30,Espar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Espar,Espar,Halvor Lomber,"The most likely target would be Halvor, Lomber. Espar has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, it is not possible to determine which specific country Espar has declared war on as the information about declarations of war is not included in the provided map. However, we can see that Espar shares borders with several countries such as Feroth, Qundis, Lyssen, and Morthal. A declaration of war could potentially be directed towards any of these neighboring countries due to various reasons like territorial disputes, political conflicts, or resource competition. To definitively answer this question, more context or additional information would be required.",0,0.143,0.2,2.0,"The AI response provides a list of potential countries that Espar could have declared war on based on geographical proximity, but it does not match the exact entities named in the expected answer.",120015,large
30,Espar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Espar,Espar,Halvor Lomber,"The most likely target would be Halvor, Lomber. Espar has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Halvor is a neighboring country of Espar and they are in a hostile relationship, which could potentially lead to a declaration of war.",1,0.0,1.0,5.0,"The AI correctly identified the neighboring country (Halvor) that Espar might declare war on, based on the provided information about their hostile relationship.",1818,large
31,What country is Jornpeak located in?,hierarchical,Jornpeak,Jornpeak,Halvor,,baseline,"Based on the provided data, Jornpeak does not appear to be explicitly identified as being part of a specific country. However, it is located within the continent of Feroth, which is one of the regions listed in the text.",0,0.333,0.5,,,120015,large
31,What country is Jornpeak located in?,hierarchical,Jornpeak,Jornpeak,Halvor,,hgrag,Jornpeak is located in Halvor.,2,0.0,1.0,,,1228,large
32,Which planet does the country Strevon belong to?,hierarchical,Strevon,Strevon,Vortan,,baseline,"The provided text does not mention any planets or countries named ""Strevon"". Therefore, it is impossible to determine which planet Strevon belongs to based on the given information.",0,0.333,1.0,,,120015,large
32,Which planet does the country Strevon belong to?,hierarchical,Strevon,Strevon,Vortan,,hgrag,The country Strevon belongs to the planet Vortan.,2,0.0,1.0,,,1832,large
33,What country is Yorkvale located in?,hierarchical,Yorkvale,Yorkvale,Bennis,,baseline,"Based on the provided data, there is no ""Yorkvale"" listed in the information you've provided. It seems that this map or list does not include a location named ""Yorkvale.""",0,0.0,1.0,,,120015,large
33,What country is Yorkvale located in?,hierarchical,Yorkvale,Yorkvale,Bennis,,hgrag,Yorkvale is located in Bennis.,2,0.0,1.0,,,1435,large
34,What is the stability level of Ironfell?,local_fact,Ironfell,Ironfell,Medium,,baseline,"To determine the stability level of Ironfell, we would need to analyze the relationships and conflicts between the various regions and territories listed in the provided data. However, the data you've given only lists the locations and their connections without providing any information about the nature of these relationships or potential conflicts.

To assess the stability level, we would typically look for factors such as:

1. Frequent wars or battles between neighboring regions.
2. Presence of powerful factions or rulers that maintain control over large areas.
3. The existence of trade agreements",0,0.75,1.0,,,120015,large
34,What is the stability level of Ironfell?,local_fact,Ironfell,Ironfell,Medium,,hgrag,The stability level of Ironfell is Medium.,2,0.0,1.0,,,1087,large
35,Nalden has declared war on a neighboring country. Which country may that be and why?,multi_hop,Nalden,Nalden,Korith Pelcor,"The most likely target would be Korith, Pelcor. Nalden has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, it is not possible to determine which country Nalden has declared war on as there is no mention of any country named ""Nalden"" in the given information. The map appears to show various regions, cities, and territories, but no countries are explicitly named. Therefore, more context or additional information would be needed to accurately answer this question.",0,0.333,1.0,1.0,"The response does not provide a correct answer as it fails to identify the country Nalden has declared war on and instead questions the given data, which includes the expected answer.",120015,large
35,Nalden has declared war on a neighboring country. Which country may that be and why?,multi_hop,Nalden,Nalden,Korith Pelcor,"The most likely target would be Korith, Pelcor. Nalden has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Nalden is hostile towards Barnes, as indicated by the 'hostile' relation in the context. Therefore, Barnes could be the neighboring country Nalden has declared war on.",0,0.2,1.0,2.0,"The AI response identifies a wrong entity (Barnes instead of Korith or Pelcor). However, the reasoning approach is valid as it correctly identifies that Nalden's hostile relationship could lead to a declaration of war.",1830,large
36,What does Ashbay export?,local_fact,Ashbay,Ashbay,"coal, grain",,baseline,"The provided text does not mention ""Ashbay"" anywhere, so I cannot determine what Ashbay exports based on the information given.",0,0.0,1.0,,,120015,large
36,What does Ashbay export?,local_fact,Ashbay,Ashbay,"coal, grain",,hgrag,Ashbay exports coal and grain.,2,0.0,1.0,,,730,large
37,Which cities share a border with Jornport?,neighborhood,Jornport,Jornport,"Yorkstead, Bellmoor, Zealwick, Islepeak",,baseline,"Based on the provided data, Jornport shares a border with the following cities:

1. Holtcliff
2. Umbrestrand
3. Eastmere
4. Sandwick
5. Valeridge",0,0.0,1.0,,,120015,large
37,Which cities share a border with Jornport?,neighborhood,Jornport,Jornport,"Yorkstead, Bellmoor, Zealwick, Islepeak",,hgrag,Bellmoor and Islepeak share a border with Jornport.,1,0.0,1.0,,,1092,large
38,Which cities does Oakwick have trade relations with?,neighborhood,Oakwick,Oakwick,Marshspire,,baseline,"From the provided data, Oakwick is not explicitly mentioned in the list. Therefore, it's impossible to determine which cities Oakwick has trade relations with based on the given information.",0,0.333,1.0,,,120015,large
38,Which cities does Oakwick have trade relations with?,neighborhood,Oakwick,Oakwick,Marshspire,,hgrag,Oakwick has trade relations with Marshspire.,2,0.0,1.0,,,1207,large
39,What is the stability level of Cresthaven?,local_fact,Cresthaven,Cresthaven,Medium,,baseline,"To determine the stability level of Cresthaven, we need to analyze its relations with neighboring regions. However, Cresthaven is not explicitly mentioned in the provided data. If you could provide more context or information about Cresthaven's location and its connections with other regions, I can help estimate its stability level based on the relationships between neighboring areas.",0,0.25,1.0,,,120015,large
39,What is the stability level of Cresthaven?,local_fact,Cresthaven,Cresthaven,Medium,,hgrag,The stability level of Cresthaven is Medium.,2,0.0,1.0,,,1111,large
40,What planet is Onyxford on?,hierarchical,Onyxford,Onyxford,Umbriel,,baseline,"The provided text does not specify a planet for Onyxford. It appears to be a list of locations within a fantasy world, but no specific planet or universe is mentioned.",0,0.0,1.0,,,120015,large
40,What planet is Onyxford on?,hierarchical,Onyxford,Onyxford,Umbriel,,hgrag,Onyxford is located on Umbriel.,2,0.0,1.0,,,1217,large
41,Firehaven has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Firehaven,Firehaven,Grimmere,"The cities that would take an economic hit are Grimmere. They supply goods to Firehaven: Grimmere (exports spices to Firehaven). With Firehaven halting all imports, these trade partners lose a key market.",baseline,"Based on the provided data, Firehaven's decision to halt imports could potentially impact the following cities economically due to their trade relationships:

1. Sandfield (trade_with: Bluecliff)
2. Umbremere (contains: Portholm)
3. Halden (contains: Sandfield, Umbremere)
4. Edgebay (contains: Halden)
5. Nordgrove (contains: Halden)
6. Ironford (contains: Edgebay, Nordgrove)
7. Amberkeep (trade_with: Lochcross)
8. Runehold (borders: Amberkeep)
9. Lakevale (borders: Amberkeep, trade_with: Islekeep)
10. Irongate (borders: Lakevale, trade_with: Keldwood)
11. Sandwood (borders: Irongate, trade_with: Duskcliff)
12. Jadem",0,0.034,0.056,1.0,The AI response does not match the expected answer as it lists cities that are not mentioned in the scenario and does not provide a clear connection to Firehaven's halt on imports.,120015,large
41,Firehaven has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Firehaven,Firehaven,Grimmere,"The cities that would take an economic hit are Grimmere. They supply goods to Firehaven: Grimmere (exports spices to Firehaven). With Firehaven halting all imports, these trade partners lose a key market.",hgrag,"Grimmere, Coldford, and Zealton would take an economic hit from Firehaven's decision to halt imports.",2,0.0,1.0,3.0,"While the AI response includes two correct entities (Grimmere and Firehaven), it incorrectly identifies Coldford and Zealton as cities that would be affected. The reasoning is sound in terms of understanding the impact of halting imports, but the specific entities named are not fully accurate based on the provided context.",1252,large
42,Braxis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Braxis,Braxis,Trevak,"The most likely target would be Trevak. Braxis has a hostile relationship with Trevak, making military escalation the expected outcome.",baseline,"Based on the provided data, Braxis does not declare war on any specific neighboring country in the given information. However, Braxis is listed as having trade relations with several countries, including Morthal, Feroth, Qundis, Lyssen, and Halden. If a war were to occur, it would likely be due to political or economic tensions between these countries. Without more context or additional information, it's impossible to definitively determine which country Braxis might declare war on.",0,0.2,1.0,2.0,"The AI response does not provide the specific country that Braxis declared war on, but the reasoning approach is valid as it considers potential reasons for a conflict based on the given data.",120015,large
