query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
5,Which cities does Veldhaven have trade relations with?,neighborhood,Veldhaven,Veldhaven,"Veldkeep, Umbreholm",,baseline,"Veldhaven trades with Nethholm, Veldkeep, Umbreholm, and Yorewood.",2,0.0,1.0,,,5188,small
5,Which cities does Veldhaven have trade relations with?,neighborhood,Veldhaven,Veldhaven,"Veldkeep, Umbreholm",,hgrag,Veldhaven has trade relations with Veldkeep and Umbreholm.,2,0.0,1.0,,,1155,small
6,What does Umbreholm export?,local_fact,Umbreholm,Umbreholm,"medicine, fish",,baseline,Umbreholm exports medicine and fish.,2,0.0,1.0,,,5188,small
6,What does Umbreholm export?,local_fact,Umbreholm,Umbreholm,"medicine, fish",,hgrag,Umbreholm exports medicine and fish.,2,0.0,1.0,,,1632,small
7,What is the population of Umbreholm?,local_fact,Umbreholm,Umbreholm,358k,,baseline,"The population of Umbreholm is 358,000.",0,0.0,1.0,,,5188,small
7,What is the population of Umbreholm?,local_fact,Umbreholm,Umbreholm,358k,,hgrag,The population of Umbreholm is 358k.,2,0.0,1.0,,,1632,small
8,What country is Oakcliff located in?,hierarchical,Oakcliff,Oakcliff,Barnes,,baseline,Oakcliff is located in Barnes.,2,0.0,1.0,,,5188,small
8,What country is Oakcliff located in?,hierarchical,Oakcliff,Oakcliff,Barnes,,hgrag,Oakcliff is located in Barnes.,2,0.0,1.0,,,945,small
9,What is the population of Nethholm?,local_fact,Nethholm,Nethholm,42k,,baseline,"The population of Nethholm is 42,000.",0,0.0,1.0,,,5188,small
9,What is the population of Nethholm?,local_fact,Nethholm,Nethholm,42k,,hgrag,The population of Nethholm is 42k.,2,0.0,1.0,,,1159,small
10,Which cities share a border with Veldhaven?,neighborhood,Veldhaven,Veldhaven,"Lochfield, Oakridge",,baseline,Nethholm and Lochfield are the cities that share a border with Veldhaven.,1,0.0,1.0,,,5188,small
10,Which cities share a border with Veldhaven?,neighborhood,Veldhaven,Veldhaven,"Lochfield, Oakridge",,hgrag,Lochfield and Oakridge share a border with Veldhaven.,2,0.0,1.0,,,1155,small
11,What does Lochmoor export?,local_fact,Lochmoor,Lochmoor,"electronics, pottery",,baseline,Lochmoor exports electronics and pottery.,2,0.0,1.0,,,5188,small
11,What does Lochmoor export?,local_fact,Lochmoor,Lochmoor,"electronics, pottery",,hgrag,Lochmoor exports electronics and pottery.,2,0.0,1.0,,,950,small
12,Yoremoor is experiencing a labor strike that halts the export of technology and fuel. Which cities are affected by this and why?,multi_hop,Yoremoor,Yoremoor,Lochmoor Lochridge Onyxhaven Zealkeep Eastspire,"The cities affected are Lochmoor, Lochridge, Onyxhaven, Zealkeep, Eastspire. They rely on Yoremoor for imported goods: Lochmoor (imports fuel from Yoremoor); Lochridge (imports fuel from Yoremoor); Onyxhaven (imports technology from Yoremoor); Zealkeep (imports fuel from Yoremoor); Eastspire (imports fuel from Yoremoor). The labor strike halting exports of technology and fuel directly disrupts their supply.",baseline,"The labor strike in Yoremoor affects Yorewood, Oakridge, Lochfield, and Zealkeep as they trade with Yoremoor for technology and fuel. These cities will experience a shortage of these goods due to the halted exports from Yoremoor.",0,0.125,0.4,1.0,"The AI response does not match the expected answer, and it incorrectly names cities that are not mentioned in the question or the expected answer.",5188,small
12,Yoremoor is experiencing a labor strike that halts the export of technology and fuel. Which cities are affected by this and why?,multi_hop,Yoremoor,Yoremoor,Lochmoor Lochridge Onyxhaven Zealkeep Eastspire,"The cities affected are Lochmoor, Lochridge, Onyxhaven, Zealkeep, Eastspire. They rely on Yoremoor for imported goods: Lochmoor (imports fuel from Yoremoor); Lochridge (imports fuel from Yoremoor); Onyxhaven (imports technology from Yoremoor); Zealkeep (imports fuel from Yoremoor); Eastspire (imports fuel from Yoremoor). The labor strike halting exports of technology and fuel directly disrupts their supply.",hgrag,"The cities affected by the labor strike in Yoremoor are Zealkeep, Onyxhaven, Lochridge, Onyxwood, and Eastspire. This is because Yoremoor trades technology and fuel with these cities, and the halt in exports from Yoremoor will impact their supplies.",2,0.0,1.0,3.0,"While the reasoning is sound, only four of the five cities mentioned (Zealkeep, Onyxhaven, Lochridge, Eastspire) are correct according to the expected answer. The city Onyxwood is not listed in the Expected Answer.",1708,small
13,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,baseline,The country Venthai belongs to the planet Vortan.,0,0.0,0.5,,,5188,small
13,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,hgrag,The country Venthai belongs to the planet Celenis.,2,0.0,1.0,,,598,small
14,What planet is Oakcliff on?,hierarchical,Oakcliff,Oakcliff,Vortan,,baseline,Oakcliff is located on the planet Vortan.,2,0.0,1.0,,,5188,small
14,What planet is Oakcliff on?,hierarchical,Oakcliff,Oakcliff,Vortan,,hgrag,Oakcliff is located in Vortan (a planet).,2,0.0,1.0,,,945,small
15,Jadewick has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Jadewick,Jadewick,Pinecove Eastspire,"The cities that would take an economic hit are Pinecove, Eastspire. They supply goods to Jadewick: Pinecove (exports textiles, oil to Jadewick); Eastspire (exports oil to Jadewick). With Jadewick halting all imports, these trade partners lose a key market.",baseline,"Cities that would take an economic hit from Jadewick halting imports are Onyxwood, Yoremoor, and Pinecove.",1,0.2,1.0,1.0,"The AI response does not match the expected answer as it includes incorrect cities (Onyxwood, Yoremoor) and omits Eastspire.",5188,small
15,Jadewick has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Jadewick,Jadewick,Pinecove Eastspire,"The cities that would take an economic hit are Pinecove, Eastspire. They supply goods to Jadewick: Pinecove (exports textiles, oil to Jadewick); Eastspire (exports oil to Jadewick). With Jadewick halting all imports, these trade partners lose a key market.",hgrag,"Eastspire, Onyxwood, and Pinecove would take an economic hit from Jadewick's decision to halt imports. These cities trade with or border Jadewick and import goods such as textiles, oil, silk, fish, timber, and chemicals from it.",2,0.167,1.0,5.0,The AI correctly identified all the cities mentioned in the Expected Answer.,1160,small
16,What does Oakridge export?,local_fact,Oakridge,Oakridge,"machinery, medicine",,baseline,Oakridge exports machinery and medicine.,2,0.0,1.0,,,5188,small
16,What does Oakridge export?,local_fact,Oakridge,Oakridge,"machinery, medicine",,hgrag,Oakridge exports machinery and medicine.,2,0.0,1.0,,,1435,small
17,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,baseline,The country Barnes belongs to the planet Vortan.,2,0.0,1.0,,,5188,small
17,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,hgrag,The country Barnes belongs to the planet Vortan.,2,0.0,1.0,,,581,small
18,Which cities does Lochfield have trade relations with?,neighborhood,Lochfield,Lochfield,"Yorewood, Yorkridge",,baseline,"Lochfield has trade relations with Yoremoor, Zealkeep, and Jadewick.",0,0.0,0.25,,,5188,small
18,Which cities does Lochfield have trade relations with?,neighborhood,Lochfield,Lochfield,"Yorewood, Yorkridge",,hgrag,Lochfield trades with Yorewood and Oakridge.,1,0.0,1.0,,,1188,small
19,Lochfield is experiencing a labor strike that halts the export of oil and livestock. Which cities are affected by this and why?,multi_hop,Lochfield,Lochfield,Yorewood,The cities affected are Yorewood. They rely on Lochfield for imported goods: Yorewood (imports oil from Lochfield). The labor strike halting exports of oil and livestock directly disrupts their supply.,baseline,"The labor strike in Lochfield affects Yoremoor, Archus (as it contains Lochmoor), and Eastspire (as it trades with both Lochmoor and Yoremoor). This is because Lochfield exports oil and livestock to these cities, and the strike halts this export.",0,0.0,0.2,2.0,"The AI response includes cities not mentioned in the expected answer (Archus and Eastspire) and omits Yorewood, which is explicitly stated as being affected.",5188,small
19,Lochfield is experiencing a labor strike that halts the export of oil and livestock. Which cities are affected by this and why?,multi_hop,Lochfield,Lochfield,Yorewood,The cities affected are Yorewood. They rely on Lochfield for imported goods: Yorewood (imports oil from Lochfield). The labor strike halting exports of oil and livestock directly disrupts their supply.,hgrag,"Yorkridge and Veldhaven are affected by the labor strike in Lochfield, as they both trade with Lochfield and import oil and/or livestock from it.",0,0.0,1.0,4.0,"The AI correctly identifies that Yorkridge and Veldhaven are affected due to their trading relationship with Lochfield for oil and livestock, but only Yorewood is explicitly mentioned as the city that imports these goods from Lochfield in the Expected Answer.",1188,small
20,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Eastspire, Lochmoor",,baseline,Pinecove shares a border with Lochmoor and Eastspire.,2,0.0,1.0,,,5188,small
20,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Eastspire, Lochmoor",,hgrag,Eastspire and Lochmoor share a border with Pinecove.,2,0.0,1.0,,,951,small
21,What planet is Eastspire on?,hierarchical,Eastspire,Eastspire,Celenis,,baseline,Eastspire is located on the planet Celenis.,2,0.0,1.0,,,5188,small
21,What planet is Eastspire on?,hierarchical,Eastspire,Eastspire,Celenis,,hgrag,Eastspire is located in Celenis.,2,0.0,1.0,,,1363,small
22,Which cities share a border with Onyxhaven?,neighborhood,Onyxhaven,Onyxhaven,"Lochridge, Zealkeep",,baseline,"Onyxhaven shares a border with two other cities, Lochridge and Zealkeep.",2,0.0,1.0,,,5188,small
22,Which cities share a border with Onyxhaven?,neighborhood,Onyxhaven,Onyxhaven,"Lochridge, Zealkeep",,hgrag,Lochridge and Zealkeep share a border with Onyxhaven.,2,0.0,1.0,,,1160,small
23,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Jadewick,,baseline,Pinecove trades with Jadewick and Onyxwood.,2,0.0,1.0,,,5188,small
23,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Jadewick,,hgrag,Pinecove trades with Jadewick and Eastspire.,2,0.0,1.0,,,951,small
24,Which cities does Jadewick have trade relations with?,neighborhood,Jadewick,Jadewick,"Pinecove, Eastspire",,baseline,Jadewick trades with Onyxwood and both Pinecove and Eastspire.,2,0.0,1.0,,,5188,small
24,Which cities does Jadewick have trade relations with?,neighborhood,Jadewick,Jadewick,"Pinecove, Eastspire",,hgrag,Jadewick trades with Eastspire and Yoremoor.,1,0.0,1.0,,,1160,small
25,Which cities share a border with Yorewood?,neighborhood,Yorewood,Yorewood,"Umbreholm, Yorkridge",,baseline,Yorewood shares a border with Onyxhaven and Lochridge.,0,0.0,0.333,,,5188,small
25,Which cities share a border with Yorewood?,neighborhood,Yorewood,Yorewood,"Umbreholm, Yorkridge",,hgrag,Umbreholm and Yorkridge share a border with Yorewood.,2,0.0,1.0,,,1598,small
26,What is the stability level of Lochmoor?,local_fact,Lochmoor,Lochmoor,Medium,,baseline,The stability level of Lochmoor is Medium.,2,0.0,1.0,,,5188,small
26,What is the stability level of Lochmoor?,local_fact,Lochmoor,Lochmoor,Medium,,hgrag,The stability level of Lochmoor is Medium.,2,0.0,1.0,,,950,small
27,Which cities share a border with Jadewick?,neighborhood,Jadewick,Jadewick,"Yoremoor, Onyxwood",,baseline,Onyxwood and Pinecove share a border with Jadewick.,1,0.0,1.0,,,5188,small
27,Which cities share a border with Jadewick?,neighborhood,Jadewick,Jadewick,"Yoremoor, Onyxwood",,hgrag,Yoremoor and Onyxwood share a border with Jadewick.,2,0.0,1.0,,,1160,small
28,What country is Eastspire located in?,hierarchical,Eastspire,Eastspire,Venthai,,baseline,Eastspire is located in the country of Venthai.,2,0.0,1.0,,,5188,small
28,What country is Eastspire located in?,hierarchical,Eastspire,Eastspire,Venthai,,hgrag,Eastspire is located in Venthai.,2,0.0,1.0,,,1363,small
29,Which cities does Onyxhaven have trade relations with?,neighborhood,Onyxhaven,Onyxhaven,"Onyxwood, Yoremoor",,baseline,"Onyxhaven trades with Yoremoor, Lochridge, and Onyxwood.",2,0.0,1.0,,,5188,small
29,Which cities does Onyxhaven have trade relations with?,neighborhood,Onyxhaven,Onyxhaven,"Onyxwood, Yoremoor",,hgrag,Onyxhaven trades with Onyxwood and Yoremoor.,2,0.0,1.0,,,1160,small
30,What is the stability level of Oakridge?,local_fact,Oakridge,Oakridge,Unstable,,baseline,The stability level of Oakridge is Unstable.,2,0.5,1.0,,,5188,small
30,What is the stability level of Oakridge?,local_fact,Oakridge,Oakridge,Unstable,,hgrag,The stability level of Oakridge is Unstable.,2,0.5,1.0,,,1435,small
31,Venthai has declared war on a neighboring country. Which country may that be and why?,multi_hop,Venthai,Venthai,Strevon,"The most likely target would be Strevon. Venthai has a hostile relationship with Strevon, making military escalation the expected outcome.",baseline,"Venthai has declared war on Strevon, as they are listed as hostile neighbors in the provided world knowledge.",2,0.0,1.0,5.0,The AI correctly identified the country involved (Strevon) and provided a valid reasoning based on the provided world knowledge.,5188,small
31,Venthai has declared war on a neighboring country. Which country may that be and why?,multi_hop,Venthai,Venthai,Strevon,"The most likely target would be Strevon. Venthai has a hostile relationship with Strevon, making military escalation the expected outcome.",hgrag,"The country that Venthai is hostile towards, according to the context provided, is Strevon. This hostility might be due to geopolitical tensions or other unspecified reasons.",2,0.0,1.0,5.0,The AI correctly identified the country (Strevon) involved in the scenario and provided a valid reasoning for the conflict.,598,small
32,What is the population of Oakridge?,local_fact,Oakridge,Oakridge,113k,,baseline,"The population of Oakridge is 113,000.",0,0.0,1.0,,,5188,small
32,What is the population of Oakridge?,local_fact,Oakridge,Oakridge,113k,,hgrag,The population of Oakridge is 113k.,2,0.0,1.0,,,1435,small
33,Umbreholm has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Umbreholm,Umbreholm,Nethholm Veldkeep,"The cities that would take an economic hit are Nethholm, Veldkeep. They supply goods to Umbreholm: Nethholm (exports grain to Umbreholm); Veldkeep (exports chemicals to Umbreholm). With Umbreholm halting all imports, these trade partners lose a key market.",baseline,"Yorkridge, Nethholm, and Oakcliff would take an economic hit from Umbreholm's decision to halt imports, as they trade goods with Umbreholm.",1,0.0,1.0,2.0,"While the reasoning is valid, the cities mentioned in the AI response (Yorkridge, Oakcliff) are not provided in the expected answer. Only Nethholm and Veldkeep are the correct cities that would be affected by Umbreholm's decision to halt imports.",5188,small
33,Umbreholm has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Umbreholm,Umbreholm,Nethholm Veldkeep,"The cities that would take an economic hit are Nethholm, Veldkeep. They supply goods to Umbreholm: Nethholm (exports grain to Umbreholm); Veldkeep (exports chemicals to Umbreholm). With Umbreholm halting all imports, these trade partners lose a key market.",hgrag,"Nethholm, Yorkridge, and Oakridge would take an economic hit from Umbreholm's decision to halt imports, as they trade with Umbreholm.",1,0.0,1.0,1.0,"The AI response includes cities (Yorkridge and Oakridge) not mentioned in the expected answer, which are not involved in the scenario described.",1632,small
34,Onyxwood has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Onyxwood,Onyxwood,Eastspire Onyxhaven,"The cities that would take an economic hit are Eastspire, Onyxhaven. They supply goods to Onyxwood: Eastspire (exports fish to Onyxwood); Onyxhaven (exports silk to Onyxwood). With Onyxwood halting all imports, these trade partners lose a key market.",baseline,"Onyxwood's decision to halt imports will affect the economies of Yoremoor, Lochridge, and Strevon (Onyxhaven). These cities trade with Onyxwood and import goods such as grain, technology, and silk.",1,0.143,1.0,1.0,"The AI's response does not match the expected answer, and it incorrectly identifies Yoremoor, Lochridge, and Strevon as cities that would take an economic hit instead of Eastspire and Onyxhaven. Furthermore, it mentions goods being imported by these cities to Onyxwood, but according",5188,small
34,Onyxwood has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Onyxwood,Onyxwood,Eastspire Onyxhaven,"The cities that would take an economic hit are Eastspire, Onyxhaven. They supply goods to Onyxwood: Eastspire (exports fish to Onyxwood); Onyxhaven (exports silk to Onyxwood). With Onyxwood halting all imports, these trade partners lose a key market.",hgrag,"Yoremoor, Eastspire, and Onyxhaven would take an economic hit from Onyxwood's decision to halt imports.",2,0.0,1.0,1.0,"The AI response does not match the expected answer as it includes Yoremoor, which is not mentioned in the scenario, and omits Eastspire and Onyxhaven, which are the cities that supply goods to Onyxwood. The reasoning is also incorrect as no valid explanation is provided for why these cities would be affected.",1170,small
35,Yorkridge has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm,"The cities that would take an economic hit are Veldkeep, Nethholm. They supply goods to Yorkridge: Veldkeep (exports chemicals to Yorkridge); Nethholm (exports grain to Yorkridge). With Yorkridge halting all imports, these trade partners lose a key market.",baseline,"Nethholm, Umbreholm, Veldhaven, and Oakcliff would take an economic hit from Yorkridge halting its imports, as they trade goods with Yorkridge.",1,0.0,1.0,3.0,"While the AI response includes some correct entities (Nethholm), it also includes incorrect ones (Umbreholm, Veldhaven, Oakcliff). The reasoning is sound in terms of understanding the scenario but lacks accuracy in naming the specific cities that export goods to Yorkridge.",5188,small
35,Yorkridge has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm,"The cities that would take an economic hit are Veldkeep, Nethholm. They supply goods to Yorkridge: Veldkeep (exports chemicals to Yorkridge); Nethholm (exports grain to Yorkridge). With Yorkridge halting all imports, these trade partners lose a key market.",hgrag,"Nethholm, Veldkeep, Yorewood, Umbreholm, Oakridge, and Lochfield would take an economic hit from Yorkridge's decision to halt imports. These cities trade with Yorkridge and rely on its imports of goods such as chemicals, oil, fish, textiles, machinery, and medicine.",2,0.111,1.0,3.0,"While the AI correctly identifies some cities that might be affected (Nethholm, Veldkeep), it also includes incorrect cities (Yorewood, Umbreholm, Oakridge, Lochfield) in its response. The reasoning is sound for Nethholm and Veldkeep but not for the other cities mentioned.",1636,small
36,Which planet does the country Archus belong to?,hierarchical,Archus,Archus,Celenis,,baseline,The country Archus belongs to the planet Celenis.,2,0.0,1.0,,,5188,small
36,Which planet does the country Archus belong to?,hierarchical,Archus,Archus,Celenis,,hgrag,The country Archus belongs to the planet Celenis.,2,0.0,1.0,,,596,small
37,What is the stability level of Umbreholm?,local_fact,Umbreholm,Umbreholm,Medium,,baseline,The stability level of Umbreholm is Medium.,2,0.0,1.0,,,5188,small
37,What is the stability level of Umbreholm?,local_fact,Umbreholm,Umbreholm,Medium,,hgrag,The stability level of Umbreholm is Medium.,2,0.0,1.0,,,1632,small
38,What does Nethholm export?,local_fact,Nethholm,Nethholm,"grain, textiles",,baseline,Nethholm exports grain and textiles.,2,0.0,1.0,,,5188,small
38,What does Nethholm export?,local_fact,Nethholm,Nethholm,"grain, textiles",,hgrag,Nethholm exports grain and textiles.,2,0.0,1.0,,,1159,small
39,What country is Jadewick located in?,hierarchical,Jadewick,Jadewick,Archus,,baseline,Jadewick is located in the Country of Archus.,2,0.0,1.0,,,5188,small
39,What country is Jadewick located in?,hierarchical,Jadewick,Jadewick,Archus,,hgrag,Jadewick is located in Archus.,2,0.0,1.0,,,1160,small
40,Yorewood is experiencing a labor strike that halts the export of textiles and machinery. Which cities are affected by this and why?,multi_hop,Yorewood,Yorewood,Lochfield Oakcliff Oakridge,"The cities affected are Lochfield, Oakcliff, Oakridge. They rely on Yorewood for imported goods: Lochfield (imports textiles from Yorewood); Oakcliff (imports textiles from Yorewood); Oakridge (imports textiles from Yorewood). The labor strike halting exports of textiles and machinery directly disrupts their supply.",baseline,"The labor strike in Yorewood affects Oakridge, Yorkridge, and Lochfield as they trade with Yorewood for textiles and machinery. The halt in exports from Yorewood will disrupt their respective industries and potentially impact their economies.",1,0.0,1.0,5.0,The AI correctly identified all the cities mentioned in the Expected Answer and provided a reasonable explanation of why these cities are affected by the labor strike in Yorewood.,5188,small
40,Yorewood is experiencing a labor strike that halts the export of textiles and machinery. Which cities are affected by this and why?,multi_hop,Yorewood,Yorewood,Lochfield Oakcliff Oakridge,"The cities affected are Lochfield, Oakcliff, Oakridge. They rely on Yorewood for imported goods: Lochfield (imports textiles from Yorewood); Oakcliff (imports textiles from Yorewood); Oakridge (imports textiles from Yorewood). The labor strike halting exports of textiles and machinery directly disrupts their supply.",hgrag,"The labor strike in Yorewood affects Veldkeep, Oakcliff, Yorkridge, and Lochfield because they trade with Yorewood and import textiles and/or machinery from it.",1,0.0,1.0,1.0,"The AI response does not match the expected answer as it includes incorrect cities (Veldkeep, Yorkridge) and omits Oakridge. The reasoning is also inaccurate since no information was provided about trading relationships between these cities and Yorewood.",1598,small
41,What country is Umbreholm located in?,hierarchical,Umbreholm,Umbreholm,Korith,,baseline,Umbreholm is located in the country of Korith.,2,0.0,1.0,,,5188,small
41,What country is Umbreholm located in?,hierarchical,Umbreholm,Umbreholm,Korith,,hgrag,Umbreholm is located in Korith.,2,0.0,1.0,,,1632,small
42,Yorkridge is experiencing a labor strike that halts the export of oil and medicine. Which cities are affected by this and why?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm Lochfield,"The cities affected are Veldkeep, Nethholm, Lochfield. They rely on Yorkridge for imported goods: Veldkeep (imports oil from Yorkridge); Nethholm (imports oil from Yorkridge); Lochfield (imports medicine from Yorkridge). The labor strike halting exports of oil and medicine directly disrupts their supply.",baseline,"The labor strike in Yorkridge affects cities that trade with it, including Nethholm, Veldkeep, and Lochfield. These cities are affected because they import oil and/or medicine from Yorkridge.",2,0.167,1.0,5.0,"The AI correctly identified the cities affected (Veldkeep, Nethholm, Lochfield) and provided a valid reasoning for their involvement in the scenario.",5188,small
42,Yorkridge is experiencing a labor strike that halts the export of oil and medicine. Which cities are affected by this and why?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm Lochfield,"The cities affected are Veldkeep, Nethholm, Lochfield. They rely on Yorkridge for imported goods: Veldkeep (imports oil from Yorkridge); Nethholm (imports oil from Yorkridge); Lochfield (imports medicine from Yorkridge). The labor strike halting exports of oil and medicine directly disrupts their supply.",hgrag,"The labor strike in Yorkridge affects Veldkeep, Yorewood, Umbreholm, Oakridge, and Lochfield due to their trade relations with Yorkridge. These cities import oil and/or medicine from Yorkridge. Additionally, Nethholm is indirectly affected as it trades with both Yorkridge and the affected cities.",2,0.167,1.0,5.0,The AI correctly identified all the cities mentioned in the Expected Answer and provided a valid reasoning for their involvement.,1636,small
43,Oakcliff is experiencing a labor strike that halts the export of grain and chemicals. Which cities are affected by this and why?,multi_hop,Oakcliff,Oakcliff,Yorewood,The cities affected are Yorewood. They rely on Oakcliff for imported goods: Yorewood (imports chemicals from Oakcliff). The labor strike halting exports of grain and chemicals directly disrupts their supply.,baseline,"The labor strike in Oakcliff affects Nethholm, Veldkeep, Yorewood, and Yorkridge because they trade with Oakcliff for grain and chemicals. The halt in exports from Oakcliff means these cities will face shortages of these goods until the strike is resolved.",2,0.0,1.0,5.0,The AI correctly identified all affected cities (Yorewood) and provided a valid reasoning for why they are affected.,5188,small
43,Oakcliff is experiencing a labor strike that halts the export of grain and chemicals. Which cities are affected by this and why?,multi_hop,Oakcliff,Oakcliff,Yorewood,The cities affected are Yorewood. They rely on Oakcliff for imported goods: Yorewood (imports chemicals from Oakcliff). The labor strike halting exports of grain and chemicals directly disrupts their supply.,hgrag,"The labor strike in Oakcliff affects Veldkeep and Yorewood, as both cities trade with Oakcliff in chemicals and grains.",2,0.0,1.0,5.0,The AI correctly identified the affected cities (Yorewood) and provided a valid reasoning for their involvement in the scenario.,945,small
44,What country is Nethholm located in?,hierarchical,Nethholm,Nethholm,Barnes,,baseline,Nethholm is located in Barnes.,2,0.0,1.0,,,5188,small
44,What country is Nethholm located in?,hierarchical,Nethholm,Nethholm,Barnes,,hgrag,Nethholm is located in Barnes.,2,0.0,1.0,,,1159,small
