query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
22,Which planet does the country Nalden belong to?,hierarchical,Nalden,Nalden,Vortan,,baseline,"The provided information doesn't specify any planets or galaxies. It appears to be a list of locations within a fantasy world, not related to actual astronomy. Therefore, it is impossible to determine which planet Nalden belongs to based on the given data.",0,0.5,1.0,,,38390,medium
22,Which planet does the country Nalden belong to?,hierarchical,Nalden,Nalden,Vortan,,hgrag,The country Nalden belongs to the planet Vortan.,2,0.0,1.0,,,1006,medium
23,Duskwatch has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Duskwatch,Duskwatch,Lakefield Ambervale,"The cities that would take an economic hit are Lakefield, Ambervale. They supply goods to Duskwatch: Lakefield (exports fish to Duskwatch); Ambervale (exports oil to Duskwatch). With Duskwatch halting all imports, these trade partners lose a key market.",baseline,"The cities that would take an economic hit from Duskwatch halting imports of goods are:

1. Isledale (since they trade with Duskwatch)
2. Marshcross (since they trade with Duskwatch)
3. Ambervale (since they border Ambervale and trade with Duskwatch)
4. Eastbridge (since they border Eastbridge and trade with Duskwatch)
5. Ashfield (since they border Ashfield and trade with Duskwatch)
6. Jademere (since they border Jademere and trade with Duskwatch)
7. Lochspire (since they border Lochspire and trade with Duskwatch)
8. Moormark (since they border Moormark and trade with Duskwatch)
9. Zealholm (since they border Zealholm and trade with Duskwatch)
10. Amberhold (since they contain Qundis, which contains Duskw",1,0.034,1.0,2.0,"The AI response lists cities that border or trade with Duskwatch, but it does not account for the specific cities (Lakefield and Ambervale) that export goods to Duskwatch.",38390,medium
23,Duskwatch has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Duskwatch,Duskwatch,Lakefield Ambervale,"The cities that would take an economic hit are Lakefield, Ambervale. They supply goods to Duskwatch: Lakefield (exports fish to Duskwatch); Ambervale (exports oil to Duskwatch). With Duskwatch halting all imports, these trade partners lose a key market.",hgrag,"Marshcross, Yorespire, and Ambervale would take an economic hit from Duskwatch's decision to halt imports since they trade with Duskwatch.",1,0.0,1.0,1.0,"The AI response does not match the expected answer as it incorrectly names Marshcross and does not mention Lakefield, which are the cities that supply goods to Duskwatch in the provided scenario.",1407,medium
24,What country is Stormridge located in?,hierarchical,Stormridge,Stormridge,Venthai,,baseline,"The provided data does not include a location named ""Stormridge"". Therefore, it's impossible to determine the country where Stormridge is located based on the given information.",0,0.333,1.0,,,38390,medium
24,What country is Stormridge located in?,hierarchical,Stormridge,Stormridge,Venthai,,hgrag,Stormridge is located in Venthai.,2,0.0,1.0,,,1622,medium
25,Which cities does Jadehaven have trade relations with?,neighborhood,Jadehaven,Jadehaven,"Rockhold, Zealholm, Coldmark",,baseline,"Jadehaven has trade relations with the following cities: Edgeport, Isledale, and Coldmark.",1,0.0,1.0,,,38390,medium
25,Which cities does Jadehaven have trade relations with?,neighborhood,Jadehaven,Jadehaven,"Rockhold, Zealholm, Coldmark",,hgrag,"Jadehaven has trade relations with Rockhold, Thornpeak, Duskport, Edgeport, Zealholm, and Coldmark.",2,0.0,1.0,,,1509,medium
26,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,baseline,"The provided information does not specify a planet for the country Venthai. It only provides geographical and trade relationships among different regions, cities, and countries, but no planet is mentioned.",0,0.0,1.0,,,38390,medium
26,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,hgrag,The country Venthai belongs to the planet Celenis.,2,0.0,1.0,,,1005,medium
27,What is the stability level of Pinefell?,local_fact,Pinefell,Pinefell,Unstable,,baseline,"The provided data does not specify the stability level of Pinefell. To determine its stability, we would need additional information about the relationships between Pinefell and other regions, such as whether it has friendly or hostile relations with neighboring territories, or if there are ongoing conflicts.",0,0.0,1.0,,,38390,medium
27,What is the stability level of Pinefell?,local_fact,Pinefell,Pinefell,Unstable,,hgrag,The stability level of Pinefell is Unstable.,2,0.5,1.0,,,1077,medium
28,What planet is Stormridge on?,hierarchical,Stormridge,Stormridge,Celenis,,baseline,The given data does not provide information about the planet where Stormridge is located.,0,0.0,1.0,,,38390,medium
28,What planet is Stormridge on?,hierarchical,Stormridge,Stormridge,Celenis,,hgrag,"Stormridge is located in Venthai, which is a country on Celenis. So, Stormridge is on the planet Celenis.",2,0.0,1.0,,,1622,medium
29,Valepeak is experiencing a labor strike that halts the export of spices and pharmaceuticals. Which cities are affected by this and why?,multi_hop,Valepeak,Valepeak,Fernton,The cities affected are Fernton. They rely on Valepeak for imported goods: Fernton (imports spices from Valepeak). The labor strike halting exports of spices and pharmaceuticals directly disrupts their supply.,baseline,"The labor strike in Valepeak affects the following cities due to their trade relationships with Valepeak:

1. Ambervale (since it trades with Valepeak)
2. Ashfield (since it trades with Valepeak)
3. Coldmark (since it trades with Valepeak)
4. Duskwatch (since it trades with Valepeak and Marshcross, which also trades with Valepeak)
5. Eastbridge (since it trades with Valepeak)
6. Glencliff (since it trades with Valepeak)
7. Highburg (since it trades with Valedale, which trades with Valepeak)
8. Jademere (since it trades with Valepeak)
9. Lochspire (since it trades with Valepeak)
10. Marshcross (since it trades with Valepeak)
11.",0,0.0,0.083,2.0,"The AI response lists cities that trade with Valepeak, but the question asks for cities affected by the labor strike in Valepeak, not just cities that trade with it. Fernton is the only city explicitly mentioned as being affected due to its imports from Valepeak.",38390,medium
29,Valepeak is experiencing a labor strike that halts the export of spices and pharmaceuticals. Which cities are affected by this and why?,multi_hop,Valepeak,Valepeak,Fernton,The cities affected are Fernton. They rely on Valepeak for imported goods: Fernton (imports spices from Valepeak). The labor strike halting exports of spices and pharmaceuticals directly disrupts their supply.,hgrag,"Fernton, Ironhold, and Fernwatch are affected by the labor strike in Valepeak as they trade with Valepeak and import spices and pharmaceuticals from it.",2,0.0,1.0,3.0,"While Fernton is correctly identified, the response also includes Ironhold and Fernwatch without explicit evidence that they are affected by the labor strike in Valepeak.",1263,medium
30,What is the stability level of Wrencove?,local_fact,Wrencove,Wrencove,Unstable,,baseline,"The provided data does not include information about the stability level of Wrencove. To determine the stability level, we would need additional context or information about Wrencove's political situation, economy, and security conditions.",0,0.0,1.0,,,38390,medium
30,What is the stability level of Wrencove?,local_fact,Wrencove,Wrencove,Unstable,,hgrag,The stability level of Wrencove is Unstable.,2,0.5,1.0,,,1257,medium
31,Which cities does Lakebridge have trade relations with?,neighborhood,Lakebridge,Lakebridge,"Rockgate, Fernton, Veldhaven",,baseline,"Based on the provided data, there is no city named ""Lakebridge"" in the list. Therefore, it cannot be determined which cities Lakebridge has trade relations with.",0,0.333,1.0,,,38390,medium
31,Which cities does Lakebridge have trade relations with?,neighborhood,Lakebridge,Lakebridge,"Rockgate, Fernton, Veldhaven",,hgrag,"Lakebridge has trade relations with Fernton, Veldhaven, and Rockgate.",2,0.0,1.0,,,1248,medium
32,What does Wrencove export?,local_fact,Wrencove,Wrencove,"electronics, fuel",,baseline,"Based on the provided data, there is no information about Wrencove's exports in the given list. Therefore, I cannot determine what Wrencove exports.",0,0.333,1.0,,,38390,medium
32,What does Wrencove export?,local_fact,Wrencove,Wrencove,"electronics, fuel",,hgrag,Wrencove exports electronics and fuel.,2,0.0,1.0,,,1257,medium
33,Sundar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Sundar,Sundar,Venthai Pelcor Trevak,"The most likely target would be Venthai, Pelcor, Trevak. Sundar has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, it appears that there is no explicit information about any country declaring war on another within the given map. However, if we consider the relationships between the countries, Morthal is listed as ""hostile"" towards Qundis, which contains Sundar. Therefore, it's possible that Morthal could be the neighboring country that Sundar has declared war on, but this is not explicitly stated in the provided data.",0,0.286,0.333,2.0,"The AI response does not correctly identify the specific countries involved, as it suggests Morthal instead of Venthai, Pelcor, or Trevak. However, the reasoning approach is valid, as Morthal could potentially be a neighboring country to Sundar due to their hostile relationship.",38390,medium
33,Sundar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Sundar,Sundar,Venthai Pelcor Trevak,"The most likely target would be Venthai, Pelcor, Trevak. Sundar has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Sundar is hostile towards Venthai, as indicated by the 'hostile' relation in the context.",1,0.0,1.0,5.0,"The AI correctly identified one of the possible countries (Venthai) that Sundar may have declared war on, based on the provided information about a hostile relationship.",1003,medium
34,Which cities share a border with Quencross?,neighborhood,Quencross,Quencross,"Pinefell, Pinegate, Oakmoor",,baseline,The cities that share a border with Quencross are Pinegrove and Coldwood.,0,0.333,0.5,,,38390,medium
34,Which cities share a border with Quencross?,neighborhood,Quencross,Quencross,"Pinefell, Pinegate, Oakmoor",,hgrag,"Lakecove, Coldstead, Pinefell, and Pinegate share a border with Quencross.",1,0.0,1.0,,,1442,medium
35,What country is Islestrand located in?,hierarchical,Islestrand,Islestrand,Nalden,,baseline,"Based on the provided data, there is no location named ""Islestrand"" in the given list of locations. Therefore, it cannot be determined which country Islestrand would be located in.",0,0.333,1.0,,,38390,medium
35,What country is Islestrand located in?,hierarchical,Islestrand,Islestrand,Nalden,,hgrag,Islestrand is located in Nalden.,2,0.0,1.0,,,1265,medium
36,Which cities share a border with Zealcliff?,neighborhood,Zealcliff,Zealcliff,"Quenhold, Fernpeak, Portford, Rockhold",,baseline,The cities that share a border with Zealcliff are Jadehaven and Coldmark.,0,0.0,1.0,,,38390,medium
36,Which cities share a border with Zealcliff?,neighborhood,Zealcliff,Zealcliff,"Quenhold, Fernpeak, Portford, Rockhold",,hgrag,Zealcliff shares a border with Rockhold and Fernpeak.,1,0.0,1.0,,,1119,medium
37,What is the population of Pinefell?,local_fact,Pinefell,Pinefell,635k,,baseline,The provided data does not contain information about the population of Pinefell.,0,0.0,1.0,,,38390,medium
37,What is the population of Pinefell?,local_fact,Pinefell,Pinefell,635k,,hgrag,The population of Pinefell is 635k.,2,0.0,1.0,,,1077,medium
38,Ironbay has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Ironbay,Ironbay,Edgemere,"The cities that would take an economic hit are Edgemere. They supply goods to Ironbay: Edgemere (exports electronics to Ironbay). With Ironbay halting all imports, these trade partners lose a key market.",baseline,"The cities that would take an economic hit from Ironbay halting imports of goods are:

1. Jadehaven (since it trades with Halden)
2. Edgeport (since it trades with Halden and Duskwatch)
3. Isledale (since it trades with Halden, Duskwatch, Marshcross, and Rockwood)
4. Duskwatch (since it trades with Marshcross and Ambervale)
5. Marshcross (since it trades with Yorespire, Thornridge, Krayford, Keldmoor, Quengrove, Runegrove)
6. Yorespire (since it trades with Glencliff and Highburg)
7. Ambervale (since it trades with Coldgrove and Eastbridge)
8. Eastbridge (since it trades with Ashfield and Jademere)
9. Ashfield (since it trades with Jademere, Loch",0,0.03,0.048,1.0,"The cities mentioned in the AI Response do not trade directly with Ironbay, as per the provided scenario. Only Edgemere is specified to supply goods to Ironbay.",38390,medium
