query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
14,What planet is Oakcliff on?,hierarchical,Oakcliff,Oakcliff,Vortan,,baseline,Oakcliff is located on the planet Vortan.,2,0.0,1.0,,,5188,small
14,What planet is Oakcliff on?,hierarchical,Oakcliff,Oakcliff,Vortan,,hgrag,Oakcliff is located in Vortan (a planet).,2,0.0,1.0,,,945,small
15,Jadewick has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Jadewick,Jadewick,Pinecove Eastspire,"The cities that would take an economic hit are Pinecove, Eastspire. They supply goods to Jadewick: Pinecove (exports textiles, oil to Jadewick); Eastspire (exports oil to Jadewick). With Jadewick halting all imports, these trade partners lose a key market.",baseline,"Cities that would take an economic hit from Jadewick halting imports are Onyxwood, Yoremoor, and Pinecove.",1,0.2,1.0,1.0,"The AI response does not match the expected answer as it includes incorrect cities (Onyxwood, Yoremoor) and omits Eastspire.",5188,small
15,Jadewick has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Jadewick,Jadewick,Pinecove Eastspire,"The cities that would take an economic hit are Pinecove, Eastspire. They supply goods to Jadewick: Pinecove (exports textiles, oil to Jadewick); Eastspire (exports oil to Jadewick). With Jadewick halting all imports, these trade partners lose a key market.",hgrag,"Onyxwood, Pinecove, and Eastspire would take an economic hit from Jadewick's decision to halt imports.",2,0.0,1.0,1.0,"The AI response incorrectly includes Onyxwood, which is not mentioned as a trading partner of Jadewick in the provided context.",1160,small
16,What does Oakridge export?,local_fact,Oakridge,Oakridge,"machinery, medicine",,baseline,Oakridge exports machinery and medicine.,2,0.0,1.0,,,5188,small
16,What does Oakridge export?,local_fact,Oakridge,Oakridge,"machinery, medicine",,hgrag,Oakridge exports machinery and medicine.,2,0.0,1.0,,,1435,small
17,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,baseline,The country Barnes belongs to the planet Vortan.,2,0.0,1.0,,,5188,small
17,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,hgrag,The country Barnes belongs to the planet Vortan.,2,0.0,1.0,,,581,small
18,Which cities does Lochfield have trade relations with?,neighborhood,Lochfield,Lochfield,"Yorewood, Yorkridge",,baseline,"Lochfield has trade relations with Yoremoor, Zealkeep, and Jadewick.",0,0.0,0.25,,,5188,small
18,Which cities does Lochfield have trade relations with?,neighborhood,Lochfield,Lochfield,"Yorewood, Yorkridge",,hgrag,"Lochfield trades with Yorewood, Veldhaven, and Yorkridge.",2,0.0,1.0,,,1188,small
19,Lochfield is experiencing a labor strike that halts the export of oil and livestock. Which cities are affected by this and why?,multi_hop,Lochfield,Lochfield,Yorewood,The cities affected are Yorewood. They rely on Lochfield for imported goods: Yorewood (imports oil from Lochfield). The labor strike halting exports of oil and livestock directly disrupts their supply.,baseline,"The labor strike in Lochfield affects Yoremoor, as it trades oil with Lochfield. Additionally, Eastspire is also affected because it trades both fuel (which includes oil) and timber with Lochfield. This disruption in trade occurs due to the halted export of oil and livestock from Lochfield.",0,0.143,0.333,2.0,"The AI response mentions Yoremoor and Eastspire, but the Expected Answer only includes Yorewood. While the reasoning is valid, the incorrect city names result in a lower score.",5188,small
19,Lochfield is experiencing a labor strike that halts the export of oil and livestock. Which cities are affected by this and why?,multi_hop,Lochfield,Lochfield,Yorewood,The cities affected are Yorewood. They rely on Lochfield for imported goods: Yorewood (imports oil from Lochfield). The labor strike halting exports of oil and livestock directly disrupts their supply.,hgrag,"Yorewood, Oakridge, and Yorkridge are affected by the labor strike in Lochfield because they import oil and/or livestock from Lochfield.",2,0.0,1.0,3.0,Two out of three cities mentioned (Yorewood and Lochfield) are correct. The reasoning is sound but Oakridge and Yorkridge were not specified as importing goods from Lochfield in the question.,1188,small
20,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Eastspire, Lochmoor",,baseline,Pinecove shares a border with Lochmoor and Eastspire.,2,0.0,1.0,,,5188,small
20,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Eastspire, Lochmoor",,hgrag,Eastspire and Lochmoor share a border with Pinecove.,2,0.0,1.0,,,951,small
21,What planet is Eastspire on?,hierarchical,Eastspire,Eastspire,Celenis,,baseline,Eastspire is located on the planet Celenis.,2,0.0,1.0,,,5188,small
21,What planet is Eastspire on?,hierarchical,Eastspire,Eastspire,Celenis,,hgrag,"Eastspire is located in Celenis, a planet.",2,0.0,1.0,,,1363,small
22,Which cities share a border with Onyxhaven?,neighborhood,Onyxhaven,Onyxhaven,"Lochridge, Zealkeep",,baseline,"Onyxhaven shares a border with two other cities, Lochridge and Zealkeep.",2,0.0,1.0,,,5188,small
22,Which cities share a border with Onyxhaven?,neighborhood,Onyxhaven,Onyxhaven,"Lochridge, Zealkeep",,hgrag,Onyxhaven shares a border with Lochridge and Zealkeep.,2,0.0,1.0,,,1160,small
23,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Jadewick,,baseline,Pinecove trades with Jadewick and Onyxwood.,2,0.0,1.0,,,5188,small
23,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Jadewick,,hgrag,Pinecove trades with Jadewick and Eastspire.,2,0.0,1.0,,,951,small
24,Which cities does Jadewick have trade relations with?,neighborhood,Jadewick,Jadewick,"Pinecove, Eastspire",,baseline,Jadewick trades with Onyxwood and both Pinecove and Eastspire.,2,0.0,1.0,,,5188,small
24,Which cities does Jadewick have trade relations with?,neighborhood,Jadewick,Jadewick,"Pinecove, Eastspire",,hgrag,"Jadewick trades with Yoremoor, Onyxwood, and Eastspire.",1,0.0,1.0,,,1160,small
25,Which cities share a border with Yorewood?,neighborhood,Yorewood,Yorewood,"Umbreholm, Yorkridge",,baseline,The cities that share a border with Yorewood are Oakcliff and Yorkridge.,1,0.0,1.0,,,5188,small
25,Which cities share a border with Yorewood?,neighborhood,Yorewood,Yorewood,"Umbreholm, Yorkridge",,hgrag,Umbreholm and Yorkridge share a border with Yorewood.,2,0.0,1.0,,,1598,small
26,What is the stability level of Lochmoor?,local_fact,Lochmoor,Lochmoor,Medium,,baseline,The stability level of Lochmoor is Medium.,2,0.0,1.0,,,5188,small
26,What is the stability level of Lochmoor?,local_fact,Lochmoor,Lochmoor,Medium,,hgrag,The stability level of Lochmoor is Medium.,2,0.0,1.0,,,950,small
27,Which cities share a border with Jadewick?,neighborhood,Jadewick,Jadewick,"Yoremoor, Onyxwood",,baseline,Onyxwood and Pinecove share a border with Jadewick.,1,0.0,1.0,,,5188,small
27,Which cities share a border with Jadewick?,neighborhood,Jadewick,Jadewick,"Yoremoor, Onyxwood",,hgrag,Onyxwood and Yoremoor share a border with Jadewick.,2,0.0,1.0,,,1160,small
28,What country is Eastspire located in?,hierarchical,Eastspire,Eastspire,Venthai,,baseline,Eastspire is located in the country of Venthai.,2,0.0,1.0,,,5188,small
28,What country is Eastspire located in?,hierarchical,Eastspire,Eastspire,Venthai,,hgrag,Eastspire is located in Venthai.,2,0.0,1.0,,,1363,small
29,Which cities does Onyxhaven have trade relations with?,neighborhood,Onyxhaven,Onyxhaven,"Onyxwood, Yoremoor",,baseline,"Onyxhaven trades with Yoremoor, Lochridge, and Onyxwood.",2,0.0,1.0,,,5188,small
29,Which cities does Onyxhaven have trade relations with?,neighborhood,Onyxhaven,Onyxhaven,"Onyxwood, Yoremoor",,hgrag,Onyxhaven trades with Onyxwood and Yoremoor.,2,0.0,1.0,,,1160,small
30,What is the stability level of Oakridge?,local_fact,Oakridge,Oakridge,Unstable,,baseline,The stability level of Oakridge is Unstable.,2,0.5,1.0,,,5188,small
30,What is the stability level of Oakridge?,local_fact,Oakridge,Oakridge,Unstable,,hgrag,The stability level of Oakridge is Unstable.,2,0.5,1.0,,,1435,small
31,Venthai has declared war on a neighboring country. Which country may that be and why?,multi_hop,Venthai,Venthai,Strevon,"The most likely target would be Strevon. Venthai has a hostile relationship with Strevon, making military escalation the expected outcome.",baseline,"Venthai has declared war on Strevon, as they are listed as hostile neighbors in the provided world knowledge.",2,0.0,1.0,5.0,The AI correctly identified the country involved (Strevon) and provided a valid reasoning based on the information available.,5188,small
31,Venthai has declared war on a neighboring country. Which country may that be and why?,multi_hop,Venthai,Venthai,Strevon,"The most likely target would be Strevon. Venthai has a hostile relationship with Strevon, making military escalation the expected outcome.",hgrag,"The country Venthai is in a hostile relationship with Strevon, so Strevon may be the neighboring country that Venthai has declared war on.",2,0.0,1.0,5.0,The AI correctly identified the likely target of Venthai's aggression and provided a sound reasoning based on the given information.,598,small
32,What is the population of Oakridge?,local_fact,Oakridge,Oakridge,113k,,baseline,"The population of Oakridge is 113,000.",0,0.0,1.0,,,5188,small
32,What is the population of Oakridge?,local_fact,Oakridge,Oakridge,113k,,hgrag,The population of Oakridge is 113k.,2,0.0,1.0,,,1435,small
33,Umbreholm has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Umbreholm,Umbreholm,Nethholm Veldkeep,"The cities that would take an economic hit are Nethholm, Veldkeep. They supply goods to Umbreholm: Nethholm (exports grain to Umbreholm); Veldkeep (exports chemicals to Umbreholm). With Umbreholm halting all imports, these trade partners lose a key market.",baseline,"Yorkridge, Oakcliff, Veldhaven, Yorewood, Lochfield, Onyxwood, and Jadewick would take an economic hit from Umbreholm halting its imports temporarily. These cities have trade relationships with Umbreholm and rely on goods imported from it.",0,0.1,0.75,1.0,"The AI's response does not match the expected answer as it names cities that are not mentioned in the scenario, and there is no reasoning provided to support these city names.",5188,small
33,Umbreholm has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Umbreholm,Umbreholm,Nethholm Veldkeep,"The cities that would take an economic hit are Nethholm, Veldkeep. They supply goods to Umbreholm: Nethholm (exports grain to Umbreholm); Veldkeep (exports chemicals to Umbreholm). With Umbreholm halting all imports, these trade partners lose a key market.",hgrag,"Yorkridge, Oakridge, and Yorewood would take an economic hit from Umbreholm's decision to halt imports since they trade with Umbreholm.",0,0.0,1.0,1.0,"The cities mentioned in the AI response (Yorkridge, Oakridge, and Yorewood) are not present in the Expected Answer. The reasoning is incorrect as it does not match the scenario provided.",1632,small
34,Onyxwood has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Onyxwood,Onyxwood,Eastspire Onyxhaven,"The cities that would take an economic hit are Eastspire, Onyxhaven. They supply goods to Onyxwood: Eastspire (exports fish to Onyxwood); Onyxhaven (exports silk to Onyxwood). With Onyxwood halting all imports, these trade partners lose a key market.",baseline,"Cities that would take an economic hit from Onyxwood halting its imports are Lochridge, Yoremoor, and Jadewick.",0,0.2,1.0,1.0,"The AI's response does not match the expected answer as it names cities (Lochridge, Yoremoor, and Jadewick) that were not mentioned in the scenario.",5188,small
34,Onyxwood has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Onyxwood,Onyxwood,Eastspire Onyxhaven,"The cities that would take an economic hit are Eastspire, Onyxhaven. They supply goods to Onyxwood: Eastspire (exports fish to Onyxwood); Onyxhaven (exports silk to Onyxwood). With Onyxwood halting all imports, these trade partners lose a key market.",hgrag,"Yoremoor, Eastspire, and Onyxhaven would take an economic hit from Onyxwood's decision to halt imports.",2,0.0,1.0,1.0,"The AI response does not match the expected answer as it includes Yoremoor, which is not mentioned in the scenario, and omits Eastspire and Onyxhaven, which are the cities that supply goods to Onyxwood.",1170,small
35,Yorkridge has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm,"The cities that would take an economic hit are Veldkeep, Nethholm. They supply goods to Yorkridge: Veldkeep (exports chemicals to Yorkridge); Nethholm (exports grain to Yorkridge). With Yorkridge halting all imports, these trade partners lose a key market.",baseline,"Nethholm, Umbreholm, Veldhaven, and Oakcliff would take an economic hit from Yorkridge halting its imports, as they trade goods with Yorkridge.",1,0.0,1.0,3.0,"While the AI response includes some correct entities (Nethholm), it also includes incorrect ones (Umbreholm, Veldhaven, Oakcliff). The reasoning is sound in terms of understanding the scenario but lacks accuracy in naming the specific cities that export goods to Yorkridge.",5188,small
35,Yorkridge has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm,"The cities that would take an economic hit are Veldkeep, Nethholm. They supply goods to Yorkridge: Veldkeep (exports chemicals to Yorkridge); Nethholm (exports grain to Yorkridge). With Yorkridge halting all imports, these trade partners lose a key market.",hgrag,"Umbreholm, Oakridge, Lochfield, and Veldkeep would take an economic hit from Yorkridge's decision to halt imports. These cities trade with Yorkridge and import textiles, medicine, fish, chemicals, oil, and livestock from it.",1,0.143,1.0,1.0,"The AI response does not match the expected answer as it incorrectly identifies Umbreholm, Oakridge, Lochfield as cities that would take an economic hit, while the expected answer only mentions Veldkeep and Nethholm. Furthermore, the reasoning provided is inaccurate as Yorkridge is halting imports, not exports.",1636,small
36,Which planet does the country Archus belong to?,hierarchical,Archus,Archus,Celenis,,baseline,The country Archus belongs to the planet Celenis.,2,0.0,1.0,,,5188,small
36,Which planet does the country Archus belong to?,hierarchical,Archus,Archus,Celenis,,hgrag,The country Archus belongs to the planet Celenis.,2,0.0,1.0,,,596,small
37,What is the stability level of Umbreholm?,local_fact,Umbreholm,Umbreholm,Medium,,baseline,The stability level of Umbreholm is Medium.,2,0.0,1.0,,,5188,small
37,What is the stability level of Umbreholm?,local_fact,Umbreholm,Umbreholm,Medium,,hgrag,The stability level of Umbreholm is Medium.,2,0.0,1.0,,,1632,small
38,What does Nethholm export?,local_fact,Nethholm,Nethholm,"grain, textiles",,baseline,Nethholm exports grain and textiles.,2,0.0,1.0,,,5188,small
38,What does Nethholm export?,local_fact,Nethholm,Nethholm,"grain, textiles",,hgrag,Nethholm exports grain and textiles.,2,0.0,1.0,,,1159,small
39,What country is Jadewick located in?,hierarchical,Jadewick,Jadewick,Archus,,baseline,Jadewick is located in the Country of Archus.,2,0.0,1.0,,,5188,small
39,What country is Jadewick located in?,hierarchical,Jadewick,Jadewick,Archus,,hgrag,"Jadewick is located in Archus, which is a country on Celenis.",2,0.0,1.0,,,1160,small
40,Yorewood is experiencing a labor strike that halts the export of textiles and machinery. Which cities are affected by this and why?,multi_hop,Yorewood,Yorewood,Lochfield Oakcliff Oakridge,"The cities affected are Lochfield, Oakcliff, Oakridge. They rely on Yorewood for imported goods: Lochfield (imports textiles from Yorewood); Oakcliff (imports textiles from Yorewood); Oakridge (imports textiles from Yorewood). The labor strike halting exports of textiles and machinery directly disrupts their supply.",baseline,"The labor strike in Yorewood affects Oakridge, Yorkridge, and Lochfield. These cities are affected because they import textiles from Yorewood and their stability may be impacted due to potential trade disruptions.",1,0.167,1.0,2.0,"While the reasoning is valid, the cities mentioned (Oakridge, Yorkridge) do not match the expected answer. Only Lochfield is correctly identified as a city affected by the labor strike in Yorewood.",5188,small
40,Yorewood is experiencing a labor strike that halts the export of textiles and machinery. Which cities are affected by this and why?,multi_hop,Yorewood,Yorewood,Lochfield Oakcliff Oakridge,"The cities affected are Lochfield, Oakcliff, Oakridge. They rely on Yorewood for imported goods: Lochfield (imports textiles from Yorewood); Oakcliff (imports textiles from Yorewood); Oakridge (imports textiles from Yorewood). The labor strike halting exports of textiles and machinery directly disrupts their supply.",hgrag,"The labor strike in Yorewood affects cities that trade with Yorewood, which include Oakridge (due to trade_with relation) and Lochfield (due to trade_with relation). These cities will experience a halt in the import of textiles and machinery from Yorewood.",1,0.167,1.0,5.0,The AI correctly identified all the affected cities and provided correct reasoning based on the given scenario.,1598,small
41,What country is Umbreholm located in?,hierarchical,Umbreholm,Umbreholm,Korith,,baseline,Umbreholm is located in the country of Korith.,2,0.0,1.0,,,5188,small
41,What country is Umbreholm located in?,hierarchical,Umbreholm,Umbreholm,Korith,,hgrag,Umbreholm is located in Korith.,2,0.0,1.0,,,1632,small
42,Yorkridge is experiencing a labor strike that halts the export of oil and medicine. Which cities are affected by this and why?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm Lochfield,"The cities affected are Veldkeep, Nethholm, Lochfield. They rely on Yorkridge for imported goods: Veldkeep (imports oil from Yorkridge); Nethholm (imports oil from Yorkridge); Lochfield (imports medicine from Yorkridge). The labor strike halting exports of oil and medicine directly disrupts their supply.",baseline,"The labor strike in Yorkridge affects cities that trade with it, including Nethholm, Veldkeep, and Lochfield. These cities are affected because they import oil and/or medicine from Yorkridge.",2,0.167,1.0,5.0,"The AI correctly identified all the cities involved (Veldkeep, Nethholm, Lochfield) and provided a valid reasoning for their involvement in the scenario.",5188,small
42,Yorkridge is experiencing a labor strike that halts the export of oil and medicine. Which cities are affected by this and why?,multi_hop,Yorkridge,Yorkridge,Veldkeep Nethholm Lochfield,"The cities affected are Veldkeep, Nethholm, Lochfield. They rely on Yorkridge for imported goods: Veldkeep (imports oil from Yorkridge); Nethholm (imports oil from Yorkridge); Lochfield (imports medicine from Yorkridge). The labor strike halting exports of oil and medicine directly disrupts their supply.",hgrag,"The cities affected by the labor strike in Yorkridge are Yorewood, Lochfield, and potentially Veldkeep (through trade relations with Yorkridge). This is because all three cities import oil and/or medicine from Yorkridge.",1,0.0,1.0,4.0,"All correct cities are present, but the reasoning for potential involvement of Veldkeep could be clearer as it only imports oil from Yorkridge, not medicine.",1636,small
43,Oakcliff is experiencing a labor strike that halts the export of grain and chemicals. Which cities are affected by this and why?,multi_hop,Oakcliff,Oakcliff,Yorewood,The cities affected are Yorewood. They rely on Oakcliff for imported goods: Yorewood (imports chemicals from Oakcliff). The labor strike halting exports of grain and chemicals directly disrupts their supply.,baseline,"The labor strike in Oakcliff affects Nethholm, Veldkeep, Yorewood, and Yorkridge because they trade with Oakcliff for grain and chemicals. The halt in exports from Oakcliff means these cities will face shortages of these goods until the strike is resolved.",2,0.0,1.0,5.0,The AI correctly identified all affected cities (Yorewood) and provided a valid reasoning for their involvement.,5188,small
43,Oakcliff is experiencing a labor strike that halts the export of grain and chemicals. Which cities are affected by this and why?,multi_hop,Oakcliff,Oakcliff,Yorewood,The cities affected are Yorewood. They rely on Oakcliff for imported goods: Yorewood (imports chemicals from Oakcliff). The labor strike halting exports of grain and chemicals directly disrupts their supply.,hgrag,"Yorewood and Veldkeep are affected by the labor strike in Oakcliff, as they import both grain and chemicals from Oakcliff.",2,0.0,1.0,3.0,"Correct cities mentioned but only Yorewood is explicitly stated to import goods from Oakcliff, while no information is provided about Veldkeep's imports.",945,small
44,What country is Nethholm located in?,hierarchical,Nethholm,Nethholm,Barnes,,baseline,Nethholm is located in Barnes.,2,0.0,1.0,,,5188,small
44,What country is Nethholm located in?,hierarchical,Nethholm,Nethholm,Barnes,,hgrag,Nethholm is located in Barnes.,2,0.0,1.0,,,1159,small
45,Which cities does Yorewood have trade relations with?,neighborhood,Yorewood,Yorewood,"Lochfield, Oakcliff, Veldkeep, Oakridge",,baseline,"Yorewood trades with Nethholm, Veldkeep, Yorkridge, Lochfield, Yoremoor, and Onyxwood.",1,0.0,0.714,,,5188,small
