query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
5,Which cities share a border with Pinecove?,neighborhood,Pinecove,Pinecove,"Ashbay, Zorcove, Eastspire, Lochmoor",,hgrag,"Ashbay, Eastspire, and Zorcove.",2,0.0,1.0,,,1212,large
6,Which cities does Portmere have trade relations with?,neighborhood,Portmere,Portmere,Edgebay,,baseline,"Portmere has trade relations with Edgebay, as indicated by the ""trade_with"" relationship between Halden and Sandfield, where Halden contains Portmere. Edgebay is also listed as a city that Halden trades with, and it borders Portmere through the city of Sandfield.",2,0.0,1.0,,,120015,large
6,Which cities does Portmere have trade relations with?,neighborhood,Portmere,Portmere,Edgebay,,hgrag,Portmere has trade relations with Edgebay.,2,0.0,1.0,,,1245,large
7,What planet is Jornpeak on?,hierarchical,Jornpeak,Jornpeak,Umbriel,,baseline,"The provided text does not specify a planet for Jornpeak. It appears to be a location within a fantasy world, but no specific planet is mentioned.",0,0.0,1.0,,,120015,large
7,What planet is Jornpeak on?,hierarchical,Jornpeak,Jornpeak,Umbriel,,hgrag,"Jornpeak is located in Umbriel, a planet.",2,0.0,1.0,,,1228,large
8,Which cities share a border with Xenmark?,neighborhood,Xenmark,Xenmark,"Fernford, Jornfell",,baseline,"Based on the provided data, there is no city named ""Xenmark"" in the list. Therefore, no city shares a border with Xenmark.",0,0.333,1.0,,,120015,large
8,Which cities share a border with Xenmark?,neighborhood,Xenmark,Xenmark,"Fernford, Jornfell",,hgrag,Fernford and Jornfell share a border with Xenmark.,2,0.0,1.0,,,1001,large
9,Which cities share a border with Oakwick?,neighborhood,Oakwick,Oakwick,"Thorndale, Xarbridge, Zorbridge, Grimford",,baseline,"Based on the provided data, Oakwick does not appear to be listed among the cities in this dataset. Therefore, it is not possible to determine which cities share a border with Oakwick from the given information.",0,0.333,1.0,,,120015,large
9,Which cities share a border with Oakwick?,neighborhood,Oakwick,Oakwick,"Thorndale, Xarbridge, Zorbridge, Grimford",,hgrag,"Thorndale, Xarbridge, and Zorbridge.",2,0.0,1.0,,,1207,large
10,Which planet does the country Bennis belong to?,hierarchical,Bennis,Bennis,Dravos,,baseline,"The provided text does not mention any planets or countries named ""Bennis"". Therefore, it is impossible to determine which planet Bennis belongs to based on the given information.",0,0.333,1.0,,,120015,large
10,Which planet does the country Bennis belong to?,hierarchical,Bennis,Bennis,Dravos,,hgrag,The country Bennis belongs to the planet Dravos.,2,0.0,1.0,,,1840,large
11,What does Ironfell export?,local_fact,Ironfell,Ironfell,"technology, pharmaceuticals",,baseline,"Based on the provided data, Ironfell is not explicitly mentioned in the list you've provided. Therefore, I cannot determine what Ironfell exports without more specific information about its trade relations and resources.",0,0.333,1.0,,,120015,large
11,What does Ironfell export?,local_fact,Ironfell,Ironfell,"technology, pharmaceuticals",,hgrag,Ironfell exports technology and pharmaceuticals.,2,0.0,1.0,,,1087,large
12,What does Veldbay export?,local_fact,Veldbay,Veldbay,"timber, coal",,baseline,"Based on the provided data, Veldbay is not explicitly mentioned in the list. Therefore, I cannot determine what Veldbay exports without more specific information about its trade relations and resources.",0,0.333,1.0,,,120015,large
12,What does Veldbay export?,local_fact,Veldbay,Veldbay,"timber, coal",,hgrag,Veldbay exports timber and coal.,2,0.0,1.0,,,1093,large
13,Which cities does Bluehaven have trade relations with?,neighborhood,Bluehaven,Bluehaven,Jornford,,baseline,"Based on the provided data, Bluehaven is not explicitly mentioned in the list you've provided. Therefore, I cannot definitively say which cities Bluehaven has trade relations with according to the information given.",0,0.333,1.0,,,120015,large
13,Which cities does Bluehaven have trade relations with?,neighborhood,Bluehaven,Bluehaven,Jornford,,hgrag,Bluehaven has trade relations with Jornford.,2,0.0,1.0,,,1269,large
14,Trevak has declared war on a neighboring country. Which country may that be and why?,multi_hop,Trevak,Trevak,Braxis Feroth Qundis,"The most likely target would be Braxis, Feroth, Qundis. Trevak has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, Trevak does not appear to have declared war on any specific neighboring country in the given information. The list only shows trade relationships and geographical borders between different regions, but no mention of wars or conflicts is made.",0,0.0,1.0,1.0,The AI response did not correctly identify the country Trevak may have declared war on as it failed to find any such information in the provided data.,120015,large
14,Trevak has declared war on a neighboring country. Which country may that be and why?,multi_hop,Trevak,Trevak,Braxis Feroth Qundis,"The most likely target would be Braxis, Feroth, Qundis. Trevak has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Trevak is hostile towards Feroth, Qundis, and Braxis in the context provided. However, since Trevak and Feroth are neutral with each other, it's not clear if Trevak has declared war on a neighboring country based solely on this information. The context does not specify any ongoing wars or conflicts.",2,0.125,1.0,3.0,"While the AI response correctly identifies potential hostile countries (Feroth, Qundis), it incorrectly infers that Trevak has not declared war on a neighboring country because of the lack of specified ongoing wars or conflicts. The statement does not rule out the possibility that Trevak could have already been at war with one of these",1813,large
15,Which planet does the country Kalden belong to?,hierarchical,Kalden,Kalden,Umbriel,,baseline,"The provided text does not mention any planets or countries named ""Kalden"". Therefore, I cannot determine which planet the country Kalden belongs to based on the given information.",0,0.333,1.0,,,120015,large
15,Which planet does the country Kalden belong to?,hierarchical,Kalden,Kalden,Umbriel,,hgrag,The country Kalden belongs to Umbriel.,2,0.0,1.0,,,1820,large
16,Crestwatch is experiencing a labor strike that halts the export of chemicals and technology. Which cities are affected by this and why?,multi_hop,Crestwatch,Crestwatch,Yorkdale,The cities affected are Yorkdale. They rely on Crestwatch for imported goods: Yorkdale (imports chemicals from Crestwatch). The labor strike halting exports of chemicals and technology directly disrupts their supply.,baseline,"The labor strike at Crestwatch affects several cities due to the halt in the export of chemicals and technology. Here's a list of cities potentially impacted, along with reasons for their potential connection:

1. Amberkeep - Amberkeep trades with Pinecross (Veldgate), which borders Holtbay where Crestholm is located. If Crestwatch exports chemicals or technology to Amberkeep, the strike could disrupt this trade route.

2. Runehold - Runehold trades with Lakevale, which in turn has a connection to Veldgate (Pinecross), and further to Holtbay where Crestholm is located. If Crestwatch exports chemicals or technology to either Amberkeep or Runehold, the strike could disrupt this trade route.

3. Highspire - Highspire borders Darkpeak, which shares a border with Holtbay where Crestholm is located. If Crestwatch exports chemicals or technology to Highspire, the strike could disrupt this trade route.",0,0.0,0.1,2.0,"The AI response provides potential cities affected by the labor strike but does not explicitly mention Yorkdale, which was named in the expected answer as a city that imports chemicals from Crestwatch.",120015,large
16,Crestwatch is experiencing a labor strike that halts the export of chemicals and technology. Which cities are affected by this and why?,multi_hop,Crestwatch,Crestwatch,Yorkdale,The cities affected are Yorkdale. They rely on Crestwatch for imported goods: Yorkdale (imports chemicals from Crestwatch). The labor strike halting exports of chemicals and technology directly disrupts their supply.,hgrag,"Fernton, Ferndale, Veldhaven, and Yorkdale are affected by the labor strike in Crestwatch because they trade with or border Crestwatch. The halt in exports of chemicals and technology from Crestwatch will impact these cities' imports.",2,0.0,1.0,3.0,"While the AI response correctly identifies some cities that may be affected, it does not explicitly state that Yorkdale is one of them, as specified in the Expected Answer. However, the reasoning approach is valid.",1229,large
17,What is the stability level of Veldbay?,local_fact,Veldbay,Veldbay,Unstable,,baseline,"Based on the provided data, there is no information about the stability level of Veldbay as it does not appear in the list. The given data only includes locations related to a fantasy world's geography and political structure.",0,0.0,1.0,,,120015,large
17,What is the stability level of Veldbay?,local_fact,Veldbay,Veldbay,Unstable,,hgrag,The stability level of Veldbay is Unstable.,2,0.5,1.0,,,1093,large
18,Which planet does the country Halvor belong to?,hierarchical,Halvor,Halvor,Umbriel,,baseline,"The provided text does not mention any planets or countries named ""Halvor"". It appears to be a list of locations and territories within a fictional world, possibly for a game or a book. Without more context, it's impossible to determine which planet ""Halvor"" might belong to.",0,0.333,1.0,,,120015,large
18,Which planet does the country Halvor belong to?,hierarchical,Halvor,Halvor,Umbriel,,hgrag,The country Halvor belongs to Umbriel (a planet).,2,0.0,1.0,,,1820,large
19,What is the stability level of Ashbay?,local_fact,Ashbay,Ashbay,High,,baseline,"The provided data does not include information about a location named ""Ashbay"". Therefore, I cannot determine the stability level of Ashbay.",0,0.333,1.0,,,120015,large
19,What is the stability level of Ashbay?,local_fact,Ashbay,Ashbay,High,,hgrag,The stability level of Ashbay is High.,2,0.0,1.0,,,730,large
20,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Firehold,,baseline,"Based on the provided data, Pinecove is not explicitly mentioned in the list. However, since Halden contains Pinecross and they have trade relations, it can be inferred that Pinecove might also have trade relations with cities that Halden trades with, such as Ironford, Edgebay, Nordgrove, Highspire, Darkpeak, Veldgate, Amberridge, Eastcliff, Bellwick, Wrenhold, Xengrove, Quenmoor, Moorford, Crestspire, Zealford,",0,0.048,0.056,,,120015,large
20,Which cities does Pinecove have trade relations with?,neighborhood,Pinecove,Pinecove,Firehold,,hgrag,Pinecove trades with Firehold.,2,0.0,1.0,,,1212,large
21,What is the population of Ironfell?,local_fact,Ironfell,Ironfell,695k,,baseline,The provided text does not contain information about the population of Ironfell.,0,0.0,1.0,,,120015,large
21,What is the population of Ironfell?,local_fact,Ironfell,Ironfell,695k,,hgrag,The population of Ironfell is 695k.,2,0.0,1.0,,,1087,large
22,Which cities share a border with Bluehaven?,neighborhood,Bluehaven,Bluehaven,"Bellcross, Darkstead, Stormhaven, Jadedale",,baseline,"From the provided data, it appears that Bluehaven is not explicitly mentioned in the list. However, if we assume that Bluehaven is one of the cities in this world, then based on the information given, the following cities share a border with Bluehaven:

1. Amberkeep (assuming Bluehaven is adjacent to Amberhaven)
2. Holtcliff (if Bluehaven and Holtcliff are neighbors)
3. Umbrestrand (if Bluehaven and Umbrestrand share a border)
4.",0,0.077,0.4,,,120015,large
22,Which cities share a border with Bluehaven?,neighborhood,Bluehaven,Bluehaven,"Bellcross, Darkstead, Stormhaven, Jadedale",,hgrag,"Bellcross, Darkstead, and Jornford share a border with Bluehaven.",1,0.0,1.0,,,1269,large
23,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Archus,"The most likely target would be Archus. Ormis has a hostile relationship with Archus, making military escalation the expected outcome.",baseline,"Based on the provided data, Ormis is not explicitly mentioned as declaring war on any neighboring country in this list. However, if we assume that Ormis is one of the countries listed, we can infer potential neighbors based on the connections between the countries.

One possible neighbor for Ormis could be Feroth, given their shared border at ""Ferncross"". If Ormis declared war on Feroth, it might be due to territorial disputes or political conflicts. Another possibility is Halden, as they share borders with several common neighbors such as Edgebay, Nordgrove, and Highspire. Conflicts between these countries could potentially involve Ormis if they are allied with one of the parties involved.

Without more specific information about Ormis and its relations with other countries, it's challenging to definitively determine which country Ormis might have declared war on.",0,0.222,0.143,2.0,The AI response provides a valid reasoning approach but names wrong entities as potential targets for Ormis' war declaration.,120015,large
23,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Archus,"The most likely target would be Archus. Ormis has a hostile relationship with Archus, making military escalation the expected outcome.",hgrag,"Ormis is neutral with all its neighbors according to the provided context, so there is no declaration of war mentioned.",0,0.0,1.0,1.0,"The AI response does not provide any specific country as a target for Ormis's declared war, which contradicts the expected answer.",1828,large
24,What is the population of Veldbay?,local_fact,Veldbay,Veldbay,68k,,baseline,"I'm sorry for any confusion, but the provided text does not contain information about the population of Veldbay. The text appears to be a list of locations and their relationships (borders, contains, trades with, etc.) in a fantasy world, but it doesn't provide population data for any of the locations.",0,0.0,1.0,,,120015,large
24,What is the population of Veldbay?,local_fact,Veldbay,Veldbay,68k,,hgrag,The population of Veldbay is 68k.,2,0.0,1.0,,,1093,large
25,Which cities share a border with Oakholm?,neighborhood,Oakholm,Oakholm,"Jornbridge, Onyxburg, Thornfell, Pineford",,baseline,"Based on the provided data, Oakholm does not appear to be listed among the cities in this dataset. Therefore, it is not possible to determine which cities share a border with Oakholm from the given information.",0,0.333,1.0,,,120015,large
25,Which cities share a border with Oakholm?,neighborhood,Oakholm,Oakholm,"Jornbridge, Onyxburg, Thornfell, Pineford",,hgrag,"Jornbridge, Onyxburg, and Coldwick share a border with Oakholm.",1,0.0,1.0,,,1394,large
26,Nordton is experiencing a labor strike that halts the export of silk and gems. Which cities are affected by this and why?,multi_hop,Nordton,Nordton,Edgewood,The cities affected are Edgewood. They rely on Nordton for imported goods: Edgewood (imports gems from Nordton). The labor strike halting exports of silk and gems directly disrupts their supply.,baseline,"The labor strike in Nordton affects the following cities due to the halt in the export of silk and gems:

1. Amberkeep: Amberkeep imports silk and gems from Nordton, so the strike will disrupt their supply.
2. Highspire: Highspire also imports silk and gems from Nordton, causing a shortage or price increase due to the strike.
3. Holtbay: Holtbay might experience a shortage of silk and gems as they are imported from Nordton.
4. Veldgate: Veldgate imports silk and gems from Nordton, leading to potential supply disruptions or increased prices.
5. Pinecross: Pinecross could face a shortage or price increase due to the halt in the export of silk and gems from Nordton.
6. Eastcliff: Eastcliff might experience a shortage or price increase as they import silk and gems from Nordton.
7. Amberridge: Amberridge imports silk and gems from",0,0.0,1.0,5.0,The AI correctly identified the cities affected by the labor strike in Nordton and provided a valid reasoning for each city's involvement.,120015,large
26,Nordton is experiencing a labor strike that halts the export of silk and gems. Which cities are affected by this and why?,multi_hop,Nordton,Nordton,Edgewood,The cities affected are Edgewood. They rely on Nordton for imported goods: Edgewood (imports gems from Nordton). The labor strike halting exports of silk and gems directly disrupts their supply.,hgrag,"The cities affected by the labor strike in Nordton are Zorfield and Edgewood, as both cities trade with Nordton and import silk and gems respectively.",2,0.0,1.0,5.0,The AI correctly identified the city affected (Edgewood) and provided a valid reasoning for why it is affected.,874,large
27,What country is Moorgate located in?,hierarchical,Moorgate,Moorgate,Strevon,,baseline,"Based on the provided data, there is no location named ""Moorgate"" mentioned in the list. Therefore, it's impossible to determine which country Moorgate would be located in according to this information.",0,0.333,1.0,,,120015,large
27,What country is Moorgate located in?,hierarchical,Moorgate,Moorgate,Strevon,,hgrag,Moorgate is located in Strevon.,2,0.0,1.0,,,1082,large
28,What does Cresthaven export?,local_fact,Cresthaven,Cresthaven,"gems, grain",,baseline,"Based on the provided data, there is no information about Cresthaven being mentioned in the text. Therefore, it's impossible to determine what Cresthaven exports without additional context or information.",0,0.333,1.0,,,120015,large
28,What does Cresthaven export?,local_fact,Cresthaven,Cresthaven,"gems, grain",,hgrag,Cresthaven exports gems and grain.,2,0.0,1.0,,,1111,large
29,Zorport has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Zorport,Zorport,Ironkeep,"The cities that would take an economic hit are Ironkeep. They supply goods to Zorport: Ironkeep (exports spices to Zorport). With Zorport halting all imports, these trade partners lose a key market.",baseline,"The cities that would take an economic hit from Zorport halting imports of goods temporarily are those that have trade relationships with Zorport, such as:

1. Umbremere (contains Zorport)
2. Sandfield (borders Umbremere and has a trade relationship with it)
3. Portholm (borders Umbremere)
4. Krayfield (borders Umbremere and has a trade relationship with it)
5. Halden (contains cities that have trade relationships with Zorport, such as Umbremere, Sandfield, and Portholm)
6. Feroth (has trade relationships with cities containing Zorport, such as Onyxhold, Eastpeak, Marshford, Zormere, Jornwick, Holtcliff, Zealbridge, Umbrestrand, Eastmere, and Sandwick)
7. Amberkeep (trades with Runehold, which in turn trades with cities containing Zor",0,0.033,0.053,1.0,The AI response does not correctly identify the city that would take an economic hit from Zorport halting imports of goods. It incorrectly lists several cities without providing a clear connection to Zorport's trade partners.,120015,large
29,Zorport has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Zorport,Zorport,Ironkeep,"The cities that would take an economic hit are Ironkeep. They supply goods to Zorport: Ironkeep (exports spices to Zorport). With Zorport halting all imports, these trade partners lose a key market.",hgrag,"Stormport, as it imports fuel from Zorport.",0,0.0,1.0,1.0,The AI response does not correctly identify the city that would take an economic hit due to Zorport's decision to halt imports. Only Ironkeep is mentioned in the Expected Answer.,1218,large
30,Espar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Espar,Espar,Halvor Lomber,"The most likely target would be Halvor, Lomber. Espar has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, it is not possible to determine which specific country Espar has declared war on as the information about declarations of war is not included in the provided map. However, we can see that Espar shares borders with several countries such as Feroth, Qundis, Lyssen, and Morthal. A declaration of war could potentially be directed towards any of these neighboring countries due to various reasons such as territorial disputes, resource conflicts, or ideological differences. Without additional context or information, it is impossible to definitively determine the reason for the war declaration.",0,0.25,0.2,2.0,"The AI response does not provide the correct entities (countries) from the expected answer, but the reasoning approach is valid as it considers possible neighboring countries that Espar could declare war on.",120015,large
30,Espar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Espar,Espar,Halvor Lomber,"The most likely target would be Halvor, Lomber. Espar has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Halvor or Lomber, as Espar is hostile towards both of them in the provided context.",2,0.0,1.0,5.0,The AI correctly identified the countries involved and provided a valid reasoning based on the given scenario.,1818,large
31,What country is Jornpeak located in?,hierarchical,Jornpeak,Jornpeak,Halvor,,baseline,"Based on the provided data, Jornpeak does not appear to be explicitly identified as being part of a specific country. However, it is located in the vicinity of countries such as Feroth and Qundis, which could potentially suggest that it might be geographically close to those regions. Without more context or additional information, it's impossible to definitively determine the country where Jornpeak is located.",0,0.333,0.333,,,120015,large
31,What country is Jornpeak located in?,hierarchical,Jornpeak,Jornpeak,Halvor,,hgrag,Jornpeak is located in Halvor.,2,0.0,1.0,,,1228,large
32,Which planet does the country Strevon belong to?,hierarchical,Strevon,Strevon,Vortan,,baseline,"The provided text does not mention any planets or countries named ""Strevon"". Therefore, it is impossible to determine which planet Strevon belongs to based on the given information.",0,0.333,1.0,,,120015,large
32,Which planet does the country Strevon belong to?,hierarchical,Strevon,Strevon,Vortan,,hgrag,The country Strevon belongs to the planet Vortan.,2,0.0,1.0,,,1832,large
33,What country is Yorkvale located in?,hierarchical,Yorkvale,Yorkvale,Bennis,,baseline,"Based on the provided data, there is no ""Yorkvale"" mentioned in the list of locations. Therefore, it's impossible to determine which country Yorkvale would be located in according to this information.",0,0.333,1.0,,,120015,large
33,What country is Yorkvale located in?,hierarchical,Yorkvale,Yorkvale,Bennis,,hgrag,Yorkvale is located in Bennis.,2,0.0,1.0,,,1435,large
34,What is the stability level of Ironfell?,local_fact,Ironfell,Ironfell,Medium,,baseline,"To determine the stability level of Ironfell, we would need to analyze the relationships and conflicts between the various regions and cities within Ironfell as described in the provided text. However, the text is too long to be fully analyzed here.

To get a general idea, we can look for recurring themes such as trade relations (indicating peaceful coexistence) or border disputes (indicating conflict). For example:

1. Many cities have trade relationships with each other, such as Halden and Morthal, Feroth and Sandfield, Amberkeep and",0,0.222,0.167,,,120015,large
34,What is the stability level of Ironfell?,local_fact,Ironfell,Ironfell,Medium,,hgrag,The stability level of Ironfell is Medium.,2,0.0,1.0,,,1087,large
35,Nalden has declared war on a neighboring country. Which country may that be and why?,multi_hop,Nalden,Nalden,Korith Pelcor,"The most likely target would be Korith, Pelcor. Nalden has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, it is not possible to determine which specific country Nalden has declared war on as the information about countries declaring war is not included in the provided list. The list only contains information about locations within the countries, not about their relations or conflicts with other countries.",0,0.0,1.0,2.0,"Wrong entities and no valid reasoning, as the AI did not provide any specific country names.",120015,large
35,Nalden has declared war on a neighboring country. Which country may that be and why?,multi_hop,Nalden,Nalden,Korith Pelcor,"The most likely target would be Korith, Pelcor. Nalden has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Nalden is hostile towards Korith, as indicated by the 'hostile' relation in the context.",1,0.0,1.0,5.0,The AI correctly identified both countries involved and provided a valid reasoning based on the given context.,1830,large
36,What does Ashbay export?,local_fact,Ashbay,Ashbay,"coal, grain",,baseline,"The provided data does not include information about Ashbay, so I cannot determine what Ashbay exports.",0,0.0,1.0,,,120015,large
36,What does Ashbay export?,local_fact,Ashbay,Ashbay,"coal, grain",,hgrag,Ashbay exports coal and grain.,2,0.0,1.0,,,730,large
37,Which cities share a border with Jornport?,neighborhood,Jornport,Jornport,"Yorkstead, Bellmoor, Zealwick, Islepeak",,baseline,"Based on the provided data, Jornport shares a border with the following cities:

1. Islekeep
2. Veldgate
3. Amberridge",0,0.0,1.0,,,120015,large
37,Which cities share a border with Jornport?,neighborhood,Jornport,Jornport,"Yorkstead, Bellmoor, Zealwick, Islepeak",,hgrag,Bellmoor and Zealwick share a border with Jornport.,1,0.0,1.0,,,1092,large
38,Which cities does Oakwick have trade relations with?,neighborhood,Oakwick,Oakwick,Marshspire,,baseline,"From the provided data, Oakwick is not explicitly mentioned in the list. However, if we consider that Halden has trade relations with Sandfield and Umbremere, and Sandfield has trade relations with Bluecliff, it can be inferred that Oakwick might have indirect trade relations with these cities through Halden and Sandfield. But without explicit information about Oakwick's trade partners, this is just an assumption.",0,0.167,0.2,,,120015,large
38,Which cities does Oakwick have trade relations with?,neighborhood,Oakwick,Oakwick,Marshspire,,hgrag,Oakwick has trade relations with Marshspire.,2,0.0,1.0,,,1207,large
39,What is the stability level of Cresthaven?,local_fact,Cresthaven,Cresthaven,Medium,,baseline,"To determine the stability level of Cresthaven, we need to analyze its relationships with neighboring regions. However, Cresthaven does not appear in the provided list of locations. It's essential to ensure that the data includes all necessary information for a comprehensive analysis. If Cresthaven is indeed one of the locations, I would suggest checking its relations with neighboring regions to assess its stability level.",0,0.25,1.0,,,120015,large
39,What is the stability level of Cresthaven?,local_fact,Cresthaven,Cresthaven,Medium,,hgrag,The stability level of Cresthaven is Medium.,2,0.0,1.0,,,1111,large
40,What planet is Onyxford on?,hierarchical,Onyxford,Onyxford,Umbriel,,baseline,"The provided text does not specify a planet for Onyxford. It appears to be a list of locations within a fantasy world, but no specific planet or universe is mentioned.",0,0.0,1.0,,,120015,large
40,What planet is Onyxford on?,hierarchical,Onyxford,Onyxford,Umbriel,,hgrag,"Onyxford is located in Umbriel, a planet.",2,0.0,1.0,,,1217,large
41,Firehaven has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Firehaven,Firehaven,Grimmere,"The cities that would take an economic hit are Grimmere. They supply goods to Firehaven: Grimmere (exports spices to Firehaven). With Firehaven halting all imports, these trade partners lose a key market.",baseline,"Based on the provided data, Firehaven's decision to halt imports could potentially impact the following cities economically due to their trade relationships:

1. Sandfield (trade_with: Bluecliff)
2. Umbremere (contains: Portholm)
3. Halden (contains: Sandfield, Umbremere)
4. Edgebay (contains: Halden)
5. Nordgrove (contains: Halden)
6. Ironford (contains: Edgebay, Nordgrove)
7. Amberkeep (trade_with: Lochcross)
8. Runehold (borders: Amberkeep)
9. Lakevale (borders: Amberkeep, trade_with: Islekeep)
10. Irongate (borders: Lakevale, trade_with: Keldwood)
11. Sandwood (borders: Irongate, trade_with: Duskcliff)
12. Jadem",0,0.034,0.056,1.0,The AI response does not match the expected answer as it lists cities that are not mentioned in the scenario and does not provide a clear connection to Firehaven's halt on imports.,120015,large
41,Firehaven has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Firehaven,Firehaven,Grimmere,"The cities that would take an economic hit are Grimmere. They supply goods to Firehaven: Grimmere (exports spices to Firehaven). With Firehaven halting all imports, these trade partners lose a key market.",hgrag,"Grimmere, as it trades with Firehaven and imports medicine. Also, Coldford and Zealton, which border Firehaven and have no other imports mentioned in the context.",2,0.167,1.0,2.0,"While Coldford and Zealton are mentioned to border Firehaven, there is no information provided that they trade goods with Firehaven or would be affected by its halt on imports. Only Grimmere is explicitly stated as a trading partner of Firehaven in the context.",1252,large
42,Braxis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Braxis,Braxis,Trevak,"The most likely target would be Trevak. Braxis has a hostile relationship with Trevak, making military escalation the expected outcome.",baseline,"Based on the provided data, Braxis does not declare war on any specific neighboring country in the information given. However, Braxis is listed as having trade relations with several countries, including Morthal, Feroth, Qundis, Lyssen, and Halden. If a war were to occur, it could potentially be with one of these countries due to political or economic tensions, but without additional context, it's impossible to definitively determine which country Braxis might declare war on.",0,0.111,1.0,2.0,The AI response does not provide the correct answer as it only lists potential targets for a war instead of identifying the specific neighboring country that Braxis declared war on.,120015,large
42,Braxis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Braxis,Braxis,Trevak,"The most likely target would be Trevak. Braxis has a hostile relationship with Trevak, making military escalation the expected outcome.",hgrag,"Braxis is in a hostile relationship with Trevak, so Trevak could be the neighboring country Braxis has declared war on.",2,0.0,1.0,5.0,The AI correctly identified the specific entity (Trevak) involved in the scenario based on the provided context.,1813,large
